@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.06256927343563878,0.1354498789827736,0.8788081227637096,0.17112717255321874,0.4393050268627836,0.39269016961652137,0.9838034261803732,0.13865852957686065,Class_1
0.50836108009477,0.2625392094601512,0.9332379662571703,0.41527568325457476,0.7981109388919091,0.03170662159449711,0.41439211999771197,0.13027714754684394,Class_1
0.9058058503004398,0.17960696363428186,0.7862179137759727,0.7608715185890459,0.007092986280207492,0.9923165161625849,0.26868276419209114,0.7704497347030596,Class_1
0.8584977699576726,0.7927248723493525,0.5000984771906447,0.9938731399670729,0.4619219524573076,0.4376397375340719,0.18138529589821073,0.7165727141526175,Class_1
0.014601563122013661,0.26823677135332213,0.6216555866174696,0.6590373910597473,0.32666741631877605,0.5250632378385056,0.009160325781069067,0.4653974878162359,Class_1
0.47665123198655635,0.7517638322686596,0.11530557938287156,0.44563062675665965,0.2603253663496028,0.24482164097425319,0.11219891292696316,0.39399229341973396,Class_1
0.9728905894068669,0.8882402838522953,0.357192747229916,0.5461470028388392,0.3751705901489928,0.737809878446881,0.7515632308325961,0.8700861462437709,Class_1
0.5176448689045586,0.17032364141805445,0.7553626147762514,0.01764958527144045,0.6667320083052173,0.20657031671335047,0.6573011135962883,0.6191478939447274,Class_1
0.9873044391214731,0.21615078479537875,0.6274481243720941,0.47493739830252135,0.1279049941262077,0.4768879290374882,0.5439627829284284,0.10801959811476358,Class_1
0.5873940486045409,0.2654792569554867,0.773845410699566,0.6863267328720336,0.8953886380992161,0.5175436611295738,0.9251805565372584,0.672551887041294,Class_1
0.2027037620766945,0.10160144703196927,0.7314232172623145,0.06450645602300831,0.9371861158613503,0.3789986478443702,0.25914328292706323,0.9391041536749485,Class_1
0.5708849717382604,0.4736200435395086,0.47091279141968645,0.14011277655093424,0.0032543365903298094,0.6933783655093014,0.07958789784231579,0.6707925574274292,Class_1
0.4983059713868089,0.40320885217060487,0.539711831168223,0.870771082159083,0.2260931356886493,0.42727072334861504,0.2256219300073049,0.18177036974215044,Class_1
0.716345877468788,0.6404126623159915,0.8281324798469702,0.47904880968550834,0.03792084046481137,0.8924329947715361,0.1619321402848346,0.8552382510262482,Class_1
0.25531146929934845,0.5969402345850598,0.06164790832518918,0.562921335650991,0.48356547868280797,0.308537514541685,0.11517312839256966,0.1782307758598386,Class_1
0.7324765908194384,0.8491078569284907,0.8230783696351972,0.2356870325888838,0.616900026700178,0.8308728246283837,0.46657782952257554,0.6813378031809547,Class_1
0.6432255195792165,0.7900036302039299,0.6967053484149358,0.6831695070633959,0.9461324801428299,0.12037390975296458,0.029592043693437042,0.4418637420431787,Class_1
0.6777460363653363,0.9354846781334202,0.6184077213275937,0.7222142796803597,0.2269861499953355,0.651139385499752,0.35770262049595636,0.618574003094048,Class_1
0.9866784165517377,0.3420438486499249,0.06827608984779476,0.33030085800561915,0.8730197822496114,0.4419826764621846,0.5648399098136422,0.2894453597323805,Class_1
0.34702622050425913,0.9422427591749878,0.6334481067397044,0.6518372528978059,0.21709719337246758,0.7931822652662265,0.7767151253996346,0.4132338182104778,Class_1
0.2523498323646127,0.33420455925184633,0.34024629850001054,0.8451144921163929,0.03674352713589735,0.8604471197271486,0.9371283725612313,0.4730815369545497,Class_1
0.203897879715634,0.10475320014245881,0.6161917064273265,0.6416118409250743,0.9093583562509965,0.2605472750664213,0.2866946650030051,0.8966062665311273,Class_1
0.9696081205121458,0.8278068590083136,0.712600793940503,0.13721832633002418,0.9224918223490158,0.38258520159969345,0.49093280892052593,0.4710147829855963,Class_1
0.13265962470012815,0.6339565497650943,0.6691081738323532,0.26737809850772054,0.9721883164482087,0.3579887229179666,0.9257179483276737,0.5378614578465529,Class_1
0.37981844273692156,0.7385087170117682,0.437278440313717,0.467846798312031,0.2591441132347405,0.5526892188428375,0.6095043166764182,0.9474053685346037,Class_1
