"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5","dimension 6","dimension 7","dimension 8"
1,0.557657872093841,0.93641933822073,0.86244561872445,0.538972232025117,0.567204367136583,0.681879293406382,0.385201038792729,0.467863732948899
1,0.817829043138772,0.566279544727877,0.694335764972493,0.507162473164499,0.0570094955619425,0.694098787615076,0.684828626457602,0.0241827056743205
1,0.418252574745566,0.494802463334054,0.272800873732194,0.596335290698335,0.814514240482822,0.674359210301191,0.4447078385856,0.174848440103233
1,0.239737444091588,0.81142763979733,0.278810142306611,0.0142090513836592,0.391842303797603,0.835600163787603,0.210898034507409,0.758868747623637
1,0.126731626689434,0.891734295757487,0.0470303040929139,0.432699705474079,0.559101848630235,0.0664071992505342,0.00752114015631378,0.936879418091848
1,0.349834471242502,0.186631873250008,0.195098956115544,0.0593762877397239,0.572756569832563,0.0113855691161007,0.482345720520243,0.633465195773169
1,0.489814116852358,0.197394896298647,0.224678268888965,0.479495378909633,0.437014799565077,0.969334288965911,0.89781806897372,0.602176532382146
1,0.390602634288371,0.667521488852799,0.0386678879149258,0.997601588955149,0.154120820574462,0.156511741690338,0.111071181017905,0.985207864549011
1,0.317319473717362,0.168362691998482,0.228156887926161,0.915304604917765,0.392442242009565,0.381564448121935,0.460671435110271,0.681724211899564
1,0.279653267469257,0.3911765483208,0.664147411473095,0.850893239257857,0.70160780986771,0.419046563096344,0.909721668576822,0.463885911740363
1,0.74288611416705,0.530167474178597,0.203043455025181,0.809984428342432,0.864435877650976,0.893053353996947,0.409271351061761,0.102632924215868
1,0.619549633702263,0.445839451393113,0.484111156314611,0.126064273761585,0.632660775911063,0.765993749257177,0.345326279988512,0.293726628879085
1,0.617545470362529,0.852572017349303,0.141899290727451,0.00896645826287568,0.753781430888921,0.644800679059699,0.647613015025854,0.755853832932189
1,0.854614844312891,0.55457038898021,0.670479166787118,0.076293010963127,0.95673902076669,0.192966238595545,0.413807921810076,0.654319311259314
1,0.521484866272658,0.912895449670032,0.908604281721637,0.205899857450277,0.810522784246132,0.953616258688271,0.358296079793945,0.787401045206934
1,0.934684839565307,0.332673287019134,0.608486217912287,0.868038107873872,0.936566788936034,0.53407689742744,0.924110948573798,0.254540546797216
1,0.322385986801237,0.881870951969177,0.354331227019429,0.478628152282909,0.159051585476846,0.0031869444064796,0.856805822113529,0.161873122910038
1,0.139667487004772,0.726419811137021,0.0748144560493529,0.188484885264188,0.652216757647693,0.175194184528664,0.230586824007332,0.0904950073454529
1,0.343482475262135,0.690015441738069,0.282527776900679,0.529435147065669,0.132556857774034,0.384786799084395,0.0668740896508098,0.0346741618122905
1,0.395884621422738,0.804274402325973,0.949071527225897,0.744453736348078,0.136541705578566,0.95227901218459,0.233455253764987,0.795071044936776
1,0.0918811378069222,0.0783705185167491,0.299471847247332,0.388481152709574,0.688579976791516,0.496005258755758,0.85675946297124,0.303466737270355
1,0.142765133874491,0.701197728980333,0.540730573935434,0.264870040351525,0.979902314953506,0.775727866683155,0.419552746694535,0.737419086741284
1,0.724907111842185,0.480690726777539,0.703414667630568,0.239217515103519,0.0693600599188358,0.95380054647103,0.941960313124582,0.712680543772876
1,0.273119990946725,0.202399763744324,0.925801203586161,0.750742030562833,0.0687521183863282,0.88767051207833,0.269543919013813,0.709750496782362
1,0.060078832320869,0.0617410654667765,0.996958503266796,0.458621036959812,0.776596005773172,0.022852809401229,0.692886540200561,0.655921930447221
1,0.197071815375239,0.57374428329058,0.891854021465406,0.0303017934784293,0.609061472117901,0.22326165670529,0.072978061856702,0.0603778539225459
1,0.66108492622152,0.472037563798949,0.587898952886462,0.423859071917832,0.702352680498734,0.885283545823768,0.391072725877166,0.189141880255193
1,0.143190471222624,0.475158996647224,0.451457210117951,0.355636844877154,0.507105719298124,0.304220573976636,0.445948725100607,0.452828128356487
1,0.247886177152395,0.829134007915854,0.972905761795118,0.0281641664914787,0.90819439291954,0.0330934433732182,0.955604351591319,0.372560481540859
1,0.909805206116289,0.639778667828068,0.976355150341988,0.668870344990864,0.932613484561443,0.141712975455448,0.422439710004255,0.897262267535552
1,0.786835613893345,0.261581915663555,0.241671138210222,0.215690143872052,0.186450682813302,0.44879375374876,0.0207020279485732,0.736759610939771
1,0.273563376860693,0.413110226858407,0.520535547286272,0.736421979032457,0.882017738884315,0.13283302099444,0.6586334311869,0.397699273424223
1,0.135951800039038,0.800126974936575,0.386349207721651,0.353021690621972,0.456048210849985,0.501688973745331,0.0353766984771937,0.71737894625403
1,0.29754217597656,0.41461048531346,0.457400964573026,0.11372687201947,0.270820669597015,0.861316976603121,0.513910921290517,0.938634829130024
1,0.750700759002939,0.915537129156291,0.51939416793175,0.823924293043092,0.0790892117656767,0.76880020624958,0.981272251578048,0.626688718097284
1,0.205255307024345,0.872174527961761,0.152128860354424,0.0806002195458859,0.952268041204661,0.0780966267921031,0.240854958305135,0.324343426385894
1,0.972316910978407,0.0571438099723309,0.571561418706551,0.532965153921396,0.0974226167891175,0.470220253570005,0.826114312978461,0.572103564627469
1,0.553874302888289,0.415956209180877,0.394317808561027,0.569746151100844,0.162470120470971,0.38019289332442,0.762988600879908,0.589673458365723
1,0.434613874414936,0.108446530997753,0.963386395014822,0.841067287139595,0.335846038768068,0.810465379618108,0.604001355590299,0.284895601449534
1,0.738587533589453,0.490544273052365,0.0641780758742243,0.636638657655567,0.52316597243771,0.530700909905136,0.790549605153501,0.522324332036078
1,0.49251932813786,0.991556538734585,0.220503733959049,0.607513127848506,0.44400111050345,0.531903442926705,0.578554331557825,0.283943834714592
1,0.298801637953147,0.231468192767352,0.722274753032252,0.548364409245551,0.466560351895168,0.0760913831181824,0.129094370873645,0.303842342691496
1,0.0155437188223004,0.0402275624219328,0.271885483991355,0.066368107451126,0.0585763731505722,0.179187095491216,0.187244556611404,0.930423515150324
1,0.806255710078403,0.88594677625224,0.526978419860825,0.376694067614153,0.363912910223007,0.904115484328941,0.32273327652365,0.0608645868487656
1,0.150260606547818,0.91865360387601,0.693441701354459,0.58864782191813,0.326136536430568,0.68293235078454,0.841695184120908,0.933302251622081
1,0.665789442835376,0.572003478650004,0.158211819361895,0.902546450728551,0.258462677709758,0.644217691384256,0.376441539963707,0.476696023484692
1,0.909955348586664,0.926203012699261,0.854514218401164,0.662890745792538,0.313325608382002,0.838834411231801,0.0695915552787483,0.0933115668594837
1,0.0224926052615047,0.074627191061154,0.195525347953662,0.618841308401898,0.403092089109123,0.53276742505841,0.0214310986921191,0.152179106837139
1,0.108070586808026,0.415976995136589,0.709215019131079,0.911777661880478,0.231693495763466,0.912729141768068,0.496190801262856,0.901535813463852
1,0.125756281195208,0.842869832646102,0.541792213916779,0.25964928441681,0.496652971720323,0.428861647145823,0.258955865399912,0.779555896762758
1,0.849692587740719,0.976297613000497,0.144538898719475,0.496175713138655,0.86402205331251,0.776026270352304,0.530681243631989,0.543773687211797
1,0.000864026369526982,0.431294538546354,0.49341890309006,0.956417787820101,0.0923649561591446,0.678322894731537,0.167610524455085,0.683212974807248
1,0.221142813330516,0.310948970029131,0.844520925311372,0.401444722898304,0.241848574019969,0.333056521834806,0.117949782172218,0.206891727633774
1,0.179521767655388,0.143511142581701,0.671984402230009,0.261927055427805,0.979682968463749,0.0671456574928015,0.147293810732663,0.218561239540577
1,0.786146729486063,0.665929977083579,0.365478529129177,0.720017986604944,0.956833139527589,0.431313718203455,0.134927990147844,0.416992228478193
1,0.293409237870947,0.31164996791631,0.0701126814819872,0.878841125406325,0.959199940087274,0.281124088447541,0.869742303388193,0.0581000987440348
1,0.402776598231867,0.668915345566347,0.254706356907263,0.827766142319888,0.158703332068399,0.652686239918694,0.0512099489569664,0.590349551755935
1,0.501654672902077,0.427377258660272,0.502554076723754,0.527149989968166,0.128728736191988,0.00668306555598974,0.515255843987688,0.493477910757065
1,0.81936013372615,0.193901453400031,0.773874224862084,0.233247506199405,0.921222815522924,0.803041746839881,0.53911527688615,0.534753719344735
1,0.190496780211106,0.848873361945152,0.887645891169086,0.0765376663766801,0.460231616394594,0.934549523983151,0.62633826257661,0.831836951896548
1,0.532071862136945,0.205317510291934,0.0464794968720526,0.303357675205916,0.748214253922924,0.835991368396208,0.874732027063146,0.790957252494991
1,0.889004332246259,0.26160024991259,0.565525138285011,0.0787165116053075,0.117435188265517,0.3938725204207,0.00876173702999949,0.176428563892841
1,0.532644566847011,0.504173225490376,0.241874307859689,0.908523890189826,0.446983504341915,0.383225898491219,0.63947092788294,0.0622394289821386
1,0.825481661129743,0.140482062473893,0.566025787964463,0.907176868291572,0.997263518627733,0.646106506465003,0.00875254767015576,0.515373948495835
1,0.635418471181765,0.786580966319889,0.0401588813401759,0.304572026478127,0.603217478608713,0.414451311808079,0.867318267235532,0.926549739204347
1,0.440880508627743,0.0253729044925421,0.983692198991776,0.531101974891499,0.00279712933115661,0.768748514354229,0.383829592494294,0.0469160627108067
1,0.419382522581145,0.518627707147971,0.158079423708841,0.352119460934773,0.576843342976645,0.993844905402511,0.117507945047691,0.0861863996833563
1,0.857345649972558,0.898705782368779,0.244855720549822,0.464659571647644,0.338452161988243,0.564334379509091,0.964142740471289,0.712359025375918
1,0.756946757668629,0.751414221012965,0.738012636313215,0.197163361823186,0.0944870819803327,0.208646132145077,0.198035113280639,0.984031993430108
1,0.275880411267281,0.73825354129076,0.512005656724796,0.726309649646282,0.0350213905330747,0.376273883739486,0.890475337626413,0.94778043939732
1,0.434634495526552,0.226390124298632,0.194576503476128,0.345454735448584,0.703937229933217,0.518020669696853,0.948526332387701,0.556755189551041
1,0.534434885019436,0.0093695824034512,0.162876226007938,0.5195743215736,0.99577757762745,0.00386973866261542,0.458095174049959,0.259575071744621
1,0.187426618300378,0.0365289207547903,0.709154249634594,0.692977458005771,0.289158219005913,0.625250588404015,0.864399319281802,0.146219600690529
1,0.178663892671466,0.838857441674918,0.478600827278569,0.821217175107449,0.245684392750263,0.0659962096251547,0.357152017764747,0.712070265086368
1,0.154685757821426,0.304041670169681,0.845625332789496,0.224820596398786,0.142414984758943,0.967941234121099,0.39838873106055,0.473661869531497
1,0.485285508679226,0.530605245847255,0.0984251848421991,0.726284406147897,0.869330506306142,0.640680246287957,0.89099498395808,0.593889825046062
1,0.197522887494415,0.456754751037806,0.759088633814827,0.677582634380087,0.715683893766254,0.599586799042299,0.944657359505072,0.479496378451586
1,0.87869943282567,0.376581101911142,0.148734237765893,0.794887961121276,0.237308003474027,0.902039303677157,0.903020115103573,0.3962386646308
1,0.70031105983071,0.9087230830919,0.127122264588252,0.325962794944644,0.113880557240918,0.0553178312256932,0.747685377951711,0.910551400156692
1,0.0966026107780635,0.509212024277076,0.629947192268446,0.990720162400976,0.125462957192212,0.924367754720151,0.110289524542168,0.537959946319461
1,0.777742339298129,0.142345983767882,0.832155202748254,0.467351933242753,0.688479413976893,0.316181144677103,0.856695220340043,0.462320895632729
1,0.572568133939058,0.150091970805079,0.660541831282899,0.866550457198173,0.328503789613023,0.675072496524081,0.688532184576616,0.0649795935023576
1,0.715157116996124,0.333542604232207,0.436144547304139,0.196346043143421,0.931145437061787,0.00787362083792686,0.427208133041859,0.930114669026807
1,0.858424618607387,0.97030041157268,0.958607821026817,0.757072924170643,0.958290222799405,0.210318860597908,0.886598900426179,0.838620432652533
1,0.345972865121439,0.743454988347366,0.29849581187591,0.463071313453838,0.592639923794195,0.291921089636162,0.625042991014197,0.581293094437569
1,0.260487481951714,0.789007381768897,0.158760240068659,0.156640372471884,0.747489274246618,0.280122271506116,0.554171849042177,0.958434135653079
1,0.307366396300495,0.00225328095257282,0.858481833711267,0.112206994555891,0.642561197979376,0.529574439395219,0.557583219604567,0.98018281464465
1,0.0222137283999473,0.893460112158209,0.745768766617402,0.315992165589705,0.464160527801141,0.211722509935498,0.256413819268346,0.416307147359475
1,0.384874095907435,0.589616587851197,0.358855358092114,0.475930986227468,0.628526587272063,0.164721054024994,0.241903404472396,0.99922211538069
1,0.489759732969105,0.30020452151075,0.191125137265772,0.676248396048322,0.0596186460461468,0.346228135516867,0.110526081873104,0.180717031238601
1,0.216692443937063,0.131387477973476,0.835811499506235,0.241249258862808,0.925199149409309,0.188053927151486,0.711126170353964,0.0564709848258644
1,0.813483400736004,0.0946055639069527,0.331587424268946,0.943326221546158,0.824738881317899,0.976548594422638,0.685735241975635,0.949034604709595
1,0.609385590534657,0.478061197791249,0.551844707224518,0.199742787051946,0.460883562685922,0.523921006824821,0.976033338578418,0.540626854868606
1,0.300385254900903,0.330004807095975,0.52872601733543,0.370339715154842,0.000560359796509147,0.434843222144991,0.384820915525779,0.309433386893943
1,0.344202938722447,0.0490590191911906,0.968681150116026,0.234361139824614,0.58713804720901,0.433495342964306,0.94439531955868,0.359538126736879
1,0.240168233402073,0.508551325416192,0.413595084566623,0.483523933216929,0.671124912332743,0.11615425767377,0.203362476313487,0.252140172757208
1,0.778691203566268,0.209060937166214,0.307402651524171,0.808777754660696,0.717290065716952,0.234034782275558,0.747865774668753,0.817098947009072
1,0.792270272737369,0.995964574627578,0.559036229271442,0.33545936178416,0.276097889989614,0.615025909384713,0.792081107618287,0.0477553370874375
1,0.38636707351543,0.112268873024732,0.797601820202544,0.760963717941195,0.909064087318256,0.519636283628643,0.563455020543188,0.288879046216607
1,0.0759683521464467,0.236131295794621,0.90607453417033,0.98279337072745,0.797912388574332,0.909303666558117,0.18593985051848,0.432897420134395
1,0.0387628878257237,0.439813880210277,0.0436245213961229,0.385945377985481,0.0392175396042876,0.93143830089597,0.111475855228491,0.896616619694978
1,0.0513364152330905,0.38938259042101,0.0346225415659137,0.29445370416157,0.0687951534311287,0.940241499023978,0.0396998472488485,0.892641610559076
1,0.15604517823318,0.411611959962174,0.066184789808467,0.300436805200297,0.0155009259888902,0.887637443153653,0.154318533942569,0.970862175880466
1,0.145201015968341,0.414414586420171,0.00593961047241464,0.432728740891907,0.0935136144794524,0.996709367390722,0.0699238612130284,0.953179993166123
1,0.0589303502184339,0.402008833666332,0.168520530031528,0.438252040795051,0.0883561120019294,0.989534233543091,0.0545790646108799,0.996055281492881
1,0.107964836107567,0.371150794590358,0.022550635652151,0.429965383585077,0.0215593239455484,0.949787510663737,0.124972519904841,0.887454470344819
1,0.0419350641267374,0.388160893514287,0.00108166341669858,0.382061334424652,0.0057390027702786,0.901530466184486,0.0185915320669301,0.92540218434995
1,0.115484158217441,0.410673244795762,0.00617706076009199,0.303743622605689,0.134215488701593,0.857539583449252,0.138168987231329,0.842292620474473
1,0.000253305055666715,0.326532606445253,0.0604220257652923,0.305088615375571,0.00321539890253916,0.903959916962776,0.0388343834830448,0.916657845498994
1,0.154625004082918,0.442224014606327,0.0460615892615169,0.283258275010157,0.0843781121890061,0.925723641994409,0.0703880405845121,0.932027773873415
1,0.153845408544876,0.355719650511164,0.00320592755451798,0.306246565477923,0.040868974768091,0.830188820615876,0.0753457586490549,0.859483743347228
1,0.0857201414345764,0.332103184678126,0.0537408998468891,0.372991848366801,0.084491045018658,0.931435144729912,0.0265453549241647,0.945334169182461
