"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5"
1,0.00102923973463476,7.81104899942875e-05,0.999491761438549,0.999142428627238,3.4446595236659e-05
1,0.00265745911747217,0.00341888470575213,0.999150974443182,0.998843062669039,0.000831762794405222
1,0.00318411248736084,0.00419229175895452,0.996424528537318,0.996218760032207,0.000911364564672112
1,0.00374915869906545,0.00630470737814903,0.994506651768461,0.995071352692321,0.00377084850333631
1,0.00465623964555562,0.00851007457822561,0.991869431687519,0.994947708910331,0.00422480842098594
1,0.0047533290926367,0.0133315690327436,0.988388261757791,0.994013956515118,0.00502662407234311
1,0.00559648009948432,0.013440053910017,0.987557221902534,0.989647547947243,0.00614142138510942
1,0.00666117039509118,0.0164029111620039,0.985584195004776,0.986803593346849,0.00806475500576198
1,0.0067938924767077,0.0169631522148848,0.985495399218053,0.98655549203977,0.00863668229430914
1,0.0088237184099853,0.0170910116285086,0.984496259829029,0.986513427924365,0.00992920319549739
1,0.00960967899300158,0.0177199123427272,0.98377091367729,0.983774343738332,0.0108007495291531
1,0.0105157075449824,0.0183869653847069,0.982803845312446,0.982932348269969,0.0139238981064409
1,0.0108542637899518,0.0193481866735965,0.982693624682724,0.98280875547789,0.013937785057351
1,0.0108812067192048,0.0226914822123945,0.982077372958884,0.982309713494033,0.0149237953592092
1,0.0112556866370142,0.0230050045065582,0.981328212656081,0.981514340033755,0.0169956132303923
1,0.0135633789468557,0.0230212523601949,0.97957352316007,0.981493222760037,0.0171274500899017
1,0.0138966795057058,0.0249342198949307,0.977643309161067,0.98081840085797,0.0181819908320904
1,0.0156370862387121,0.0275910857599229,0.975005728192627,0.98074410087429,0.0198661040049046
1,0.017833371181041,0.0294628792908043,0.974646445596591,0.979961389442906,0.0212912382557988
1,0.018400163622573,0.0314120904076844,0.972607291303575,0.979367677588016,0.0267771373037249
1,0.0246486298274249,0.0321472380310297,0.971157606458291,0.978026233846322,0.027270294027403
1,0.0248654461465776,0.0330898868851364,0.970482868840918,0.976905212271959,0.0310091325081885
1,0.0261312059592456,0.0358438703697175,0.96984782256186,0.976403476903215,0.0320960322860628
1,0.0279021358583122,0.0382211888208985,0.968177108792588,0.973114134510979,0.0349295663181692
1,0.0295462941285223,0.0399142252281308,0.967668356373906,0.971498714992777,0.041547236032784
1,0.0301412837579846,0.0403945667203516,0.965944099472836,0.971060594543815,0.0424442149233073
1,0.0305733112618327,0.0405612776521593,0.96362653397955,0.969352072104812,0.0442414015997201
1,0.0306139055173844,0.0410684552043676,0.961486834799871,0.969111984362826,0.0450855994131416
1,0.0318384924903512,0.0424276010598987,0.961475326912478,0.967203383799642,0.045284756924957
1,0.0378088720608503,0.043133445084095,0.961005302378908,0.966193215921521,0.0472914674319327
1,0.0384931100998074,0.0444788956083357,0.961001528427005,0.966007901821285,0.0476933806203306
1,0.039554133778438,0.0446573775261641,0.960624404717237,0.965080904541537,0.0477952635847032
1,0.0398699664510787,0.0459460697602481,0.960558285936713,0.964943815022707,0.0489733875729144
1,0.0407307329587638,0.0484702321700752,0.959753678413108,0.964319264283404,0.0500888649839908
1,0.0412060446105897,0.0504911041352898,0.959243025630713,0.960353349335492,0.0513633587397635
1,0.0413099227007478,0.0506142154335976,0.958490530494601,0.956360651180148,0.0520705238450319
1,0.0417658498045057,0.0532289547845721,0.958169315010309,0.956301582744345,0.0524175178725272
1,0.041838460136205,0.0539847759064287,0.956902036909014,0.954920878168195,0.0553000792860985
1,0.0437345611862838,0.0546653680503368,0.955350103788078,0.952867859508842,0.0561860862653702
1,0.0438915092963725,0.0547099993564188,0.953144726576284,0.952511562500149,0.0565400600899011
1,0.046396215679124,0.0556817622855306,0.952011777320877,0.952151051023975,0.0608358283061534
1,0.0472344176378101,0.0561608846765012,0.950768194161355,0.951703887898475,0.0616947715170681
1,0.0481776506640017,0.0583304250612855,0.948447301983833,0.950162736233324,0.0632224385626614
1,0.0483661945909262,0.0592173361219466,0.948295779060572,0.9500598362647,0.0641769838985056
1,0.0504619206767529,0.0592790660448372,0.946943656774238,0.949622037122026,0.0663157822564244
1,0.0505014865193516,0.0615037737879902,0.942731505725533,0.947945602005348,0.0670291867572814
1,0.0521848038770258,0.062092553358525,0.942395542981103,0.944234548835084,0.0670988329220563
1,0.0551284737884998,0.0632407530210912,0.941150842467323,0.944159047910944,0.0672616178635508
1,0.0574827869422734,0.0636553450021893,0.94022254855372,0.943125071935356,0.0677638039924204
1,0.0600030007772148,0.0647348430939019,0.939510792028159,0.938240135321394,0.0695063464809209
1,0.0601278224494308,0.0700201711151749,0.939032258465886,0.93725709640421,0.0707880437839776
1,0.0607672373298556,0.0707039032131433,0.938998591154814,0.936694300733507,0.0739989706780761
1,0.062494455371052,0.0713545235339552,0.938276593806222,0.935750684700906,0.0744543238542974
1,0.063389380928129,0.0715136951766908,0.937413907144219,0.934724900173023,0.0749106064904481
1,0.0636935161892325,0.0725092410575598,0.937209217110649,0.934199282666668,0.075807343237102
1,0.0647280970588326,0.072770310100168,0.935682649025694,0.933428629301488,0.077771132811904
1,0.0660849052947015,0.0749524745624512,0.93539857910946,0.932554875966161,0.0779047361575067
1,0.0662916030269116,0.0765713537111878,0.930512239458039,0.931598725263029,0.0783294695429504
1,0.0669564446434379,0.0792725414503366,0.93008863995783,0.931470948038623,0.0800203380640596
1,0.0676645250059664,0.0805218587629497,0.928167992969975,0.931292729917914,0.0842498736456037
1,0.0683314066845924,0.0824114049319178,0.927084790309891,0.930703410878778,0.0880644910503179
1,0.0696992273442447,0.0824327291920781,0.925461176550016,0.929341660114005,0.0882365989964455
1,0.0722257487941533,0.0838512754999101,0.922962700016797,0.929309872211888,0.0893853767774999
1,0.0734003053512424,0.0841393391601741,0.92060810001567,0.92902459576726,0.0928773172199726
1,0.0761736622080207,0.084408582188189,0.919470397057012,0.928870943840593,0.0928875112440437
