"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5"
1,0.868940918939188,0.0607574677560478,0.685420273803174,0.971639950759709,0.218067537294701
1,0.195713596884161,0.665658709593117,0.869490056298673,0.820416427915916,0.232463205931708
1,0.39562126644887,0.2547719811555,0.434129974804819,0.631172034656629,0.019445113837719
1,0.106489497935399,0.643358381232247,0.321928762365133,0.595437571406364,0.295762520981953
1,0.187879095319659,0.911356305237859,0.53288262244314,0.165460002608597,0.346547678345814
1,0.931578257121146,0.186631461372599,0.156226113904268,0.0247870055027306,0.102747849654406
1,0.141478716162965,0.855797925498337,0.752771962899715,0.984518366400152,0.674617075361311
1,0.233684408012778,0.368841731455177,0.597023894544691,0.353426396148279,0.642625803593546
1,0.0347345457412302,0.675354684935883,0.832906878786162,0.484075895510614,0.0124954655766487
1,0.139408741146326,0.864903853042051,0.269116882467642,0.204764937981963,0.982771549141034
1,0.511419019661844,0.705846960656345,0.809737941017374,0.263219855958596,0.341918704332784
1,0.637408247916028,0.505219232058153,0.978785946732387,0.226005336502567,0.743069695774466
1,0.0380097890738398,0.258615593891591,0.585270201787353,0.821041766786948,0.874617096502334
1,0.831703816540539,0.278752527665347,0.173830544576049,0.222266680561006,0.717287947190925
1,0.565446368418634,0.351546801626682,0.283533836482093,0.857018460519612,0.24487414653413
1,0.150726937223226,0.922113941982388,0.89142002328299,0.548685184679925,0.845583277055994
1,0.41914624767378,0.696222202153876,0.594814107753336,0.495741229271516,0.834673231234774
1,0.211894488660619,0.798895407933742,0.84415249270387,0.0392940258607268,0.780134632950649
1,0.296814895467833,0.799267315072939,0.659360934281722,0.0380401799920946,0.0433734951075166
1,0.100747647695243,0.215669992379844,0.172785677248612,0.367568991612643,0.0178599574137479
1,0.632401991868392,0.0411461757030338,0.225852003786713,0.402873256476596,0.470519771566615
1,0.0699945099186152,0.644051204202697,0.565199572127312,0.44008715916425,0.649460813729092
1,0.840504966909066,0.0811069135088474,0.501845738152042,0.52794281905517,0.592739000916481
1,0.460681151365861,0.452601501485333,0.958252858603373,0.0652043051086366,0.766811545239761
1,0.0893977636005729,0.226347862975672,0.683971311897039,0.172493232414126,0.492224939865991
1,0.242636271053925,0.618203507503495,0.306729960022494,0.953585816780105,0.753122249385342
1,0.514908427139744,0.20631353603676,0.263279307866469,0.843269606819376,0.765459126792848
1,0.0568054909817874,0.780872224131599,0.693996005691588,0.195899033918977,0.833529347321019
1,0.0447746976278722,0.231591446092352,0.780940592987463,0.598924944875762,0.741876157233492
1,0.164547921856865,0.619803228182718,0.588553710607812,0.608570883050561,0.335909066023305
1,0.871333356248215,0.0366059420630336,0.420744119212031,0.27456178329885,0.37082938128151
1,0.152766346931458,0.758814338361844,0.443177045788616,0.610705089755356,0.564397173700854
1,0.614302468718961,0.223007385153323,0.892463011434302,0.698071562685072,0.0160958154592663
1,0.0489869825541973,0.749176943907514,0.650847452692688,0.752812069375068,0.256518492242321
1,0.331790863536298,0.771479202667251,0.872238019481301,0.0224030499812216,0.619363645324484
1,0.842192257754505,0.391005718149245,0.73842508206144,0.194865885190666,0.804950871039182
1,0.848307782318443,0.540444253245369,0.859064874937758,0.206095494097099,0.832621015142649
1,0.519048596266657,0.929017606656998,0.905669691273943,0.0787079951260239,0.59746419871226
1,0.989733644295484,0.663546351250261,0.0160128350835294,0.0764827937819064,0.527125564171001
1,0.0541299518663436,0.427376995794475,0.163861099863425,0.88740566233173,0.570502936141565
1,0.92267411435023,0.729034325573593,0.400937178637832,0.257501488318667,0.35773847415112
1,0.0941792884841561,0.928896110737696,0.653570160502568,0.666108078556135,0.367822173982859
1,0.71813515224494,0.206989245023578,4.2240135371685e-06,0.770095852669328,0.714938728837296
1,0.918072755914181,0.637813260080293,0.227892837952822,0.67510565277189,0.0263291841838509
1,0.903989733662456,0.564621134661138,0.0857385825365782,0.677269711392,0.266401704400778
1,0.228663346730173,0.827360000694171,0.0835648169741035,0.39680402725935,0.796634210972115
1,0.303135469788685,0.721830684226006,0.70196199673228,0.905968499369919,0.856713235611096
1,0.490289729088545,0.589113690657541,0.949958084151149,0.839566868264228,0.912512025097385
1,0.213949830038473,0.739720249315724,0.231318578822538,0.596373969921842,0.928109668195248
1,0.960308705689386,0.299501219764352,0.29058548854664,0.446565342834219,0.762263899901882
1,0.39149726042524,0.785560004413128,0.0489133191294968,0.915878715459257,0.697447086451575
1,0.783393422141671,0.119874876458198,0.00492441235110164,0.32495069806464,0.854852050542831
1,0.780038523254916,0.511041606310755,0.597504921490327,0.523643219843507,0.0313752801157534
1,0.322639078367501,0.595231696031988,0.875458158086985,0.459753490751609,0.590986734488979
1,0.523949972121045,0.160825749859214,0.602254665223882,0.953223356511444,0.333273604745045
1,0.70222139172256,0.436050215968862,0.490875972434878,0.356984145008028,0.995298027060926
1,0.678969539934769,0.55824569077231,0.203008668962866,0.154915953287855,0.666160444030538
1,0.663486326113343,0.347447058884427,0.382406982127577,0.928590734023601,0.368667633272707
1,0.303771348437294,0.173828646773472,0.607334525557235,0.901434147264808,0.489277101820335
1,0.80206484021619,0.639651590026915,0.119210340082645,0.52959041367285,0.947967753978446
1,0.261913284892216,0.764254441484809,0.0718522428069264,0.301757763372734,0.44971037353389
1,0.590621615992859,0.0169849016238004,0.835786308394745,0.0727227304596454,0.802683053538203
1,0.660450985422358,0.905346911400557,0.0699905434157699,0.850860609440133,0.0126865606289357
1,0.0207484434358776,0.650659021455795,0.991907936986536,0.319995391648263,0.395177672151476
1,0.876190040959045,0.458273214520887,0.486427339492366,0.238855260657147,0.508181322831661
1,0.927436556434259,0.668009642977268,0.317410357994959,0.661051231203601,0.222118954872712
1,0.754248689161614,0.842161690816283,0.106902949977666,0.469869244145229,0.17853257781826
1,0.465215336531401,0.704549127491191,0.50185856083408,0.762860274175182,0.961523949401453
1,0.953591704601422,0.746127409860492,0.424659557407722,0.836964907124639,0.237430806504562
1,0.498161192750558,0.202758760424331,0.401213073637336,0.852309550158679,0.642074013128877
1,0.419628107687458,0.239951433148235,0.0507469638250768,0.74422918423079,0.19474290474318
1,0.803627965738997,0.862665573367849,0.585970813175663,0.817643240327016,0.0817680733744055
1,0.735562074696645,0.694077781634405,0.496682037599385,0.542941896710545,0.470301697961986
1,0.828957587014884,0.303370430134237,0.629061914980412,0.63926068530418,0.282883397769183
1,0.533942280570045,0.468356511788443,0.190870949765667,0.61771020363085,0.139086839044467
1,0.169240449089557,0.389268472557887,0.365355232497677,0.383247720776126,0.653206780087203
1,0.077215016586706,0.823619452072307,0.51175969466567,0.358524932293221,0.985407063737512
1,0.525000049732625,0.0430385426152498,0.104956997092813,0.631998769007623,0.483497643610463
1,0.023898360086605,0.493202746612951,0.956886717351153,0.66742843715474,0.811313865007833
1,0.739873543847352,0.970455632545054,0.989151847083122,0.727662360295653,0.376149956136942
