ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
65,0.9278312688409983,0.14936788146699698,0.5448380617991063,0.6427056395205859,0.9114219516876522,0.0759959628410416,0.6225532652771946,0.45448580644525916
59,0.3265768822349464,0.7006346158966089,0.32202418944111666,0.6570818987034129,0.8246608177162679,0.08045439848929559,0.8037017590116707,0.05681842572392237
124,0.048471885660916536,0.4332997337660316,0.7160221965188327,0.534097970015402,0.030700514514368504,0.7569986408830511,0.4310383569776306,0.3086775209065242
141,0.5287615656191006,0.6166265838657483,0.9084419288303014,0.189936073170899,0.07640564285008711,0.14912752145375696,0.4457944911965963,0.13211298958073558
23,0.4206719305834131,0.7966285363261996,0.044134363439080504,0.019945480122755654,0.9784450808477989,0.8535036645646646,0.851407961575857,0.5982838905215484
102,0.5039258593591178,0.12893916392111981,0.35955134069802264,0.24291058900658347,0.6197549976218741,0.8664836370615676,0.9024516179486367,0.32261817353341415
37,0.3972371967015691,0.08311531969791663,0.29225465875766543,0.1743816882540452,0.8475408287319072,0.9832060114378992,0.4279943692625271,0.361676923708631
34,0.45744541056578236,0.6318448620803182,0.19295371677977147,0.2964571246802453,0.6573961185449466,0.8277058223174419,0.9613586606311996,0.6539518724916673
21,0.4285086241001844,0.9352550407021721,0.18292804479886615,0.05891805328343214,0.19044070929696155,0.49467878277282284,0.7608401059298356,0.9082622873115828
56,0.07794262825534237,0.5084127521462594,0.5341770494154573,0.451509782625934,0.6959308142876867,0.32405238967198635,0.07497820626585283,0.2528714527429059
43,0.7261021122666005,0.632692733124664,0.1662925883910692,0.08206484258968338,0.3527766739126874,0.49157824686449914,0.49507623704520964,0.4303527137165495
128,0.639676650051918,0.9069050161095223,0.09643706295717247,0.4678680169899636,0.32459708025764444,0.747003486003464,0.9460120587602778,0.978601972836374
112,0.24341853523208656,0.15759583928995946,0.5757686655275652,0.17773397763068044,0.12538643387402437,0.86707563281241,0.4430704364360073,0.7041141177745183
11,0.8333449047127034,0.22945817675929658,0.2066622036706105,0.4389715827686794,0.5701694886244045,0.5682318118571863,0.07117743224443795,1.565279511818174E-4
25,0.5802582435021014,0.28322047836514974,0.8922741555381232,0.42246332229700223,0.9387414085244501,0.6607481591687632,0.8135240540825375,0.058765415124141684
66,0.6921947530122158,0.9167325028603442,0.14944514916593854,0.6238636764314508,0.5439677201574739,0.1490253124736468,0.19213872835191625,0.5676094366966041
8,0.468010093691388,0.8621388496360711,0.08714934975709732,0.8898386053134874,0.14160485478488738,0.16716850030662567,0.05493863106117247,0.8476844728554307
106,0.5269085129913295,0.33172242281360353,0.5177886588612295,0.7820736810450326,0.5701619108733104,0.8662377229280621,0.06379711760497753,0.14034641265907077
100,0.25965175571088084,0.7138583873181972,0.6896052167729557,0.765072776543212,0.2543420077764489,0.9779787730254434,0.7024766663247064,0.05849659894801551
142,0.8240199967154781,0.8563218016211948,0.7209057837241832,0.26984299825375957,0.6540431113884784,0.6528140439503127,0.10915211513529299,0.11086363753655981
97,0.8100188467514498,0.6092626780110153,0.6493887976011244,0.6096030260824096,0.2802054792689065,0.5759027105599532,0.4741158733353539,0.6210938917905031
119,0.47365117771796517,0.802111121153035,0.3736083346599812,0.4774903880692166,0.8885767151540745,0.45709011488455464,0.28436607777911926,0.2986601755661278
62,0.2769901313271449,0.867954672268853,0.1035571048186118,0.6098951188795676,0.49172927954876133,0.40752036946081005,0.30982818799833256,0.06774696012955994
143,0.47812253905122415,0.47479545341253004,0.33856234888191294,0.5536430115900933,0.40083305086512466,0.6141006812448206,0.5898491050825233,0.11780193768321678
92,0.08355228733687126,0.28915416484820133,0.9706363015092678,0.9264986336700183,0.30751271890660326,0.7719587428201702,0.859194399833021,0.7998177760002304
20,0.20524101544982254,0.06914664297143791,0.23265395814665002,0.9353299017398501,0.6980597706758447,0.14660553679714916,0.6237129209769109,0.4950994702087762
91,0.368084767659411,0.3170306162129948,0.1819389903879709,0.9972913069333995,0.2337132833568677,0.7042716641455299,0.20608425970921207,0.0977741680767733
94,0.6069895065105751,0.09941488140852517,0.2244320858828508,0.6477927780616901,0.6844625434085567,0.1503283476302293,0.7287114883697501,0.5070976754314613
83,0.08161724203738763,0.19252054083120773,0.7440327938358093,0.2203910656063367,0.2208296538449811,0.03516194674340156,0.8563031052414342,0.9248741300085538
70,0.36072266982351764,0.8092403071133208,0.2475512046956676,0.34529099982281886,0.6001280817785041,0.38323030087569665,0.615697407202087,0.30458175847874647
76,0.43305050242731713,0.7864350216742777,0.9485018237568233,0.01996369271904741,0.8374694473503612,0.07714957071160078,0.1758876554281722,0.10390291572439747
5,0.5641590126350134,0.6450881271610115,0.5529448452848827,0.8003328324037504,0.16712131641191696,0.7754035398779608,0.8351323346977674,0.48608489687573164
129,0.131342589475838,0.348679603321028,0.37203746552756833,0.9433459640848267,0.7117618687007143,0.5792250224093155,0.3293913860556561,0.924102168961245
85,0.08534226608102291,0.6204882504583464,0.19751084987338818,0.45884845096263593,0.06004789501473984,0.348566465368219,0.19744598202599062,0.8240254740399432
31,0.48252469832944467,0.24975753294504266,0.09338716996328988,0.5658221125807013,0.29583862417463636,0.2291428765272867,0.8342401507197856,0.7263281829024972
111,0.4214720067241552,0.05859078401522977,0.42863515351065506,0.9432453367088887,0.9676058517324025,0.18701546636926825,0.07400281868745329,0.9629765647578702
122,0.7033001201110751,0.4135768476764706,0.5540129733520933,0.011150554645068533,0.951822226387246,0.44207721457374205,0.7877564706581826,0.4782146646738181
32,0.8247656494323655,0.02140506268323994,0.44244957487985503,0.6629908878471861,0.6668461366335289,0.2990365870631585,0.8878667424497132,0.0399781174481918
17,0.30609861600882826,0.26320571629362,0.4425919100595571,0.8685732052534698,0.014511362962021934,0.6663209261389089,0.10122210474316073,0.2844158654227986
131,0.6839905726098993,0.9890209208635053,0.9862684749838762,0.17783069855835199,0.35992972972660686,0.5610634955796965,0.5248385496466214,0.4631730917611653
127,0.8468050454436151,0.35687620021066524,0.6834013315178432,0.8599758404837459,0.4464053512847752,0.31801659664288573,0.9253222680019687,0.5767821856869095
