ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
44,0.8609551809903929,0.6595742445458949,0.7248549677316336,0.3641420147148182,0.8070648562315119,0.2382324544093521,0.4169072749957643,0.7745493100195181
27,0.6588646283968174,0.6800045578653566,0.6723208219669842,0.22337344926162095,0.9292141423036988,0.2600572066194413,0.32232930001301724,0.8364769198793159
36,0.6889047088451741,0.7937894181920926,0.7573605824795924,0.2988543875185088,0.8769414524274322,0.3442655144703045,0.21749485855738282,0.4903193559439898
1,0.30621409425438456,0.42031136568105204,0.36893788422533413,0.684431688851117,0.2688968209525613,0.9182215198484143,0.7158763753598139,0.8396288049035753
38,0.6799498811130705,0.8813066300044621,0.8113348646677252,0.31179214540304173,0.6508927206639606,0.19638358970562142,0.2623617821596772,0.02269300175081823
43,0.7390954346446273,0.8265184924349407,0.8217241421667607,0.4031894677218627,0.6995952248099403,0.2888560614822749,0.2290296649223139,0.7677115634143958
47,0.4919646976735388,0.23613617696289846,0.9015473120439209,0.9935041687909698,0.4866356833778892,0.09564249722933893,0.018258569473057706,0.10019128352168805
41,0.8978239790914897,0.8397825189492478,0.8233948152697133,0.3267671881458941,0.7932726250327296,0.107653570219904,0.38237909843024886,0.02985551597714209
25,0.8938330293917812,0.6279716290341762,0.7101480650822869,0.3632723479141161,0.7367577971416329,0.11872461084263644,0.264716277865234,0.2985043833134985
13,0.39464249500954907,0.29053512802794595,0.4129714565425653,0.9289533001877853,0.2883876089327335,0.6862378815347212,0.7082713175249822,0.8119011572345732
9,0.4623531075002628,0.2820957179227086,0.2296907011415528,0.7296105777331782,0.1356407295384644,0.7084200784403453,0.7038962712422705,0.45423663948448423
22,0.45915480520654944,0.44229846399270445,0.4061500302079135,0.8747108573545086,0.14543739760974111,0.9161836268889388,0.7265393678914271,0.4631597472292772
4,0.21953415292278255,0.3831239117306263,0.3887151309290038,0.6618962549193217,0.21987816944364336,0.7929019674635739,0.6312327809633131,0.23609049387091174
18,0.20530741321599735,0.4442226783743577,0.21711918959154936,0.8653364602106229,0.23105126337600784,0.875483755783251,0.6826710132765536,0.06780869397624856
26,0.7347960405011055,0.7101885202116183,0.7316728562501817,0.3017710521276627,0.7968167738991976,0.15635652001776032,0.33096286195331237,0.215353925814454
14,0.21460666957737767,0.4546924189249102,0.3345439874550865,0.6492143708198962,0.336781279478618,0.8753816795283745,0.7361318628695874,0.5637806030789523
45,0.7157669035965541,0.6702623649572618,0.7586595595427155,0.3203138653560274,0.7000571305602143,0.3698127742582168,0.22916473477631,0.5199788700539695
32,0.7780681717580861,0.8192459088750814,0.7614099462752466,0.24008341977628553,0.926425485144742,0.15757903324077183,0.36852324811552084,0.558438852201735
12,0.37979767853714375,0.26515589031347264,0.255563215669964,0.909170995902828,0.16331844285117614,0.7598654348475342,0.8161172718410472,0.6872936513841218
23,0.671341695343089,0.8338974381679654,0.7139151119776377,0.3777885620147684,0.7029605586785438,0.27080082357879653,0.2644344757596927,0.6513761364405443
21,0.3547332358040337,0.3882889331163407,0.3883373341870004,0.660761690655725,0.16573111068257088,0.8340589509876943,0.7989620362222519,0.7437985335293058
39,0.675397251014424,0.6984278630546799,0.7934810455853631,0.18934157325580145,0.70175624108462,0.24518730241741352,0.2575491536346641,0.6949814768184351
