ObjectID,mpg                ,cylinders          ,horsepower         ,weight             ,acceleration       ,year               ,origin            ,price
0       ,0.8942663468413452 ,0.7593603619988525 ,0.4477228180747002 ,0.5977351127409601 ,0.7114089984354943 ,0.41715625256162503,0.5501899113750817,0.794857077334589
1       ,0.7477105380026159 ,0.7999626483947877 ,0.5734830336014409 ,0.5878501052084967 ,0.7027693355595801 ,0.40378934209218537,0.5423725859326466,0.8448180944228914
2       ,0.7737521802464709 ,0.7878462357502349 ,0.5736257452638058 ,0.6206790348505977 ,0.738210597558039  ,0.4483842552309527 ,0.5718519021109225,0.805086140823351
3       ,0.8824829357017703 ,0.7839488415257472 ,0.457011587845654  ,0.5702582173563318 ,0.7137935453482721 ,0.45391827119889716,0.5528701595438481,0.8055190269693296
4       ,0.8551022820220591 ,0.7805106164943051 ,0.5473761563950066 ,0.6196109953680428 ,0.7391640648734377 ,0.42614602488051206,0.5573886601462053,0.8196712066476268
5       ,0.8267374725709599 ,0.7614733379349293 ,0.4544230462778074 ,0.6050440787194751 ,0.7190683591499986 ,0.4294480912802691 ,0.5167359312718035,0.8364948099677159
6       ,0.8431998012236209 ,0.7907120389259823 ,0.5368766380568173 ,0.5954322583648262 ,0.6994184935393758 ,0.39967734135505756,0.5512771790500318,0.8305138228734464
7       ,0.9007485462819911 ,0.7806119816170674 ,0.5527506976245823 ,0.5840058295273509 ,0.7026975241723521 ,0.4487321825349241 ,0.5232708619377274,0.8410813296557615
8       ,0.9010264198182153 ,0.8028404928103259 ,0.5744851016994762 ,0.6236594566195597 ,0.7500363566553893 ,0.4009064059081633 ,0.520356871335837 ,0.8066359504055022
9       ,0.8813401274650392 ,0.7898405127871669 ,0.5370013636693322 ,0.570894012481037  ,0.756086381091103  ,0.39650116476692837,0.5688785129732613,0.8159224696476484
10      ,0.7678005882375184 ,0.7840151672313548 ,0.5823309422064057 ,0.6167819279614772 ,0.7129335653453093 ,0.4280537286778651 ,0.5197660318379456,0.7915230812699705
11      ,0.9126149654021612 ,0.7770737857953994 ,0.47110883534090264,0.6199047616073149 ,0.7369422670810616 ,0.4082480932498738 ,0.5675807700855113,0.8052413499822751
12      ,0.9255793794535022 ,0.7865043842423018 ,0.5482151519097904 ,0.5914285006762494 ,0.7419553805172896 ,0.40118416781284044,0.5288146728278267,0.8423595799724721
13      ,0.8087393321496329 ,0.8117664012718842 ,0.49404505594805553,0.6144606398029335 ,0.7270718968686354 ,0.419526089789485  ,0.5341330901020805,0.8040741875903021
14      ,0.9099790662602414 ,0.8097307432271157 ,0.48073893887810715,0.606190728808798  ,0.7037222932362623 ,0.4564967173443598 ,0.5546402871256227,0.825597253191875
15      ,0.8290697906352055 ,0.7797542931345973 ,0.540483072518574  ,0.6043760472707458 ,0.7251677819039402 ,0.43519138971051813,0.5712130469599566,0.8273269550418987
16      ,0.9201743040391137 ,0.7647927209268193 ,0.5591771897948963 ,0.627940206024537  ,0.7057288517816785 ,0.42546779192264994,0.5259511349815141,0.8198622411152098
17      ,0.8992985809327213 ,0.8187390479687743 ,0.5000190474332232 ,0.5972679757697416 ,0.7500711903688917 ,0.4179458465791901 ,0.544776235087068 ,0.8299432226256004
18      ,0.9247704706486777 ,0.7896110466150311 ,0.44878343465308795,0.584451408983878  ,0.7477892689473251 ,0.4352947768482594 ,0.5448552728383261,0.8385405994229895
19      ,0.8794075593955109 ,0.787700581815683  ,0.5537045473877368 ,0.6083129559025712 ,0.7039206117637589 ,0.4426072834687041 ,0.5247779157052419,0.8008572940177092
20      ,0.3814912924134823 ,0.5815140556066055 ,0.7600250714482216 ,0.3282586454087467 ,0.44516634539534794,0.6420124353156628 ,0.877589429570046 ,0.9304667410036672
21      ,0.3627891995419467 ,0.5801834337629053 ,0.7403567777835975 ,0.2858883817161856 ,0.44216438941514985,0.635997850640473  ,0.8480506118507093,0.9434184953087348
22      ,0.3577021633058134 ,0.56707130155532   ,0.7255136652246716 ,0.31180359394232593,0.4431723030656361 ,0.6895819903728161 ,0.8844384429298588,0.9290082833453328
23      ,0.3638148834157023 ,0.5948877959176633 ,0.7662889376011763 ,0.1559288267082696 ,0.4474616709984766 ,0.6488896671574469 ,0.8535221249873369,0.9510375178257299
24      ,0.38761245504868547,0.5680031660543035 ,0.7421811019410135 ,0.331995177593989  ,0.44974244602110575,0.6408196363111786 ,0.8542240347257957,0.9649109038317039
25      ,0.3421618612008944 ,0.5469525764826793 ,0.7208996960500903 ,0.3338462868893183 ,0.4441742138930679 ,0.6546484157259738 ,0.8792327195974812,0.9478672855814144
26      ,0.382982281830859  ,0.5730860243571768 ,0.7116923041837554 ,0.22886883333538666,0.442944514086384  ,0.6871690414170966 ,0.8922571635310486,0.9238858875018194
27      ,0.4017939635801445 ,0.6000966247732928 ,0.714375989792236  ,0.29974206490551947,0.4647799165667905 ,0.6542515068049806 ,0.8743048881415877,0.9300764545652361
28      ,0.386419844156537  ,0.5666682258996213 ,0.7105185274295561 ,0.17777110426159032,0.46440932844328864,0.6379008567682709 ,0.889172457663379 ,0.9631541947124804
29      ,0.3936750435681768 ,0.5860798537919173 ,0.7105301294242172 ,0.24830738439224975,0.4886838113669192 ,0.6809829109163914 ,0.8380027695177161,0.9724419884480393
30      ,0.06332525783725723,0.38577188145911046,0.23821352199299742,0.8194005305379386 ,0.2527025217555591 ,0.23143993499772958,0.2503345786880088,0.1471190844849546
