"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5","dimension 6","dimension 7","dimension 8"
1,0.244043780723587,0.0423306676093489,0.894117428921163,0.434560156427324,0.779664363712072,0.527384379412979,0.559730552369729,0.469372646650299
1,0.194482220103964,0.483467226382345,0.922122957417741,0.658786487299949,0.225138099398464,0.175843029515818,0.655918761854991,0.292538542300463
1,0.547127594007179,0.840282884426415,0.768559153424576,0.399018557742238,0.826806068653241,0.0738632311113179,0.948110601864755,0.65136990766041
1,0.146584923379123,0.812126523349434,0.584604210220277,0.219539626035839,0.900004081428051,0.122788327280432,0.0934978539589792,0.0420438628643751
1,0.379691706504673,0.040123004000634,0.132144084433094,0.333361436380073,0.6901865885593,0.735372811323032,0.129651390947402,0.657682915451005
1,0.0115132157225162,0.439357854891568,0.285713679157197,0.53037612629123,0.111030112486333,0.212663993472233,0.999163018772379,0.100867168279365
1,0.370239933719859,0.200315911090001,0.741925643291324,0.497396971331909,0.143161593470722,0.287137461360544,0.657384578837082,0.435364428907633
1,0.0892659719102085,0.990353532833979,0.33112703752704,0.285790514899418,0.582988149253651,0.273598282597959,0.476402174914256,0.286848407471552
1,0.965926626930013,0.312954698456451,0.881044781766832,0.600181038258597,0.181983657414094,0.164175687823445,0.0132553961593658,0.801155670313165
1,0.168093073647469,0.945999271934852,0.386181951034814,0.448437057435513,0.239440310047939,0.437390925828367,0.29711632616818,0.83946066047065
1,0.969472675584257,0.38585975789465,0.604101469507441,0.138214725768194,0.422713266685605,0.439895131858066,0.176194285042584,0.0483388614375144
1,0.208632559515536,0.0582812740467489,0.284307521535084,0.773427052656189,0.975136534310877,0.885363850276917,0.759751421399415,0.09646624349989
1,0.90222268155776,0.702560542849824,0.735418710624799,0.842361411778256,0.928678878350183,0.0381936500780284,0.981967461062595,0.836172620533034
1,0.894073451170698,0.843844841234386,0.861004491336644,0.934860778274015,0.291097444249317,0.517320655053481,0.111595988972113,0.583656071918085
1,0.404687018832192,0.277460825629532,0.424628605367616,0.000603459076955914,0.0321858921088278,0.600069715175778,0.291358252987266,0.903176891151816
1,0.122576253721491,0.215716738719493,0.73551137605682,0.143931777914986,0.170142096234486,0.574615833815187,0.492395569570363,0.276974152773619
1,0.054754309123382,0.304382940521464,0.0372274373658001,0.928647125372663,0.627315598307177,0.900358419399709,0.521216969005764,0.404833540320396
1,0.709770449437201,0.470247407909483,0.956163592403755,0.938817210961133,0.622380566550419,0.712725851219147,0.116874638246372,0.477800599765033
1,0.302157596684992,0.591938297264278,0.875111447181553,0.625307312933728,0.719582526711747,0.480982709908858,0.0723122225608677,0.56932288967073
1,0.375185902463272,0.19550738693215,0.350469682831317,0.785253064474091,0.440814126981422,0.660539599368349,0.906864993739873,0.421141248662025
1,0.330899738008156,0.148964057443663,0.370740795973688,0.368892291560769,0.643130180193111,0.0115624580066651,0.450838590972126,0.334124790737405
