"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5"
1,0.000441156094893813,0.00196358328685164,0.999018143163994,0.993622577749193,0.000132227083668113
1,0.00609524897299707,0.00231897318735719,0.999007016886026,0.984106610761955,0.00235607894137502
1,0.00919152516871691,0.00297163845971227,0.998909995425493,0.982885581208393,0.00300245266407728
1,0.0111254730727524,0.00439893058501184,0.997206614585593,0.981716371374205,0.00508826645091176
1,0.0132962549105287,0.00629586656577885,0.996446574572474,0.981101562501863,0.00547626917250454
1,0.0140461083501577,0.0105333477258682,0.996414513327181,0.979239955311641,0.00584505125880241
1,0.0156567869707942,0.0107545529026538,0.99484281311743,0.976909899152815,0.00837953668087721
1,0.0180639564059675,0.0117914255242795,0.985255205538124,0.976496884366497,0.0126176597550511
1,0.0182823366485536,0.015844251262024,0.983936819247901,0.971922650700435,0.0135687035508454
1,0.0255474324803799,0.0203464138321579,0.98318317043595,0.96822254685685,0.0141754453070462
1,0.0284204124473035,0.0230878933798522,0.981144152814522,0.966676462907344,0.0143323568627238
1,0.0314754894934595,0.0239261838141829,0.981101138982922,0.966562316054478,0.0205634345766157
1,0.0424555051140487,0.0242279141675681,0.978225460276008,0.965414736187086,0.0210717348381877
1,0.0431004492565989,0.0292188271414489,0.97461977484636,0.965278100222349,0.0212448108941317
1,0.0469726051669568,0.029269507387653,0.971062119118869,0.964180811308324,0.0214812131598592
1,0.0495089301839471,0.0305981563869864,0.967267294880003,0.963933544699103,0.0225342693738639
1,0.0505174715071917,0.0314899876248091,0.960114356130362,0.96316870348528,0.0234452639706433
1,0.0513552343472838,0.0332833032589406,0.957361259032041,0.961310436483473,0.029924375936389
1,0.054192106006667,0.0351187975611538,0.953963490901515,0.953195695998147,0.0309151336550713
1,0.0583635445218533,0.0354662949685007,0.952990217134356,0.950921229086816,0.0316470824182034
1,0.0596771966665983,0.0377135840244591,0.951677897246554,0.949820615584031,0.0322975737508386
1,0.0612858491949737,0.0421050551813096,0.948751411633566,0.947156478883699,0.0325188518036157
1,0.0619502065237612,0.0429903313051909,0.948727302486077,0.944011226762086,0.0349364432040602
1,0.0639834969770163,0.043451793724671,0.94767868379131,0.938950961688533,0.0362953320145607
1,0.0648329588584602,0.0508371838368475,0.93864360707812,0.935325307073072,0.0374625201802701
1,0.0649797362275422,0.0567539243493229,0.935958087677136,0.930648865411058,0.0384705762844533
1,0.0663109614979476,0.0600876545067877,0.933250944595784,0.927009230945259,0.0387394970748574
1,0.0697171837091446,0.0610853033140302,0.933172687888145,0.923531805630773,0.0431869036983699
1,0.071502105332911,0.0615460763219744,0.93217395269312,0.919413867406547,0.0481441374868155
1,0.0735837246757001,0.0620534284971654,0.932004132540897,0.917364044813439,0.048781415913254
1,0.0744485077448189,0.0642262459732592,0.931224847445264,0.910280737560242,0.0515998171176761
1,0.0750494580715895,0.0683298741932958,0.930011700140312,0.90673114429228,0.0573222963139415
1,0.0802914723753929,0.0772043578326702,0.927415032172576,0.906312046572566,0.0588485416956246
1,0.0806754108052701,0.0816679436247796,0.926858417224139,0.90473414119333,0.0625494515988976
1,0.0812626162078232,0.0833442751318216,0.926572451833636,0.902833135565743,0.0632984901312739
1,0.0819634750951082,0.0846204706467688,0.92592139262706,0.902749364264309,0.0641490709967911
1,0.0847315597347915,0.0851218905299902,0.922477764775977,0.900862591108307,0.0650114549789578
1,0.0849494631402194,0.0906730636488646,0.917099095182493,0.898898757528514,0.0712128137238324
1,0.087948196567595,0.0969417386222631,0.913109184708446,0.895840271143243,0.073040853952989
1,0.093277748208493,0.100467702839524,0.912989618256688,0.890031019924209,0.0759756297338754
1,0.0946714468300343,0.103827373124659,0.908348572906107,0.887657988350838,0.0762972224038094
1,0.0949871386401355,0.105201123980805,0.907999699236825,0.884597221389413,0.0791229463648051
1,0.0961487393360585,0.106373487506062,0.904915008693933,0.882900480413809,0.0835293929558247
1,0.0961742948275059,0.108011599164456,0.902411326533183,0.882241525920108,0.084782728459686
1,0.0982632241211832,0.115021873265505,0.900975891621783,0.881647071801126,0.0883706060703844
1,0.0991151689086109,0.117195075377822,0.900772423483431,0.881353586912155,0.0888261625077575
1,0.121537781786174,0.117349423468113,0.894177802372724,0.876885466976091,0.0945194906089455
1,0.123237811494619,0.118206000654027,0.892389049753547,0.875945599051192,0.0962697542272508
1,0.125983187695965,0.1188755328767,0.884000310441479,0.873798192478716,0.0997566874139011
1,0.127277913736179,0.118985211476684,0.883843114832416,0.872329183155671,0.10275478172116
1,0.130849705543369,0.121270064031705,0.8823805549182,0.871627426240593,0.109091925667599
1,0.131488207262009,0.121345484862104,0.876688461750746,0.871513480786234,0.110221456503496
1,0.132095823762938,0.122176585253328,0.875573965953663,0.871181712951511,0.117971991421655
1,0.132105404743925,0.12625224981457,0.874021657276899,0.863623414887115,0.118309061741456
1,0.137399663915858,0.130562069592997,0.867498940555379,0.858696248615161,0.12245730147697
1,0.138465907424688,0.132808972615749,0.859391201520339,0.857112256810069,0.129021902568638
1,0.138620154233649,0.137940325541422,0.857804703293368,0.856152303982526,0.132068445673212
1,0.141202550381422,0.138915251009166,0.856980730546638,0.856043230276555,0.136531515978277
1,0.144767922349274,0.139396614627913,0.849735060473904,0.849748288979754,0.138856667792425
1,0.145131553290412,0.146594285499305,0.845430149929598,0.847404663218185,0.139283318771049
1,0.147901087533683,0.146661015925929,0.840462498832494,0.844947951612994,0.143727876944467
1,0.154382775072008,0.147129653953016,0.837129748892039,0.843584385002032,0.149824395542964
1,0.15496548707597,0.151919428724796,0.836870402563363,0.84247580729425,0.149850832065567
1,0.156170492758974,0.153206364018843,0.83683301275596,0.842159342253581,0.150315299630165
1,0.157380016287789,0.155743446201086,0.836485100211576,0.84022975130938,0.1505871869158
1,0.163483010837808,0.156422499800101,0.833857754943892,0.839921512175351,0.15187509264797
1,0.165349078830332,0.161793913459405,0.833092800341547,0.839212828781456,0.152691372670233
1,0.165427996311337,0.166363732423633,0.832320872461423,0.83647548314184,0.153110561193898
1,0.167105308035389,0.16758116800338,0.831280973274261,0.836189144756645,0.153822345659137
1,0.168309735832736,0.168291247915477,0.829307554522529,0.835643714061007,0.157114675734192
1,0.174430085346103,0.171901051187888,0.827558176824823,0.835428692633286,0.163290788885206
1,0.174453844549134,0.173482354031876,0.821503252489492,0.833481757668778,0.165163977770135
1,0.174463130766526,0.174366225721315,0.819065277464688,0.833189545199275,0.167089445749298
1,0.179835651768371,0.178126662271097,0.818813417572528,0.832255931571126,0.169772510183975
1,0.180028456961736,0.191908433334902,0.818037213757634,0.82956227613613,0.170188094489276
1,0.181760527193546,0.193622928578407,0.816549647133797,0.825613809283823,0.173463561339304
1,0.183623313670978,0.195372986607254,0.816225079353899,0.823488484369591,0.175472688162699
1,0.184375558746979,0.197818422922865,0.815565615426749,0.819186875596642,0.175775839714333
1,0.184516032692045,0.199888865929097,0.814111771993339,0.808772478718311,0.181120478315279
1,0.189952076179907,0.205122696701437,0.810963659081608,0.806971381418407,0.185208825394511
1,0.192953150486574,0.211697846185416,0.80632831947878,0.805551156401634,0.186754097696394
1,0.195716974558309,0.211920872097835,0.805749541148543,0.804489038651809,0.186849416932091
1,0.199684862513095,0.214663307415321,0.802815767936409,0.799101523822173,0.199852748541161
1,0.200674964115024,0.215056026121601,0.798614029539749,0.798617412336171,0.205350096570328
1,0.203093186719343,0.220342648914084,0.794500916264951,0.79173489054665,0.207438185811043
1,0.203246337128803,0.220613478682935,0.79240632080473,0.789556355215609,0.211882921634242
1,0.204375006025657,0.221603523008525,0.791833235882223,0.787144486792386,0.216078787576407
1,0.205888861091807,0.222352111944929,0.790979020064697,0.786940931109712,0.217138141393661
1,0.209789142012596,0.22548463800922,0.789813458919525,0.785696651088074,0.219143842579797
1,0.212340670172125,0.227029779460281,0.789803893072531,0.784938544500619,0.220879971282557
1,0.214877271559089,0.229783663991839,0.786476567387581,0.76705191261135,0.221654896624386
1,0.216966456267983,0.231432908447459,0.785191055154428,0.762301587034017,0.222437370335683
1,0.219092524377629,0.232199478661641,0.781103338114917,0.762035969877616,0.225728014484048
1,0.219143620925024,0.23769092396833,0.774076659465209,0.759032658534124,0.240831335540861
1,0.220764497760683,0.247689750976861,0.772389407502487,0.758431006688625,0.243417910998687
1,0.221633688081056,0.250931187067181,0.771001209504902,0.753383161965758,0.252674285555258
1,0.224654150661081,0.252244182629511,0.770101402420551,0.752112304791808,0.253514026291668
1,0.224803931545466,0.256329901749268,0.768027627374977,0.75183541001752,0.256283225025982
1,0.22783113620244,0.25720416684635,0.767735629109666,0.749196535209194,0.256886058021337
1,0.236413818085566,0.257652797270566,0.764933852013201,0.748758526518941,0.263918387703598
1,0.238668281119317,0.259626229060814,0.764523000689223,0.748417315538973,0.267120653064921
1,0.238973370986059,0.259874556912109,0.758669699775055,0.748095978051424,0.267671234672889
1,0.240161811234429,0.261108010774478,0.757255857577547,0.745655376464128,0.271778456866741
1,0.245847828453407,0.261480886721984,0.754968098830432,0.744183846516535,0.27230097586289
1,0.247527451720089,0.263445587595925,0.753030293621123,0.742294314550236,0.273630297277123
1,0.247932803817093,0.263567787362263,0.752586595248431,0.740041761659086,0.27419142331928
1,0.248829636489972,0.265997227979824,0.750337057514116,0.735995171358809,0.276465214788914
1,0.252582432702184,0.273339643841609,0.74910740996711,0.733381564496085,0.277289881836623
1,0.253717898856848,0.274552701972425,0.748450453160331,0.732842525001615,0.280560028739274
1,0.254022473003715,0.276545463362709,0.745288786012679,0.731996162096038,0.281522213947028
1,0.254393628565595,0.279093842487782,0.744026975240558,0.728875671280548,0.283501293743029
1,0.255492305615917,0.280545078916475,0.739189451327547,0.726619732100517,0.284968619467691
1,0.256392824696377,0.281075223116204,0.7381949913688,0.725701553979889,0.285384506685659
1,0.256579844746739,0.283488643821329,0.735183394746855,0.721718778833747,0.292696513934061
1,0.257718292530626,0.284461138071492,0.733555204700679,0.71948208892718,0.293075612280518
1,0.263185533927754,0.284622994018719,0.732987239956856,0.717210876289755,0.293944837292656
1,0.264730630908161,0.285366087220609,0.726697523146868,0.71119353431277,0.304602712159976
1,0.266345672076568,0.286107144551352,0.721780056133866,0.710855850018561,0.30519377021119
1,0.26934555824846,0.293396429857239,0.716954096453264,0.710029430920258,0.305312078213319
1,0.2737337553408,0.293849661014974,0.712785207899287,0.70808927109465,0.305761659983546
1,0.276117043569684,0.294845634140074,0.712381233461201,0.707633233163506,0.308018174953759
1,0.27631329302676,0.298483418300748,0.712109650252387,0.707011464051902,0.313172074267641
1,0.276546004461125,0.301725878147408,0.709516356931999,0.706603842321783,0.313572019105777
1,0.278274598531425,0.302690528100356,0.706430678488687,0.704576489748433,0.316220803651959
1,0.278747575357556,0.303512771846727,0.702703829389066,0.704388105077669,0.320350370602682
1,0.279857432469726,0.304186844266951,0.702660593437031,0.699396251700819,0.322425694204867
1,0.28023661323823,0.312850275076926,0.702000781195238,0.696859583258629,0.324292067205533
1,0.282665969338268,0.313032192643732,0.70085665769875,0.696558176539838,0.324919993756339
1,0.283704843604937,0.313545922515914,0.698535969015211,0.696212236303836,0.326654217438772
1,0.286132388049737,0.313675186596811,0.696012750966474,0.6894349406939,0.32775340997614
1,0.286606761394069,0.315442971419543,0.693855091696605,0.687295069685206,0.328568235039711
1,0.290499334456399,0.316320502897725,0.692304290365428,0.68715627421625,0.328961204970255
1,0.290822746697813,0.316372208530083,0.691166140371934,0.686522957868874,0.329715288011357
1,0.3072355883196,0.31691782665439,0.691101845586672,0.684735456015915,0.329889255110174
1,0.308725089300424,0.322495583677664,0.689408687176183,0.683456401806325,0.330287707271054
1,0.322383290156722,0.324029909446836,0.687517123296857,0.680640753358603,0.336628864053637
1,0.325788877205923,0.324564184760675,0.684953526360914,0.680424314225093,0.336953118443489
1,0.328484003199264,0.329988300800323,0.674739446491003,0.673678271705285,0.339029326569289
1,0.328790586674586,0.330519026843831,0.674002117943019,0.673581635579467,0.343689855886623
1,0.329217378050089,0.33516486804001,0.673838866641745,0.668554736766964,0.34738142718561
1,0.330214884597808,0.33677889383398,0.673077181447297,0.668204985093325,0.348464101552963
1,0.33428621198982,0.338850614847615,0.67050637700595,0.666456062579527,0.349640428787097
1,0.334395599318668,0.348378082737327,0.668765742098913,0.666295808041468,0.351848972495645
1,0.336371519137174,0.351418562466279,0.666800271719694,0.664832892362028,0.355884700780734
1,0.338540831580758,0.352853181771934,0.666082789422944,0.664364913478494,0.356721517862752
1,0.340289391344413,0.353863537544385,0.662346085067838,0.664192472118884,0.362774818204343
1,0.341554262209684,0.35466475924477,0.658977918094024,0.663746090838686,0.368598706787452
1,0.345074325567111,0.355172811774537,0.658101330278441,0.663622075458989,0.36934829573147
1,0.346222861902788,0.355801392346621,0.656224068952724,0.663452225737274,0.370276066940278
1,0.348055302165449,0.357239037752151,0.649730569450185,0.661310307914391,0.372192415175959
1,0.349041383480653,0.358676940435544,0.647642043419182,0.656590510858223,0.375047496287152
1,0.353934083366767,0.360272347927094,0.646700058830902,0.65614224714227,0.376470187911764
1,0.354170170146972,0.365223115310073,0.642528238706291,0.649486336391419,0.376867181621492
1,0.356714388821274,0.371792157646269,0.636476546293125,0.646647880086675,0.377368194051087
1,0.356911550275981,0.377036071848124,0.635935679078102,0.643527055159211,0.379035226767883
1,0.361413751263171,0.381984708365053,0.634632684290409,0.63952066283673,0.380008026026189
1,0.361755896359682,0.384269625414163,0.634425326716155,0.639273547101766,0.380653240252286
1,0.362198874121532,0.385561251081526,0.62657700618729,0.633454567752779,0.381022588117048
1,0.364545329706743,0.386006187647581,0.622805249877274,0.633354245917872,0.381401465041563
1,0.366648806026205,0.390769173391163,0.621695265173912,0.628910349216312,0.386256621684879
1,0.367077071685344,0.399047842482105,0.621316452510655,0.628426027018577,0.387057945365086
1,0.368096076417714,0.403413428459316,0.617162020178512,0.627755276393145,0.389538325136527
1,0.370187310734764,0.409975051414222,0.616694749798626,0.624252266716212,0.390330834779888
1,0.370600372785702,0.413755137939006,0.608047867193818,0.621768366778269,0.391543547622859
1,0.371772841084749,0.413883373141289,0.60779057838954,0.614786944817752,0.393360234797001
1,0.376422645989805,0.414299570955336,0.60262338235043,0.613214269513264,0.397330693202093
1,0.382349102525041,0.414871258893982,0.600712370127439,0.613001663936302,0.399839871330187
1,0.382708581164479,0.41710586217232,0.596858409466222,0.607669692952186,0.402608071919531
1,0.384145471267402,0.419598482782021,0.594192484160885,0.603089574724436,0.404852248262614
1,0.388186370953918,0.419927364913747,0.590459305327386,0.602132255677134,0.409065627492964
1,0.390212912810966,0.421027583535761,0.580458995187655,0.599351754644886,0.412587370956317
1,0.394140351330861,0.422843194566667,0.578047141432762,0.598590851295739,0.41959851118736
1,0.39533646707423,0.423816214781255,0.574254862032831,0.594190431991592,0.41962047922425
1,0.395818634191528,0.428221453679726,0.571577646071091,0.594081012764946,0.423425343353301
1,0.396049397764727,0.430088069057092,0.568174290005118,0.593250216217712,0.433115295134485
1,0.397547270637006,0.43488033907488,0.5541392180603,0.583642308134586,0.433295709080994
1,0.399113379186019,0.443522884277627,0.552969489479437,0.583581446902826,0.433848020387813
1,0.400836148532107,0.445524929324165,0.546963035827503,0.578497219597921,0.434217678382993
1,0.40287354355678,0.447813554201275,0.545405916171148,0.577933559892699,0.434837257955223
1,0.402967604342848,0.451071979245171,0.53981522587128,0.572245088173077,0.437498014653102
1,0.414945291820914,0.454204249894246,0.530800136271864,0.57056433847174,0.440462169237435
1,0.420363517012447,0.458170369034633,0.530795183498412,0.569830223917961,0.440978114260361
1,0.420536683639511,0.459367545554414,0.527599947527051,0.567279026145115,0.442112998338416
1,0.42068526474759,0.461325087584555,0.522976190550253,0.558745541609824,0.44301018374972
1,0.422969145234674,0.461557799717411,0.515644432511181,0.555373745271936,0.443362861638889
1,0.424276920501143,0.466469876933843,0.511968724429607,0.55451198713854,0.445501810172573
1,0.426299709361047,0.470412041060627,0.511256045196205,0.552499023731798,0.450142131652683
1,0.429171929834411,0.471830329857767,0.508615117054433,0.549619877012447,0.450935286702588
1,0.430999358650297,0.47239357419312,0.507782322820276,0.549537531565875,0.451231213053688
1,0.432184550445527,0.472701215883717,0.503738886443898,0.545322409598157,0.458474138518795
1,0.432350194081664,0.475017643999308,0.50268663582392,0.544505627127364,0.460636926582083
1,0.433145339367911,0.476073630852625,0.494838800979778,0.543990390142426,0.463274305919185
1,0.434732971247286,0.476410411996767,0.487310255412012,0.543873306363821,0.4650034008082
1,0.436537608737126,0.478555109119043,0.485489403828979,0.540597480488941,0.466268859570846
1,0.438016296597198,0.479053657967597,0.483562107430771,0.537908733589575,0.472746559418738
1,0.439014519564807,0.482961277943105,0.483145962003618,0.534610503586009,0.473461103858426
1,0.439263869309798,0.483355988515541,0.478342669550329,0.534544673282653,0.474316860549152
1,0.44152207695879,0.485031882533804,0.477324130479246,0.530778547050431,0.475293976953253
1,0.446098926709965,0.486035502748564,0.473111482569948,0.530441517708823,0.478319076821208
1,0.452476060017943,0.48660870664753,0.472439087927341,0.527615980012342,0.480031684506685
1,0.455463149351999,0.49001488648355,0.465817754156888,0.526183915324509,0.481586589943618
1,0.456911003217101,0.492533082375303,0.464617016259581,0.522408139891922,0.483047210145742
1,0.457838958594948,0.493710295064375,0.463799592573196,0.516552805667743,0.484925384400412
