"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5","dimension 6","dimension 7","dimension 8"
1,0.132216197680682,0.426615755183157,0.0660417959606275,0.355480188785587,0.142118532627355,0.975638187457807,0.00124555859714746,0.996770179525483
1,0.0973365827696398,0.398037080045324,0.0450279068597592,0.359315259822179,0.0669583284715191,0.947050471378025,0.0645949419378303,0.991526535591111
1,0.121576709889341,0.326376148534473,0.0406669775675982,0.289957983435597,0.0651484027435072,0.902625382617116,0.149840161977336,0.941551438951865
1,0.145932185163256,0.327397724192124,0.127626145195682,0.341865194737911,0.10983810609905,0.98072181307245,0.0440976026211865,0.935724212555215
1,0.0588153870706447,0.287995151695795,0.0779655762831681,0.335443211193196,0.0704567230073735,0.936257308472414,0.0587535711959936,0.83809173400281
1,0.0442828719317913,0.313166822539642,0.00515130489133298,0.323938655210659,0.130687247440219,0.92420921433717,0.0296065327292308,0.840468281526119
1,0.0522522873710841,0.318195305711124,0.0720560422260314,0.33326535342494,0.168953633918427,0.924789147332776,0.165208681339864,0.947965613480192
1,0.00377633382799104,0.286573540945537,0.0604582636291161,0.348525655148551,0.0959368445165455,0.873590349275619,0.0025553794647567,0.924333003342617
1,0.0654285963042639,0.318786670947447,0.00478790830355138,0.319387894279789,0.0354698424646631,0.871123578760307,0.0550653460901231,0.964734214225318
1,0.0832591546047479,0.392905059950426,0.113707958648447,0.364431005192455,0.0639665602357127,0.848789433918428,0.0775881500961259,0.88803134676069
1,0.0368377154693008,0.314517387354281,0.0366673244582489,0.426883749063127,0.0880635138484649,0.950891448960174,0.056929253146518,0.939693119060248
1,0.138292178125121,0.362298896573484,0.125191736435518,0.295702042547055,0.000657855572644621,0.946574991135858,0.0773856298299506,0.930468807222787
1,0.103595550390892,0.304122879423667,0.0600136874057353,0.321114257583395,0.106292600028683,0.995925667558331,0.0655906145833433,0.98320559163345
1,0.0510654933331534,0.39398145835381,0.0193335682433099,0.446546104638837,0.0112193556362763,0.895419555639382,0.0235138557036407,0.88950177048333
1,0.0585144995828159,0.434462727892678,0.140067129817326,0.44266163371969,0.164550009800587,0.990547204324976,0.0040107302274555,0.915003129963297
1,0.0408285996783525,0.383442657045089,0.0137020373228006,0.443063989814837,0.108915641868953,0.864571620973293,0.024467598667834,0.977417764847633
1,0.132377504606266,0.340236308593303,0.0906040761666373,0.306979566451628,0.101929755837191,0.957137181693688,0.0744886131514795,0.839528141436167
1,0.134685946365353,0.29271845752839,0.0968568456871435,0.301883885152638,0.153346681625117,0.964653788295109,0.0167785542318597,0.960764199327677
1,0.0656824024976231,0.328029722073115,0.142981438813731,0.436607878638897,0.00940403130836785,0.925787353492342,0.157410656812135,0.947611212632619
1,0.0129146198648959,0.441342159628402,0.108228571801446,0.358239374787081,0.157142518302426,0.861609774588142,0.0188648275332525,0.876270244575571
1,0.159191287497524,0.330910214032047,0.103277231734246,0.407196423166897,0.0537507945951074,0.909536834601313,0.111288746341597,0.89106627173489
1,0.0962675226037391,0.371924197569024,0.0932219495717436,0.299963982005138,0.114762324409094,0.834111059964634,0.0558062951685861,0.872350669833831
1,0.0841164187667891,0.399580493497197,0.0112825782666914,0.355987195738126,0.00133851554244757,0.85972423481755,0.0350060341670178,0.873954964450095
1,0.137942698765546,0.437386204609647,0.064037991494406,0.449534798166715,0.0357542063016444,0.959007687096018,0.0126524853101,0.985755294994451
1,0.151594830278773,0.449482945555355,0.100070129726082,0.382546971363481,0.0496265852381475,0.989269501075614,0.167387801234145,0.87230933311861
1,0.0317274184525013,0.431615183649119,0.153432896623854,0.280475511986297,0.0476207861560397,0.937689083281439,0.0117408824013546,0.9688278412004
1,0.03355713237077,0.379942821990699,0.112691426784731,0.37806336830603,0.0900276546971873,0.932370010504965,0.150570609092247,0.866009910928551
1,0.113478653104976,0.356747725720052,0.105203022428323,0.337536867538001,0.0359928266890347,0.997485336973332,0.0379752298723906,0.913397648266982
1,0.0286216576397419,0.44539397950517,0.155002202519681,0.296062803936657,0.028002579184249,0.945893116022926,0.0857773141562939,0.947612992480863
1,0.066500013214536,0.445980375558138,0.0441403783508576,0.285953636390623,0.0588587830378674,0.908860604995862,0.146105087166652,0.999429234962445
2,0.370128470610362,0.0410840934957378,0.644349871233571,0.119669329088647,0.0719691676157527,0.0174475971166976,0.853392839268781,0.867894226016942
2,0.355792706736829,0.0884910430386663,0.722591023929417,0.169282188196667,0.206013261051849,0.0499335269094445,0.849327076310292,0.960905320073944
2,0.424937242949382,0.0656793653126806,0.628245602892712,0.0491568972310051,0.12906657116022,0.128495151598472,0.846913556912914,0.952596170287579
2,0.374276966126636,0.0777581639774144,0.604527599422727,0.0417663467675448,0.113923347764648,0.111234282914083,0.863625913625583,0.83730849501444
2,0.435192226443905,0.0882970085483976,0.68240305772284,0.0242105474090204,0.113694208303932,0.133858177685179,0.872256917320192,0.937970181431156
2,0.336554458793253,0.025861906260252,0.709402991319075,0.147786186072044,0.0597462238045409,0.0432718929555267,0.828368102326058,0.938982470307965
2,0.42991806183476,0.0971654411801137,0.700720244194381,0.121666261940263,0.0797859129868448,0.0275184308947064,0.836354579869658,0.911005104670767
2,0.403491367893294,0.0670340274553746,0.649615498294588,0.0403423605905846,0.144554404595401,0.015384151248727,0.944886781410314,0.930347394039854
2,0.397302625095472,0.16377568715252,0.599652076053899,0.0193596947309561,0.128338168216869,0.00589460750808939,0.969712542323396,0.884353004172444
2,0.416726648395415,0.0109102728986181,0.573011403284036,0.0213287027226761,0.19458162331488,0.135162077639252,0.964156802408397,0.915652217941824
2,0.293322988147847,0.0374856347730383,0.611570804785006,0.117041500376072,0.105484176594764,0.0515893453359604,0.874868596056476,0.838966853565071
2,0.399203613926657,0.122786708015483,0.573381806972902,0.055845644234214,0.156420866497792,0.125361244746018,0.895827997769229,0.845793849658221
2,0.361717423552182,0.0462205322785303,0.71444906133227,0.158294724300504,0.115600332559552,0.121155692441389,0.961340820062906,0.988307833240833
