ObjectID,mpg                ,cylinders          ,horsepower         ,weight             ,acceleration       ,year               ,origin            ,price
0,0.7127248562623772,0.8686692078543508,0.11700929313896939,0.018331840374730773,0.8258847797110259,0.9877823975356878,0.7793920238432636,0.4226053853693992
1,0.7026277223821797,0.8821036199388197,0.06291877592179795,0.021742119590288538,0.7828073132632082,0.9866585007036541,0.9790129381713435,0.42052537854419403
2,0.7365008343622736,0.9939947402978437,0.06379584542278909,0.0462914701466596,0.7982044460264427,0.9813548599047871,0.7509044756570352,0.38914364471254415
3,0.7513336325969093,0.9720337998573876,0.05777658007607982,0.12892569080432156,0.7904781079706813,0.9527407827797955,0.8212523057068188,0.4195384567642173
4,0.6889097533083719,0.8824570363678088,0.11761159815131414,0.04660000760197824,0.8006534477214674,0.9744337610752588,0.7501535244764346,0.4107551963521005
5,0.7315195216749699,0.964934531793713,0.0750543711997598,0.11971091247214762,0.8328478221988922,0.9575977234608357,0.7937088878993649,0.3792038923943796
6,0.7218009709417945,0.9601783000714008,0.06654837370457287,0.09878870748109307,0.7793049664171496,0.9709778283831152,0.8281286091519652,0.3806511290336401
7,0.5994498580134072,0.9377764091894346,0.11291836310378685,0.049331519857690014,0.8191358838140175,0.93854706448632,0.8407607574703482,0.4042812306827745
8,0.6862198906689934,0.9223758590401439,0.11702516487530899,0.12858565369422045,0.8102045264562441,0.9787280352450032,0.8952160721514252,0.3982539138042584
9,0.7430155878444212,0.9026783039220081,0.05762684676396434,0.14176208314556107,0.823733151589304,0.9431437966363285,0.9588713538598749,0.3916021217831477
10,0.2863215035763433,0.5427131537691755,0.6161605243291477,0.5169445999866402,0.860428261171713,0.5303473270017565,0.6586767986572448,0.6421831094796109
11,0.3992516327459451,0.45858458625589804,0.4301376074824038,0.5555645223997905,0.8877113448238818,0.5656802514033824,0.46818660560470543,0.6354569489836939
12,0.4485136788309845,0.5061275105828212,0.4035121414359653,0.544307656453559,0.8525574895541442,0.6278367790474362,0.4258111616813859,0.6376524543803406
13,0.4444529799290179,0.5534938238049424,0.4509978662702083,0.6513004287483184,0.8397514355255622,0.4933270540173262,0.41739648031909465,0.6787599782017217
14,0.3117543840249236,0.47986907591215416,0.5047346854068249,0.5332919606173769,0.8684215274800013,0.6016290459071412,0.37979805159319696,0.6715750550624003
15,0.36662073126460715,0.5720302534207823,0.49860718507784935,0.48317906563239776,0.8516514636937287,0.48149171960473675,0.536947110218797,0.6729355256742613
16,0.3163500095645487,0.5248371167564672,0.601599963701564,0.5984566905112789,0.8663780512030085,0.6542044113752683,0.6307103581426015,0.6543867770860144
17,0.43608770155271015,0.4535536405299479,0.5499465221120048,0.5692963426354141,0.8714770265357353,0.6567987143927105,0.41739466463976743,0.6526349574779454
18,0.3910654193578921,0.4027054053293265,0.5001899453806197,0.4356971926946658,0.8704774878397313,0.5806320354245109,0.5151197859105818,0.655731145633892
19,0.4429422799589061,0.47304158036111055,0.4240025199850121,0.43050058740168756,0.8519333458049144,0.5184235823309677,0.4998930041751045,0.6254678061357025
20,0.7997210503983997,0.7283157611404458,0.5822612729561,0.20266393307793998,0.2534512293518327,0.0377836924072689,0.07717256848926972,0.12851525301739428
21,0.904064280603453,0.7594234961550951,0.8437296999050974,0.18971271557323804,0.24422261888796892,0.02632475926046183,0.03176092193720483,0.14466879360673368
22,0.9956373562748335,0.7359973445795656,0.7617387240391548,0.20011159937520223,0.2055121050976334,0.03767503118244997,0.08524684106086049,0.1723674525262354
23,0.8625012984769923,0.7144106208611468,0.5934344933183956,0.2308696468522444,0.19396214572813225,0.2581515625711718,0.10510531655214526,0.1305051894599163
24,0.9426426845008685,0.7466940948210593,0.6498596024459342,0.1950233777545547,0.19914685899253837,0.24025350446877852,0.06271373766965078,0.153361140896085
25,0.0714417508399625,0.09407349677307358,0.9827136547718124,0.9327143277972735,0.4984883805731995,0.3259321602543979,0.26864421009902173,0.1983747333162473
26,0.030993325613012886,0.18282012265278944,0.9184197187039532,0.8934647369242195,0.41267265513777324,0.3148709952361231,0.2807756796285473,0.20290463503470976
27,0.0675804619582758,0.14796039600134794,0.9152093824769046,0.9261097387736246,0.5849929572482684,0.35630478663552456,0.26903681527369966,0.2222462903024359
28,0.11827334168689727,0.1897922224572823,0.9487469607650563,0.9012976114851329,0.5758846193804207,0.3708928630100058,0.2971652536085023,0.20921038480521703
29,0.09331514627544141,0.05667106960339023,0.9540029519167188,0.9155688751542032,0.5490673588133832,0.31893538667451093,0.2644937378372629,0.17892960025018267
30,0.7769377291993662,0.6208040664773186,0.2250674351818383,0.9713571914212803,0.8907190698049917,0.8885782125447953,0.9982659680758673,0.7714453372126602
