Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,0,0.6830316928151938,0.6349605920721142,0.9755576873813621,0.5387002005713085,0.1331472739393641,0.24223202003551247,0.7024864294021861,0.1319546387865722
Class_1,1,0.973796639666074,0.27282952103815516,0.5274026692714392,0.4330769859202388,0.9531283333812733,0.6781152530746302,0.17628132750340597,0.2660371554891727
Class_1,2,0.922680709845549,0.8148795475408245,0.8631002878605406,0.2571195577616403,0.9225046583073309,0.2804387036303936,0.5619543779033677,0.5437575401683604
Class_1,3,0.5763384390186994,0.09301115200746601,0.36977550316757013,0.8208731340891187,0.5462129611865207,0.15102053785767422,0.3937299950653371,0.0845264476733758
Class_1,4,0.9071890053939644,0.37731654319369967,0.807311495580789,0.6103698976260262,0.15553248230642047,0.25632129768617107,0.39068824557120296,0.4812561764518999
Class_1,5,0.9149752807706895,0.8114929816444185,0.5993448818716196,0.9602211050763284,0.3987263191062932,0.17179209287703712,0.21786571273644884,0.688776181557297
Class_1,6,0.2943936590071903,0.5921925588548203,0.2735629932762037,0.2776601497168061,0.8374719725849039,0.9390517601811472,0.17016777229515867,0.1358997963696188
Class_1,7,0.9896751259859495,0.7113441903708585,0.08096010112818486,0.7973695229651792,0.8187242322261167,0.17023352748328557,0.646156912931845,0.03213332204484831
Class_1,8,0.5750344230342874,0.8471256938099331,0.590585877606724,0.05026294854744828,0.5763962342339335,0.21025134140949153,0.6352203236169675,0.3213307698114929
Class_1,9,0.9367839536577968,0.05875588709077817,0.0019848177720738214,0.17913029594399454,0.8252052093610843,0.2673205785417556,0.9437409398581911,0.6510763336840202
Class_1,10,0.7348768125975529,0.8572656628776683,0.08402146580102965,0.2478495776791011,0.5436915480522894,0.03551032983044733,0.38302905055559444,0.11172023465526082
Class_1,11,0.3356996181768894,0.4660973962253252,0.07999527842365706,0.18053260276686844,0.4849675118869694,0.12292652265954107,0.09314372831115159,0.6244654730442344
Class_1,12,0.08584633841834499,0.41146352567906774,0.5588439588652007,0.3830613254159678,0.8996191820310137,0.1974704412842685,0.42888261768511493,0.7099150650176014
Class_1,13,0.39784806530484984,0.5573087933840689,0.7328463969650225,0.2011610112910981,0.6579464870793302,0.817422698177724,0.4047378397346141,0.19888437495588163
Class_1,14,0.6507453598363209,0.5630877747812518,0.46084677662283025,0.33828597593570486,0.5371541836068029,0.5250180579165755,0.4734147881401307,0.41886194944247634
Class_1,15,0.42305410828771994,0.0847872525952651,0.6723875466660075,0.8067797351002853,0.4193914573872163,0.8371838264122996,0.34098064245285353,0.3663679687991308
Class_1,16,0.8743280837429094,0.2709241891463279,0.5337624078739391,0.19854038938700003,0.8219625870052353,0.7471981381104127,0.7374549649457136,0.19041001366545462
Class_1,17,0.4685086439777587,0.487733971319807,0.5797236323644279,0.3127002988864832,0.15965197975118028,0.4093699386128786,0.617701422098261,0.37449398016652813
Class_1,18,0.12182085472758597,0.251230528099746,0.7630607845140285,0.799265916415503,0.8801768327874806,0.3883804977975459,0.47610799796471914,0.8924518621317153
Class_1,19,0.5284268984166154,0.6473587852597754,0.4980852599308728,0.3286355344521493,0.0350002627432876,0.7432353722018396,0.5451546113975536,0.32718001952926457
Class_1,20,0.8880305376703909,0.6741681475102757,0.21649134249160384,0.10416753921866495,0.6165687621521785,0.27662502422711144,0.31365362761014226,0.7748902119371807
Class_1,21,0.8996174385269327,0.8752118759824882,0.265852966103887,0.5882567876838446,0.8966408051279268,0.9150742185244886,0.447140480877678,0.8743295869397599
Class_1,22,0.6777391961271491,0.8626317043684184,0.864566254431485,0.28553963286464257,0.819932804110661,0.5618570455681302,0.9712796322996549,0.6866829749434322
Class_1,23,0.4941082147169068,0.7611714641066727,0.21195861359687584,0.6252151966641679,0.10379388803505085,0.3663219407593723,0.0757516784556429,0.24459288730229278
Class_1,24,0.5110227789833324,0.19320433824971217,0.10412506235983965,0.10051925785565141,0.5442373719146127,0.514262971506193,0.18213979069546826,0.16291999900740295
Class_1,25,0.042397388694232485,0.6543336414759843,0.7817667402870951,0.31401161533743716,0.2275584058747412,0.15699021938431468,0.8404013001510268,0.13095995265068994
Class_1,26,0.1634608729115855,0.3999609776067795,0.9806921856500688,0.05720802360716559,0.13576176523590133,0.5042551329240235,0.009984395076214958,0.27833871657848885
Class_1,27,0.7506377504224759,0.20342025979357103,0.16475732873192328,0.12993353078006908,0.7753564094471534,0.07033571021436014,0.6515112726819879,0.8548156263748723
Class_1,28,0.857059204520073,0.7126360774516135,0.6794851739543234,0.36355540914488715,0.3285186407250339,0.2395690399528152,0.08149925099032951,0.07084007854333019
Class_1,29,0.5760637699631752,0.44666380467589073,0.09514185069983727,0.686581751619035,0.8644553200438414,0.4433995423153284,0.39100547299740585,0.7997184128052216
Class_1,30,0.7873423360373771,0.0698946481514714,0.8527228012489452,0.621366721491611,0.3513983581772754,0.6668003124859081,0.5969849420589631,0.7474904927564116
Class_1,31,0.8643058458723447,0.5208900103522125,0.11033354199095158,0.7496648435672459,0.6038031881456682,0.6988731689787292,0.7535978186492418,0.8888986164579398
Class_1,32,0.7978738455545872,0.7128568897112153,0.5975136829699952,0.24298571586808992,0.907422822805672,0.6263493447360358,0.3532140020004104,0.8713846478026275
Class_1,33,0.3500972260934696,0.7152685453289012,0.8254666754826272,0.397255558041529,0.6157629611851818,0.1768426187835327,0.13545580285273162,0.27581518339893507
Class_1,34,0.7159344712055506,0.03850871176346449,0.17239864418971573,0.1574235225982955,0.703141444361379,0.9018231680878397,0.3659444449927771,0.31891923890675933
Class_1,35,0.11259074961134297,0.58963749446314,0.43854986283781583,0.27321105552157976,0.15599342933631077,0.1636575167197084,0.701444598344608,0.8986974309290491
Class_1,36,0.440866375521792,0.7601909109142048,0.8230178941243675,0.26740841657242154,0.25755247306436957,0.32608127163180034,0.25299804776618506,0.22493386906167168
Class_1,37,0.8545044416485331,0.4262449570064083,0.2721060491596059,0.263718484473738,0.13651458337142686,0.34590977353856855,0.9507282576168323,0.9195840150203076
Class_1,38,0.256432334848973,0.3441318757623325,0.8129486437944478,0.5035855523000622,0.41611804436943467,0.023062551515684926,0.08300451440522916,0.08238235849583375
Class_1,39,0.1501843966669063,0.8061404201728855,0.8131758925622206,0.29681865178879985,0.6928600699638309,0.08985831897670715,0.37556360292787494,0.7058425905725695
Class_1,40,0.025325896799901715,0.8562298183502053,0.06220539985673812,0.08459600152949598,0.07572248727632647,0.18217655141798783,0.4264714014379172,0.02140186054007931
Class_1,41,0.09409826637630936,0.46935684519815335,0.3923529552797611,0.029294525474444333,0.8832295323132322,0.4732974300040885,0.9128320950128507,0.1255144130489415
Class_1,42,0.7507079580091379,0.8293838568227443,0.7740321895970466,0.5728324931919853,0.40817994262248636,0.31339162592936387,0.3969920943134808,0.4006678159779191
Class_1,43,0.04407964668094855,0.4066476930633013,0.38020877097872974,0.7306178904695483,0.4909040924749253,0.3436561436641534,0.20600410877023123,0.8032135054071295
Class_1,44,0.36747267430598374,0.44412658201703603,0.3743919590109268,0.5592489192524628,0.498640388412274,0.1273390047391707,0.33899752943855477,0.7457058311944773
Class_1,45,0.061774045733952065,0.8682033282881528,0.9403124467165369,0.8139868746150078,0.49919913048075715,0.5119818734146573,0.5012342308424033,0.23497741821012086
Class_1,46,0.7941161455470828,0.1777562861563542,0.7450409372625587,0.8137631814245899,0.014602475047169383,0.7650316543565729,0.8179748030224653,0.7614470997486059
Class_1,47,0.8282622900592786,0.392911273347315,0.9044363150083004,0.8922400744158233,0.6023454916930984,0.639470548857221,0.7101821768646495,0.4807975515705216
Class_1,48,0.05197946764377004,0.42136363149519607,0.5504605850424129,0.7007329593742699,0.8429769978467659,0.38355471908382155,0.778611427717307,0.32995714830516243
Class_1,49,0.5809542123707137,0.24491623164417553,0.9979717817805834,0.4721090347922223,0.5404834544545585,0.25655714758088477,0.5896082609555121,0.5630614692844755
Class_1,50,0.2877704013298278,0.26997692143867213,0.8445297834297274,0.7350227205210423,0.7066390209700025,0.23282595051390542,0.25061172639711016,0.7322595741485469
Class_1,51,0.256871101369443,0.6801747001039768,0.29069442760584696,0.04250208628631502,0.24011895230021818,0.45258982938101266,0.5600918662549964,0.7964485270345709
Class_1,52,0.5412684701901598,0.4665211570468052,0.7010955480992167,0.6997615477850038,0.5561657581803456,0.5578848166613812,0.16131675169315052,0.6619607239293113
Class_1,53,0.018818509273972772,0.09520335836415905,0.5565683088268788,0.28805554096213115,0.7937476610340465,0.06822993817999023,0.7502820063643915,0.4866922541105312
