@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_2,Class_1,Class_4,Class_3,Class_5}

@data
0.9133091980781104,0.9031592843328226,0.8515429518166268,0.8100720352841763,0.5813456616525515,0.22116011580868988,0.11273243780029757,0.05418866150999703,Class_1
0.9013162909573987,0.9446814085878107,0.911516368477419,0.7590554861937189,0.7056217118049538,0.20463940270509157,0.06344319277582812,0.13103064301558054,Class_1
0.9418881095250431,0.8548100894645069,0.9661970428623168,0.8642824390644398,0.6488248539733787,0.26449087087788026,0.07835674496112785,0.13394278896580972,Class_1
0.8555851181003447,0.9481941360257053,0.8801226003397125,0.7673525928141707,0.5958467110030238,0.16202724424437465,0.035772775048598625,0.10773153126443105,Class_1
0.9612794381701899,0.9254544810582072,0.9579426618480843,0.8505411488704159,0.6274646848398662,0.248146999522765,0.027860838475758213,0.026744247856290475,Class_1
0.982649943990564,0.9258492850404578,0.9913438182533677,0.8561942893597335,0.5785196617473571,0.15661985264484335,0.10236637095990851,0.06813201303033439,Class_1
0.8708831337363916,0.9239671850501918,0.9333545678638206,0.7778644187011472,0.5941385652865974,0.1346611406610168,0.02755435760448872,0.08429530560954729,Class_1
0.9897466501667687,0.9922247205139981,0.9470648959248243,0.8594484773947415,0.5926652685430512,0.22263718942889232,0.0743195191225978,0.13591492870480917,Class_1
0.9059205121773484,0.8850410473107133,0.9204525118842005,0.8645893589985082,0.6092606765400196,0.17456174426364438,0.14247342963031426,0.021454464406056445,Class_1
0.9576720373190184,0.9861288562881461,0.9664657601824386,0.7530317352373201,0.6663993381957356,0.18567607109027234,0.10905102416696728,0.014929261171678131,Class_1
0.8762309026013116,0.9432911071580954,0.944755945867914,0.8847372764855717,0.6889403401306095,0.20660163401277526,0.06991977986422754,0.034180496465346495,Class_1
0.9216483068187219,0.9981538240582295,0.9225487383879412,0.80400859733682,0.6540424944776825,0.1330165376955693,0.01238796255466964,0.09619500023768766,Class_1
0.9204702306249866,0.9481972228666906,0.885919220884413,0.8617618164064758,0.6810125708199638,0.19945584988502668,0.12552788877274892,0.02897170542868115,Class_1
0.907955101419348,0.9512845322081941,0.8958273883171382,0.8156709335133323,0.6375168101262114,0.15529094365663604,0.12517009592161424,0.09579321104829688,Class_1
0.8714865387248165,0.9204205605781592,0.8746409586538151,0.9003609240547521,0.7082180951706616,0.18818172687360268,0.10662995476682124,0.016480450903110427,Class_1
0.9922808884731605,0.8946643654361751,0.9602930907589146,0.8040473494127449,0.6970267278786949,0.18667666158419768,0.1158150172348118,0.09480640477667512,Class_1
0.9209610799296991,0.8889842649449629,0.9207635255776019,0.891834888633003,0.6710221740121665,0.276654259607937,0.04487904688638159,0.09603225557100369,Class_1
0.9916382403508134,0.9524362017328495,0.8602290068222077,0.8229527231310775,0.6380412746315965,0.18109319289904452,0.10562153740765758,0.11941441098352105,Class_1
0.9245424051289538,0.8680417761991571,0.9249647112018989,0.8411478296916948,0.6021472597002677,0.20372042712429883,0.006556350924890575,0.13889595636469942,Class_1
0.9952286823125054,0.9520268797817135,0.8742161950564322,0.8692169491838294,0.6816837135275216,0.280297279562509,0.005922905176196166,0.028808588582457568,Class_1
