ObjectId,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
0,0.8753846747026321,0.8425993647982434,0.9458784311099245,0.8475113045655276,0.7844126794672474,0.9239293699724361,0.9401786342079945,0.8007901255466459
1,0.7625303628266757,0.8126912385133849,0.6138222796917973,0.8285298848820537,0.6444564961342797,0.765408144826903,0.7231916519772967,0.8323341468289267
2,0.21841392761287337,0.2488942755486831,0.18286981141231315,0.31886596723287525,0.33157531051612443,0.2251082469021758,0.19788396774736694,0.207120858326819
3,0.28851441386697374,0.2551075017385157,0.3625300923274636,0.17987985437398807,0.19731639220517969,0.3849385204139742,0.17078017441290066,0.1821494588265091
4,0.12715806179185685,0.0179241216546284,0.07755251410893396,0.26247461481892903,0.19938923401459088,0.15790340078963178,0.07824359699692991,0.08042203015001005
5,0.8115449909861596,0.7690610559978565,0.7559263377928349,0.6875095722422466,0.908686051473457,0.6672129289689822,0.9000204227464039,0.827112302377272
6,0.3713954804305195,0.38394510187022274,0.4787414159467359,0.24370180522308357,0.494986884256686,0.23090111496653848,0.3354997579279368,0.4625195040702622
7,0.8334709972900409,0.881021871487069,0.7651470278915731,0.698582204041359,0.8696079461707567,0.7402887526383773,0.9648827758141659,0.6948733330282679
8,0.13481150339245795,0.2241338587419959,0.1286761248093121,0.16360611393707752,0.18695635922599865,0.11311735927703999,0.23834515082417504,0.012313145856568904
9,0.3871878079187685,0.440333458902751,0.4356072716725217,0.3607233659288192,0.41391777521415296,0.4677871573806622,0.3877157066955621,0.510004726378715
10,0.33915224597766436,0.46677600952635795,0.2678188004206831,0.2904949156050115,0.36891103633403766,0.3564975991906888,0.32406192828068475,0.26840170929911145
11,0.47278252688120004,0.34535346595779315,0.6073488395137004,0.5586016622206764,0.3895526600497114,0.611095203368695,0.4607606633776326,0.43821283136288186
12,0.19395988375231465,0.2313241792862536,0.2261586594218589,0.23094882946299236,0.08786789762398171,0.2934147610562912,0.07450131754700302,0.25184185603124287
13,0.8535360628381619,0.9903733024685494,0.8178629890377858,0.7325353378247482,0.9736034158418869,0.8976653175136012,0.8245820066735033,0.750033537459862
14,0.767390670634319,0.6994425965594976,0.8253316427817944,0.8687050852635806,0.9034209452080809,0.8800254800657231,0.8213687266480126,0.8105602867899699
15,0.5787034775112037,0.4899783324879973,0.7021782604959246,0.6121520986803309,0.5508289222398074,0.44819362617252007,0.5214142333384637,0.6119092079389513
16,0.5659168081317099,0.6716481352983051,0.5707736856989394,0.6440251742900265,0.5152629212964952,0.48074891337126435,0.5656809059317579,0.44651000677571756
17,0.7551575473110377,0.8065299726175744,0.8671586529280807,0.6905874372506072,0.8043407809375327,0.7411688384554908,0.7344528681732142,0.8153066755198198
18,0.3102175679163659,0.3404271221221564,0.45121033092345314,0.28973277848573603,0.3385215693971776,0.3563135145406525,0.1964467336439601,0.18132806729664366
19,0.16440560249592662,0.029608090537411876,0.1438855578186937,0.2836595651173596,0.16300539852326026,0.19945865908601507,0.06112776365362841,0.22815044676667123
20,0.15143821329205776,0.1786144324259994,0.03844290481806089,0.01268074541481589,0.10990600868007701,0.1310193430913543,0.1911638534424644,0.02753679269677292
21,0.774789624835134,0.6589845951737756,0.77837378891718,0.6893872267892462,0.7513707508901897,0.8860822394390193,0.9148745223887701,0.8542598584524885
22,0.8957308312087442,0.9111951446592933,0.7941394766140821,0.811402907119352,0.9931862621119448,0.7876408872521528,0.7948773248378116,0.7839127504473579
23,0.4219492054813454,0.27484234261982715,0.3351594760678843,0.2952774102858651,0.46809104390239287,0.5699649091947646,0.5535165677583596,0.4069323504087202
24,0.4177449837386278,0.49817039982047295,0.38286786575418946,0.2775659755949945,0.4087138235784896,0.294260090188169,0.35019744811631304,0.49237231031520173
25,0.3769049167371066,0.2846218964631715,0.2331082622158526,0.2820105242274556,0.4787243851865323,0.38916006130591646,0.3647949819168222,0.295634299363087
26,0.06239953681767085,0.12104279946143379,0.1689321505207621,0.07815636008850897,0.03949279475349441,0.028049277616743792,0.18894497066544863,0.14242160093666015
27,0.5265146265008602,0.4823443339745651,0.39632693376816264,0.6563643157091389,0.6242097997123788,0.6644273455365196,0.44844940352867646,0.6715771379217339
28,0.34907828904911087,0.4797726397194995,0.2344609402967606,0.49565376862397825,0.3878165100777222,0.2707791793822686,0.43217336063962386,0.20134365018724398
29,0.9380277652137228,0.8480819299602163,0.8661510993688483,0.8703665704776041,0.9291132374366458,0.9078616067805622,0.9580189527529464,0.948845463697745
30,0.6145469630987923,0.5013992846541113,0.7514865329133316,0.5337828367660008,0.7599222447713304,0.5537070827618826,0.6564745377712055,0.6460135875027511
31,0.7246816757139625,0.5947218137624712,0.6948957749573449,0.7158201437979845,0.6931882480701768,0.77878851688303,0.6030349227802384,0.5953551029497001
32,0.08627499617382806,0.0907319154206747,0.11683587147772807,0.03437250290437948,0.0043616708321854375,0.027417895859667602,0.11047078998983137,0.0828622575266835
33,0.47100750678036163,0.507176461076262,0.41153510247241515,0.3906890387174742,0.5083748821303861,0.5569494652758824,0.45168058205786105,0.40013484156560764
34,0.3800664307929593,0.4380801246034536,0.33079254898399935,0.3672180559046644,0.32507814189060885,0.49582951607560827,0.3296413558707096,0.44433633269675404
35,0.46892662074645663,0.3766794741239597,0.463171517093663,0.5935994376501844,0.36363759263910583,0.38601884234799305,0.4292214892622226,0.6089095472713262
36,0.7729005716786552,0.6604015776624715,0.6469282364061941,0.8034836867100996,0.8274756500429048,0.7527613085595888,0.8273440495173048,0.729523529115914
37,0.13666532489246253,0.06948605573527666,0.07597146442618358,0.23855921297232743,0.0892667086408709,0.008925202372422805,0.2437025880665994,0.18801939231638098
