Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,200,0.149982413172551,0.187695926553626,0.529778848062239,0.059491389887762,0.240720989735842,0.668252925908116,0.698113035258817,0.32382250462082
Class_1,201,0.626718324925634,0.218789141518895,0.851224977039925,0.411514227642937,0.92493151012359,0.495919191257157,0.621361300606323,0.31981740973563
Class_1,202,0.400905667537953,0.737781396048797,0.294455127572211,0.864047738428259,0.484760542371355,0.328965629089623,0.621985949720872,0.425520657344429
Class_1,203,0.811059701713135,0.409046427748466,0.301651884294522,0.602806916509402,0.903238362003278,0.933618916833042,0.368754140623859,0.801083795639241
Class_1,204,0.170158049675494,0.098757106518809,0.855936286607221,0.690525195156224,0.405425258983446,0.220509498716708,0.960078148430846,0.621001165119022
Class_1,205,0.996075081100875,0.88824803207031,0.085543515505783,0.994003438457592,0.481263461105434,0.79508268283443,0.844076338385769,0.146545172367238
Class_1,206,0.326012805632447,0.556166616443742,0.441801567803734,0.510215612487106,0.61071373858922,0.043694456464111,0.632965720582388,0.421726107571779
Class_1,207,0.948927060993445,0.813449695279902,0.229563818731118,0.301131428725907,0.08502729850679,0.593033329723723,0.710238658642366,0.146539301789188
Class_1,208,0.972162045375562,0.839225899850329,0.763419187944849,0.277972444659509,0.047791390166298,0.592858858600321,0.348008188675546,0.785613055479321
Class_1,209,0.832282649014765,0.738065364946451,0.19235533908266,0.434089337994717,0.981939586549254,0.402758410824866,0.846766913549602,0.90263684870182
Class_1,210,0.617589293462833,0.370630768875772,0.580330892642909,0.795384091699305,0.141956448681382,0.576961573207823,0.607731946265111,0.799977074570326
Class_1,211,0.889475146700498,0.150994192407816,0.63536078867603,0.297186449184921,0.79516756679037,0.805127203213486,0.36954010710103,0.139308138322744
Class_1,212,0.467049137709477,0.326983813133106,0.921915825696988,0.702631230984092,0.429639620789783,0.664132613319225,0.473960056247371,0.779299583338994
Class_1,213,0.640842286050242,0.661069291905853,0.311166860390558,0.125814136318038,0.83611253553501,0.565217066737595,0.058062169065468,0.873305709999051
Class_1,214,0.839985455133076,0.575730705376012,0.725089347710323,0.603948976433547,0.419025468432538,0.893938194276047,0.502897255337045,0.269514186225252
