ObjectID,mpg                ,cylinders          ,horsepower         ,weight             ,acceleration       ,year               ,origin            ,price
0,0.247598899873739,0.3072181596890811,0.1511608245562974,0.7260216610458914,0.07256397578622473,0.6975512594277291,0.6233136264623675,0.6136733132390133
1,0.2355895631175073,0.41526789962446914,0.19180797166831215,0.8868820830031863,0.3638324675078646,0.9318841326697078,0.5371648068928898,0.8154944351736422
2,0.244343669445198,0.3460259837427614,0.30290081438732686,0.7333666883857249,0.1799007532261493,0.6358393685973381,0.4860057745579916,0.5990405447858629
3,0.3433404867081373,0.33637448619419497,0.19672949434953046,0.7177868896768272,0.3075302103260446,0.7940753331318007,0.5519632089822368,0.5488748954240141
4,0.2525211962622227,0.2822989505330265,0.35185282914340127,0.8352934919485782,0.3494966878937747,0.8126188111498367,0.627295141713385,0.6120357553743111
5,0.43890672323362573,0.31747085329842484,0.3198435027480331,0.8125985381045957,0.3400113287049199,0.7574323706156512,0.5363724283340009,0.748717014358334
6,0.33086673278799117,0.3843814012012634,0.39285478366387416,0.8398917011723386,0.08327983656716886,0.8016039007866482,0.4869647707598478,0.6927182431740012
7,0.37954221054030574,0.2714378565991839,0.17400071564967634,0.719975059224822,0.15289507188814078,0.7061271673355909,0.7587625671545462,0.5418053322647415
8,0.4491194474242272,0.2359453602932009,0.41385538934318755,0.6887605770169326,0.20677690619913486,0.8933803290556709,0.7652093910855452,0.7531467160143636
9,0.48364377467634684,0.41447641187620743,0.38736689499612664,0.6193201224582876,0.09666650050599161,0.7904027246366297,0.5083059164932582,0.7848761931601818
10,0.3115082252836955,0.26748929873422655,0.1605158052474121,0.8586124953712587,0.29388096116373486,0.9144948453040287,0.794148792471326,0.759249410919846
11,0.37052870713003927,0.31513754485207973,0.2595268736183165,0.852567223024219,0.1878472268894504,0.8420994314896921,0.5328044250108447,0.7562190912276034
12,0.3259514191504056,0.23700238028941528,0.33211539634088755,0.8759425938935674,0.1202903664166979,0.8205740816763416,0.5355402317327196,0.7424266918064345
