@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.4982757793157053,0.651268590203901,0.45429984299164794,0.7619805519999401,0.8929027630076,0.927187520514544,0.1401079456605807,0.46805624383323774,Class_1
0.29646721426697487,0.7064950336675072,0.3033195783436834,0.7537364477907825,0.5463424342086429,0.4028794703106522,0.36140449488415627,0.9422176209853106,Class_1
0.7033457165166663,0.6707916773900915,0.16706252438079405,0.8718300106189109,0.8521380982089201,0.40754007005991255,0.1290547864633257,0.9087203036223401,Class_1
0.9627195064353079,0.683646375009105,0.750812664569947,0.30390419039311656,0.25011324623841946,0.07574998581926295,0.3852621102908792,0.07064363002614327,Class_1
0.7546879628061354,0.5673413505358816,0.7439591723459044,0.020604263285508795,0.3266296754828991,0.1940636857270227,0.6205691770018634,0.3893899183314108,Class_1
0.1743246134160138,0.2018417572352772,0.8995086333942919,0.09805440831594903,0.7863235807304878,0.20492423505926838,0.7784715936683066,0.5572218150708346,Class_1
0.2952622686695978,0.13263306956849996,0.8540043115005826,0.9817435581763178,0.9398132894342199,0.4145338864779031,0.9728382054616919,0.4561397439422399,Class_1
0.7817534635683455,0.4736523781182246,0.9905762845922461,0.17617466193947184,0.6909865736087081,0.5706193140431677,0.9992094441169,0.23656950064936844,Class_1
0.3278205770076542,0.998497555106171,0.17953161445858412,0.17562118390495418,0.334610732496027,0.861441180041782,0.9563766029873025,0.3496541007846743,Class_1
0.25486205957289143,0.8760118198843059,0.888445865569289,0.7572469519381354,0.8857096846862922,0.7257724227661586,0.1721984435840871,0.4498260490299808,Class_1
0.40183972654044153,0.2662967641525612,0.0019342060969643748,0.9842282177226829,0.5219794300975721,0.10086626475702798,0.27717471494708623,0.434257262864993,Class_1
0.2630392053287197,0.6152935103222817,0.40506627868207856,0.2938585151563159,0.2559111815124955,0.35009028101015516,0.07288382372464586,0.1432119673955884,Class_1
0.15838188936537334,0.44426382087116545,0.5952678299774343,0.38057605107603076,0.6305439389993713,0.13710971512122505,0.8731300819731973,0.7616192738523695,Class_1
0.10125220345258212,0.853406141230666,0.2970450198317903,0.46893490207905,0.7058244959136195,0.4076316123641288,0.13135422661560725,0.09479797610657126,Class_1
0.9121593623862527,0.5911950082810415,0.32081657259016294,0.28276667246711185,0.6398366541588251,0.9619208054707593,0.7988788697441419,0.2838760564620715,Class_1
0.7344091880482742,0.10606427158925813,0.5472326811914927,0.15012217241663828,0.6258092021149788,0.9805474616800942,0.2405925826273454,0.5496526348081531,Class_1
0.2654680046154515,0.9011381982949446,0.7353878122730059,0.5122118097686911,0.7539587127837017,0.032979946048782516,0.1186851995381325,0.8633991520169055,Class_1
0.7407452672556569,0.7399596190030738,0.9529777035522936,0.6201601804965525,0.6732802626627652,0.2822382325899283,0.25748202834398537,0.1450562174742137,Class_1
0.3397375774459954,0.451854014739396,0.4446090455024435,0.23608163197191856,0.9124416740722479,0.36671930377484374,0.9603109458608734,0.27868506574502994,Class_1
0.6725386160488361,0.2686087466946009,0.3634255949413848,0.9976762983212214,0.28764554515096596,0.10033689673928448,0.23601210485414637,0.21281105689921265,Class_1
0.4102337626640572,0.5199149272084842,0.6281669454565553,0.34967467172277633,0.2760981535005037,0.08643841702275334,0.3512226392405271,0.6605025357511908,Class_1
0.7851904612696968,0.5812884283404923,0.36150249490315023,0.7664501082146128,0.14391557396301013,0.3197267972681459,0.8070882975020378,0.9378476928056202,Class_1
0.9490707257675435,0.1680141685469645,0.11820203229750625,0.9020938885239168,0.618670107731664,0.731931228236195,0.7216634760824283,0.9253593337660828,Class_1
0.3825052142688491,0.9554159612009195,0.3243654875514097,0.43473337767944453,0.651662168835667,0.092509382408557,0.47312707151317346,0.09245793987657447,Class_1
0.060410681304410074,0.80667334923144,0.0595218265117915,0.5885858128187125,0.4167216860527869,0.6585584479955515,0.7797254699688857,0.723473438319178,Class_1
0.3089546778270107,0.6853402712807721,0.7490009207288245,0.07016757751996094,0.8689148054600261,0.09783163565037523,0.5012259025364868,0.14283651662056862,Class_1
0.34692168062393514,0.0849769490581973,0.6586166508635798,0.6784689016431109,0.09270214527578113,0.3820680844196379,0.5574165816387032,0.557825553217816,Class_1
0.21399796164624407,0.910758270847581,0.4553188291984739,0.39885253806194043,0.7081868951671542,0.4402771993755882,0.23726651599509474,0.006565661018199553,Class_1
0.5237446432185586,0.8757618427801996,0.42847481214546645,0.8751906285150943,0.6272779287045797,0.6638113448641436,0.712778808949868,0.13472865340857776,Class_1
0.8974776813211859,0.012458819867355864,0.8136564490616225,0.2459459240962627,0.8385298913547486,0.41974756879761776,0.014098107266456994,0.021739280927290383,Class_1
0.819018316276137,0.7830180360196525,0.9518444224058292,0.32427916778207455,0.4303765172550317,0.5857612947058527,0.023442917305103617,0.7029940297500133,Class_1
0.3001668251101395,0.0440532064415976,0.851324817405813,0.834693574259138,0.14836395124898305,0.34517093995969994,0.9573368052213406,0.24422902523113432,Class_1
0.9201831372407114,0.6468976082177768,0.2639468641771425,0.808492265848389,0.5250004932540495,0.39549304172282207,0.49680145236500173,0.35964776550074173,Class_1
0.9642720904494039,0.6336255084690416,0.9160948798067494,0.18401567802150265,0.3344900728454636,0.013858877930494229,0.29781849383797776,0.8208997765146089,Class_1
0.07271675484668794,0.9791001664531886,0.9469069182170226,0.5631303102115498,0.3484841924241826,0.7707177079455512,0.6795632828597499,0.7298280528646839,Class_1
0.1928014240849235,0.6823066479777744,0.28382704104430845,0.9628349379750175,0.0694418235533174,0.5208907530935595,0.7539839609029725,0.27327141452924897,Class_1
0.8706508561263642,0.29354148896118115,0.335648799013065,0.7772211897777849,0.6728297283890714,0.5769018237959613,0.8062643627910104,0.4546660367229767,Class_1
0.7749976352918252,0.8367429779942764,0.5414375419766607,0.41148772782225274,0.10909856072157031,0.8596783553139691,0.9522194522668213,0.27620368132642803,Class_1
0.3323153488509195,0.45978362978488585,0.4651593161328922,0.840169480143969,0.6650500303417828,0.5888919328208932,0.06692421220186073,0.8844426776061086,Class_1
0.3114718200781269,0.9640210761578761,0.931821703771598,0.6441924243560434,0.6127938539018258,0.8151043788034754,0.08830104135737193,0.2157849230961475,Class_1
0.39450900573940206,0.6959961833382647,0.6014102005819302,0.5736877751267577,0.09166578725708019,0.8903725975342585,0.8861463196178232,0.8190656041007903,Class_1
0.6143089654908093,0.8211762722967465,0.8691015188348824,0.9471652086699714,0.22717976611868973,0.0017213997826973637,0.30661024090710753,0.07399164184790297,Class_1
0.9260878169028898,0.721146160756523,0.15555646269470036,0.8337139532121772,0.2758769065631379,0.3286102016504816,0.03038910283255314,0.0609945686278619,Class_1
