ObjectID,mpg                ,cylinders          ,horsepower         ,weight             ,acceleration       ,year               ,origin            ,price
0,0.5843382733509335,0.2589974607743607,0.18340446047770909,0.9525025551006578,0.6077715094568416,0.3099099756534081,0.7845845679574591,0.7732278165924745
1,0.379738877505609,0.4020717648702161,0.2205116142612455,0.8279497898649303,0.8190959365112157,0.22312631493893756,0.7918565851222081,0.6695112910634496
2,0.4983092439634276,0.15365611331536372,0.21911514475639846,0.7451802086833453,0.7972273937490113,0.28529459720173866,0.8435752273668964,0.9202128342310072
3,0.5245780347928859,0.25107407579236485,0.2461672940887713,0.9629283874377768,0.8197563300755866,0.23472891075657085,0.8037121717126842,0.9568111943914899
4,0.3133573490968058,0.14761005734055446,0.236920449133404,0.8661921468371949,0.8037922006452267,0.08370482094813592,0.673585714202541,0.7443413775233245
5,0.4764794917724841,0.23805112303818138,0.3354222756594015,0.8210274594073154,0.6510089378221362,0.17823465611548464,0.8735338689636607,0.9001134657391971
6,0.2976026619886953,0.21391250565174957,0.3452897970541407,0.9793555036120105,0.814220823236316,0.04636834327016949,0.8977729877585963,0.6282598437837505
7,0.3425452626920481,0.1540756369698769,0.2871085443080146,0.7227389829813037,0.5978629536698605,0.14749514836611155,0.804143487638166,0.8322488492698256
8,0.34085709672305436,0.41630805046422187,0.3450526919101585,0.98828590682808,0.7917136959759515,0.3110931959407366,0.7604968345198625,0.8945839160427377
9,0.3467677246162104,0.39697019109827403,0.1875744392566683,0.765179478521709,0.7812814300342288,0.22388164905309202,0.7154453535793872,0.8592012269945131
10,0.45623033610875546,0.3249762454612024,0.22349855654038497,0.7322082213508145,0.6396945254580555,0.08906827989229622,0.7602130235871013,0.8582324756310388
11,0.4276828134107984,0.2703643593049208,0.21177340406640788,0.6993720630328214,0.6532640287100806,0.15531109665271786,0.827235356834716,0.8128178752320805
12,0.5768746188571232,0.18449878923968238,0.42227278965690884,0.9362923707750117,0.6570416893954557,0.13918479015314233,0.8775413139452773,0.9158572672168999
13,0.5659886726816497,0.2235986950321926,0.24919003583688906,0.7716916896245499,0.673056189408419,0.23762553165093192,0.7141870215040887,0.6984718275259979
14,0.295144259607998,0.19370829534911566,0.23593742816140206,0.9377488619219287,0.7329683203410678,0.33659613764188534,0.7406351323908329,0.927975138008396
15,0.46595266999086227,0.1676012899346906,0.4053149600161922,0.7605906386487894,0.667243972485741,0.172448798386416,0.8602583375922181,0.6688249558131396
16,0.32704636782575497,0.36015752724179173,0.36856871346851483,0.6864031516463174,0.6749076214280075,0.1088470263969586,0.6889568792358631,0.6950144247430076
17,0.5220797095184362,0.36031472774881895,0.35400331185667044,0.814559711118352,0.7284281800424779,0.25367578925568257,0.6989011612659999,0.8385287490064888
18,0.4001383805783085,0.4320123714201791,0.38727689249352726,0.8553898743935164,0.6328737319733004,0.19799090505872133,0.7515606722558716,0.6323056332476502
19,0.2870543533588667,0.14593796172531823,0.3845841138250484,0.7054317286980987,0.7217067111717863,0.1339660236214552,0.6627223537976243,0.6447308443994718
20,0.5471094056393766,0.1583586191570583,0.2255261525317131,0.6459296788042653,0.686493754442812,0.24373655242592385,0.8395240919262509,0.7785596893789997
21,0.5316537123343663,0.3777784922698001,0.3340685587041331,0.8916199012754447,0.7686424065157003,0.23796999657881215,0.8335366673173015,0.7436108175888133
