ObjectID,mpg                ,cylinders          ,horsepower         ,weight             ,acceleration       ,year               ,origin            ,price
0,0.5743223457377925,0.4906116105849616,0.23482862838365137,0.18012406926221491,0.08450260602847537,0.8366244976388745,0.2680436434180324,0.6303403190482482
1,0.49514379501109773,0.3101281391810759,0.2846511654856592,0.19383963427028808,0.3650984319616479,0.8284675930688945,0.2910357007779242,0.6598301231458572
2,0.5691560248314179,0.3254600774514797,0.3156506157908659,0.22924571342866806,0.24738311201641727,0.8586533409405956,0.3159558448303226,0.528292939351858
3,0.5719940664269211,0.5601636487151469,0.3403557379627735,0.24947201043972647,0.3156324836445008,0.6693900741722947,0.2670784364545597,0.5024649258689227
4,0.661184031409886,0.4672131437024295,0.45779344171639924,0.4248515950525167,0.2644246490673825,0.804619442248121,0.3220471606632414,0.6856752940273789
5,0.6290276283472327,0.626041098233314,0.31675439194148,0.35368861208277713,0.31417401310792425,0.8410039896059522,0.26718753230531267,0.5473735708651363
6,0.6990368127614615,0.41272793631372207,0.23937516123893032,0.2802186733898393,0.2531369706796436,0.6993674440820321,0.31028580595500466,0.7452554221015669
7,0.6301875956246049,0.3138477375549344,0.32499370221642715,0.29700463963165413,0.3326757770402428,0.7573002502024111,0.1143766609615047,0.7526410155061876
8,0.6611874443038301,0.5134280197823653,0.51439360118239,0.37361772402335625,0.09640647602611452,0.9120601372310423,0.10894371108261212,0.6013039158849265
9,0.46197976514338,0.42899875304770835,0.27211356702875256,0.3992744807051398,0.3528969862700793,0.7595690095853186,0.29978942797550173,0.6583166324109689
10,0.5004025166051653,0.3677941864309223,0.3012401448359352,0.4048272701583552,0.0655479110314235,0.9126611621907437,0.09360213381266601,0.650369010484762
11,0.4764136447122112,0.3232086612822855,0.46927786895820883,0.4341016989313161,0.3698584444684359,0.6849430895184209,0.10161791995682208,0.7819665610668043
12,0.693624571363884,0.30490158004530254,0.4453310528097768,0.17876427776988155,0.055111620102714975,0.7201896729772342,0.17274427058262562,0.7401681816414124
13,0.4976807399740075,0.4037796491184331,0.5056396439493301,0.32541290913834897,0.37069009662684044,0.6407652474413474,0.3319755121295643,0.7089415058101216
14,0.6880859955191853,0.618396853613344,0.2645314323049339,0.2711591355178931,0.28991668122753533,0.889973409596881,0.17832448897090794,0.6475123812177835
15,0.6859838122095446,0.325756091940648,0.4893851841745975,0.2789976900670896,0.2431386178450032,0.9606393528630734,0.3413092613580106,0.7389225373036523
16,0.5357441204006289,0.5093331346045403,0.4767376818379245,0.46266152229032154,0.3364829191596428,0.7600973955917156,0.05240350325076358,0.621301521197984
17,0.4535428540024263,0.4877579326790973,0.25773438322153647,0.41330801969698766,0.37768362197018385,0.7459432543697749,0.17227903326722488,0.6742400271967823
18,0.6914200424223255,0.3318947453838095,0.44777586452132784,0.25235444294773557,0.2534045325314138,0.7089106235514205,0.1028107525311731,0.5855136511870461
