ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
0,0.07852670055148364,0.5926154424039638,0.40777463402347525,0.6635561104521993,0.46976902344803523,0.33975582935156234,0.08743963731773327,0.31783765256036056
1,0.24205039345734453,0.6026339219143959,0.46977381018564746,0.6716553523616489,0.5595315344303861,0.43816915631110426,0.0575714523298554,0.28266106758553056
2,0.024863815546614244,0.47116327729916285,0.41906575954846464,0.6951004838757866,0.5095475027759376,0.34202586515329875,0.17959968793822279,0.3933513843560167
3,0.08110902786744759,0.5835429623987392,0.5350199461841681,0.7205156728357495,0.6522335980148024,0.4298496460101676,0.147342815889566,0.4245028956913963
4,0.233364001424742,0.581675245719823,0.5783122600195728,0.6846283236820281,0.5057328033059546,0.4703826386692344,0.0618582078105354,0.450111245190455
5,0.14228238240798347,0.43815993397659403,0.49959731208170255,0.7074755585903676,0.538505867185544,0.4442391983896743,0.11085612483413503,0.3215121589166332
6,0.08215222530687966,0.5535860923920604,0.5196196607225472,0.644377346887626,0.45858228433119463,0.2745234341334481,0.10331337474321944,0.324091383052195
7,0.16159696038369803,0.5561171356249792,0.4221813202117509,0.5422738657940214,0.602238621139133,0.3018078202813285,0.19308020224883268,0.255997858036632
8,0.22970796635838847,0.4057807519663887,0.4819753088388659,0.6283054758185097,0.5932984856986947,0.317981718010879,0.1089773352049851,0.40277370970088777
9,0.16204071095665207,0.5389418020084586,0.42867577972220505,0.527766817668068,0.5467004742726287,0.4186479538273381,0.05459927835014696,0.25910479095599387
10,0.036411903099814805,0.5675489981865615,0.5332702783679737,0.6002117973706566,0.5146827918173792,0.22489926023005266,0.058068326577574624,0.2720614095112982
11,0.1368572583051808,0.4057222431274994,0.5139753573763638,0.6056604675019058,0.577712346898938,0.4343488735178947,0.11978136196564952,0.42392727960143334
12,0.11323296180064084,0.4409197991848206,0.4420534770193213,0.696011207843354,0.4886257777060615,0.40926775084107947,0.1722557078067378,0.37939720908104835
13,0.2041425894179139,0.5979603812902612,0.43141822897016713,0.5545649535189137,0.515651759110757,0.41072059003669104,0.21075523775218438,0.411515726681283
14,0.24584809606743474,0.48903888952486835,0.5144186605207632,0.7419947630875071,0.4467614532306006,0.44550609560914095,0.18882420316417733,0.3761164746218642
15,0.054064480616684125,0.4942143059320646,0.4114152940372234,0.7177431530889575,0.5631862425357144,0.44165509983019036,0.12046870305112849,0.31056280994625546
16,0.09960791657391016,0.42970015738049044,0.4977109160788043,0.6411743808016397,0.5786588881214851,0.3104533051043991,0.08561211944201137,0.34362097968878014
17,0.08571631489400264,0.6147633107543604,0.4176858197368653,0.5666215883625891,0.5303884876300144,0.28375757957452197,0.08919728168901518,0.31379859511537156
18,0.06677174261362112,0.5254082613486127,0.45742978851672034,0.5336426708970692,0.4756369956969012,0.33829894106148084,0.06562600624913655,0.2878826255135312
19,0.15975063973296555,0.41786239674197545,0.3975324272766734,0.6931540809086572,0.6490683321273252,0.22819857907873617,0.22666531344020419,0.2985052714936758
20,0.08562913536285206,0.6011851427373833,0.47570579146637604,0.5221942136836758,0.591987657631807,0.2833282858889896,0.09100051136975536,0.3213182891483009
21,0.1696291214528578,0.406642636264564,0.4741874596027767,0.5328689281440147,0.6521251372562425,0.22479115843037645,0.187516324196504,0.31999660175737055
22,0.10396108765953992,0.4783353995956598,0.47028581404167574,0.6745758547316688,0.5101820648775361,0.32801552110053217,0.09731110923366318,0.22014245154163203
23,0.0797002256309014,0.6245540099374128,0.5543302154555346,0.6617374278373497,0.5935582317044201,0.251672579734832,0.16754506697904023,0.40148103703974214
24,0.1952081033271796,0.4634671496669086,0.5778390313660537,0.5144791845073101,0.5772651576740613,0.43328077302827095,0.16061591942531128,0.3364478056877782
25,0.10291849385419566,0.4290522680524061,0.612029144926114,0.7134501111706024,0.5700063437786309,0.42914150527590245,0.18445565381722034,0.23167117639654894
26,0.2522691242604198,0.4698100325958749,0.5812234836100246,0.5606091996825101,0.5210786740793443,0.3100608842529251,0.2259530770385938,0.2850202254338094
27,0.09639796955563841,0.43424168954775305,0.4635223087045781,0.5981016078304325,0.6617076811110134,0.43415598011067247,0.04554617460657915,0.20373171024781384
28,0.2606025727228286,0.5327748931361047,0.39995721273197243,0.6284888985780237,0.47434381418817284,0.2470841987035928,0.05984022938690469,0.3002310234287631
29,0.14447930897378386,0.3985969867855068,0.6397269300870145,0.646515393294743,0.6387976922364548,0.3836585203714038,0.08925799789625628,0.35181437937335525
30,0.21496764618295036,0.5660456565079921,0.5848788489266729,0.6913200291845649,0.6556128505523298,0.39934781869754116,0.049350081015476686,0.23930583701459088
31,0.10295861023764283,0.40710537661501717,0.4218136130332171,0.7355243228178436,0.5429175173907317,0.33867100788716864,0.06614773492599968,0.3503339360935226
32,0.09085355777048827,0.515941766028079,0.631599407539289,0.5338955330508368,0.658781317361245,0.4318658965340648,0.24146286112749576,0.21305750839319126
33,0.05514380925939012,0.45189669041913266,0.5269590588373048,0.5557797464642513,0.603689878515554,0.27577886523168715,0.0819781187311232,0.4024494772831924
34,0.2486787532181831,0.5387439892028298,0.5853168898720275,0.5411414165939736,0.49473312979993256,0.3930629425179486,0.0438318554308973,0.29072280624271407
35,0.2521924911098289,0.6058171468840094,0.6417648410819818,0.7259864575377981,0.4612304178872276,0.2786877996028823,0.09792810410981281,0.3658968445516594
36,0.11110772232592633,0.469825990474695,0.5501839534929693,0.7276376301869403,0.5409125988786163,0.4678433644735659,0.20040778987850028,0.2111508709393338
37,0.1250088715129164,0.5971836724582132,0.6351425955532468,0.7236835512228688,0.6094275534091851,0.4145442992594848,0.15355875578577777,0.4329902369955305
38,0.2525680746616601,0.44646715762739436,0.628145001981657,0.6877743528618188,0.5128646164427529,0.22585988420525502,0.1638580241627473,0.38063359142215325
39,0.09296567025562448,0.5643864955578701,0.5216822528345307,0.6370565551831828,0.46508241414556245,0.28112277555012954,0.11292617374437804,0.3725326443028633
40,0.20716974887739878,0.5053494421514154,0.5494564712607132,0.6774049760733278,0.4970316364568983,0.39557084450542124,0.2142990022215608,0.3701572353472103
41,0.08063882324147104,0.5002388640394857,0.4333641872637446,0.6196848749491146,0.49102935944821174,0.4294405621220474,0.07059815860541235,0.4325254509125392
42,0.17732758642611243,0.5278751870232976,0.4450111217159735,0.5903855448979884,0.5455920128042995,0.36345942181235064,0.15890916849429948,0.4593904815149499
43,0.1772537294956733,0.6018572197954031,0.41667454531546944,0.5453584601069259,0.5385951866525807,0.3554640713819464,0.1674575756446861,0.20664663889548973
44,0.11804823854230148,0.521033111946618,0.47428734799862104,0.6876409846292468,0.5202868022776133,0.3926093732918984,0.11288059047734489,0.20947408862788391
45,0.5841662734831257,0.20992284155977795,0.8992562708480818,0.9116033134886263,0.9353064028227133,0.8145176126603267,0.6184167411856675,0.879877754473186
