@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_2,Class_1,Class_4,Class_3}

@data
0.9909942480766596,0.913887099544682,0.933513950908942,0.8622212846160875,0.6007842929671319,0.2498662108702096,0.05644364251531748,0.007945430184199838,Class_1
0.9023310747958613,0.9364864998493274,0.9300867518379676,0.8330349769703823,0.691863260518174,0.17798071540007582,0.09342511139806792,0.03797490111149954,Class_1
0.9966537440559489,0.8895781579249175,0.974102239978828,0.7862410937607612,0.6010462187703555,0.20494905996091717,0.12438135163587265,0.0811145134964056,Class_1
0.891291925775142,0.9168186957233013,0.8946052642230102,0.8031834476322414,0.6206644023854303,0.2599309738462783,0.11847958670262196,0.1343572626631582,Class_1
0.9282215596971881,0.929347915045555,0.9674332649771783,0.8639935955373773,0.6032387703038922,0.20122489900138663,0.007908836577925692,4.156423576208652E-4,Class_1
0.8730365123482595,0.9716872656361257,0.8815435663192436,0.7557865451008514,0.5967346448638604,0.1822576122690644,0.044822541231051706,0.014272766582094245,Class_1
0.9615814365511529,0.9479236480840894,0.9671257695890029,0.7684866032569173,0.7237120919835487,0.1685101360993555,0.09382973521192688,0.10721167921113198,Class_1
0.9137083376832017,0.9746084396950998,0.8687874286309052,0.8214473693444295,0.5969616146962735,0.20251600452066454,0.0033436553108538744,0.006971422187341632,Class_1
0.9238597927582273,0.9659989105591267,0.8510010540722517,0.8675490198071005,0.6462546644857208,0.27603519391200815,0.11844099765735255,0.09658701456442098,Class_1
0.8519638038851061,0.8896661058903198,0.8986496985666524,0.8939562129698926,0.579424126376722,0.2698119827971333,0.03830735453860254,0.1230353798155408,Class_1
0.8574178013101992,0.8808594720503486,0.9899400693502067,0.8961062624380483,0.6224128724542481,0.2193708990373765,0.11072350341158652,0.003267598041177903,Class_1
0.881121565387984,0.8534992784737826,0.9358366967221423,0.7509498104822677,0.7081397939886164,0.1531590423902119,0.07118773032530201,0.13807993953796224,Class_1
0.9020616361687476,0.8607341304177775,0.9402213691752563,0.8610369212526762,0.5925734358836852,0.22536489322745684,0.1393808450258503,0.04870544257251231,Class_1
0.93538255392588,0.9374869568773383,0.9470240798717587,0.8851964388285075,0.6400443206891211,0.13502450206139266,0.1456672434735906,0.05174174615946968,Class_1
0.9465056598875966,0.9580828892649474,0.9912724941870762,0.8938496514703242,0.6109725127955936,0.24704946820632595,0.07796635778499804,0.10594395276628257,Class_1
0.8583370288830295,0.9030405461556863,0.8511450590000049,0.8083004303091674,0.6416752049519726,0.19189078825261321,0.1422617591170475,0.12525885125516462,Class_1
0.8997448031654399,0.8906488719430045,0.8723265358758758,0.8702783633180501,0.6927031849036859,0.24685361709314768,0.05011934022490906,0.043989884688129324,Class_1
0.9639755468902218,0.9362593720436629,0.9177554229237999,0.8293384169876588,0.6443086418546604,0.2220005826233582,0.02372237234335556,0.08215141147151567,Class_1
0.87830341289085,0.9416362048729958,0.9022984430132359,0.866868904773244,0.6141966596920763,0.22802382239846708,0.13599373805043022,0.05598272317507813,Class_1
0.9888019021240013,0.9182864730495518,0.8638747358998543,0.7522356562287398,0.6873691563241712,0.2395784901237467,0.12661236291261357,0.053384580765877425,Class_1
