Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,0,0.28131663758386405,0.2911402718711864,0.09689028821080858,0.6574493969912462,0.003337433943886192
Class_1,1,0.21473496303072148,0.9723607133229665,0.25605393383103514,0.9715057759124183,0.7319945290128463
Class_1,2,0.9280616856985169,0.5480574369268049,0.5557451212279899,0.4129745477659692,0.029220187991687574
Class_1,3,0.5217125913918426,0.6454161581126234,0.715015398157376,0.4048786610663504,0.9496254930186246
Class_1,4,0.7087637242446265,0.5186435923715579,0.4356835560886295,0.8339868771761516,0.9873057977650277
Class_1,5,0.5259208914657562,0.08124511462322259,0.47793475637551885,0.15214256468683818,0.020473950995326118
Class_1,6,0.1879383948075194,0.2621088005912837,0.860929865845113,0.4828585586515558,0.062350137535105765
Class_1,7,0.36440923653773916,0.07995616114438298,0.46856659993429317,0.904159581017273,0.006585578479800014
Class_1,8,0.5153674751481194,0.2802400694166286,0.7440430722321046,0.10021248340464006,0.3426533239082906
Class_1,9,0.8031973643553529,0.691867157891096,0.47577457769088705,0.8737633734678484,0.9285894402619311
Class_1,10,0.9486175837391113,0.49214137418215687,0.26590507207356184,0.713568105353256,0.3500669292043369
Class_1,11,0.9746447080250998,0.07735810744876959,0.6012016030924425,0.2334334072080163,0.09993997101972951
Class_1,12,0.526109580135489,0.40439053939274605,0.24314405851344945,0.17009073062462066,0.6446183271636532
Class_1,13,0.4253331966761864,0.49630743692688495,0.6906908875985356,0.632264522312016,0.6599643020572526
Class_1,14,0.10276303438191914,0.7146367675109547,0.9101244873753177,0.5853629344799361,0.33913513287653274
Class_1,15,0.020894644074319735,0.26106200651774125,0.05442300632810804,0.2558401639590864,0.10061052011254745
Class_1,16,0.48636783018810337,0.32613850686666823,0.3479153184444296,0.7235688007791667,0.42013864418985203
Class_1,17,0.3822994517072996,0.1884328151753777,0.3527443956835492,0.9450498844189775,0.8440026874814139
Class_1,18,0.7622648501316567,0.35990554464077706,0.19940542561061847,0.0584638229439175,0.5631799192396774
Class_1,19,0.7592981012662796,0.5114446772141953,0.5330126017274323,0.9521521750607206,0.35326717181866973
Class_1,20,0.9738772886273463,0.004379421149348639,0.5634773325266267,0.18653431621878525,0.7093784981420901
Class_1,21,0.3397587628255877,0.17397353282963957,0.9257955119364132,0.12607097591036098,0.19232535900025416
Class_1,22,0.30997556875345067,0.8549978141274774,0.28551054277258536,0.7419955712754495,0.7314818034160311
Class_1,23,0.5979874704517558,0.5100839934594077,0.027877723190115944,0.8412574356501578,0.5018048455227968
Class_1,24,0.5247582407222383,0.07320829757983871,0.8082207575739346,0.006524548098624683,0.6492059598874721
Class_1,25,0.19079189078799774,0.09955572214072428,0.5493212507031903,0.23829693292268328,0.6538789247463817
Class_1,26,0.937989012987897,0.18281210810623327,0.4458351050744863,0.9142873448310335,0.7824863973714341
Class_1,27,0.29771796488769053,0.9521146031371204,0.11999220161734436,0.26827394909249225,0.2803059099879003
Class_1,28,0.49927582447228536,0.4578450840450903,0.353863641444528,0.16494014848778382,0.07572210382207079
Class_1,29,0.9928406109858807,0.48123737078117956,0.7283219148269189,0.33082310640749424,0.3424305508994704
Class_1,30,0.7884591123748418,0.6180771603682302,0.6223853483386251,0.10452208151482267,0.3449307425504299
Class_1,31,0.9416407006803524,0.1256808374535655,0.7955648466951893,0.6875228573633481,0.6022824958090096
Class_1,32,0.713973301157438,0.3038010402464585,0.18708318586296602,0.9878056098775331,0.042356430746073204
Class_1,33,0.2903864239447561,0.120322542553008,0.51951715754929,0.30317769064817157,0.44863719770087895
Class_1,34,0.0795577390257014,0.5596713991105705,0.571616972984086,0.15764020470967588,0.08952697386374331
Class_1,35,0.30022556346599283,0.2303430152371455,0.2027639829649618,0.8185645079233168,0.9850942091136712
Class_1,36,0.14904734164989575,0.2173634118333555,0.6178259220869413,0.669658030108258,0.5807078698977367
Class_1,37,0.9576724986902477,0.18270498946699554,0.11535100012329325,0.25598813602553505,0.06860419665397866
Class_1,38,0.14702174855860162,0.6687825590301368,0.17533469637725052,0.44756744187610875,0.5254329985750786
Class_1,39,0.24175564007911365,0.7603956914287971,0.6367716248549035,0.08572878116146576,0.3317887449443432
Class_1,40,0.10331037753338979,0.49614008216735406,0.38615769379850307,0.3089340533367505,0.9932241289943002
Class_1,41,0.8608158946355872,0.7877188696046314,0.03689596743185897,0.9850199209476512,0.3818255340243757
Class_1,42,0.16084138033565964,0.8437003181997866,0.46773746155656615,0.17825023047354616,0.898278946218676
Class_1,43,0.39447808888706537,0.514407516763881,0.05263627552290284,0.06504653187200482,0.35921415667185175
Class_1,44,0.01381153283852865,0.2403195386678577,0.352523105572756,0.6682648401521079,0.4599764211411487
Class_1,45,0.8349461983913457,0.70345106160154,0.11256676834253765,0.35470243312579464,0.8936237588897172
Class_1,46,0.3869936819096832,0.9145727493821224,0.8448261299183443,0.5176465134073979,0.9803074180322415
Class_1,47,0.35341080180930706,0.30889415882623084,0.5743386902973826,0.7572168396232669,0.5091033270224243
Class_1,48,0.7831640318870801,0.9784657395277215,0.0955413352610317,0.3193774481749322,0.7662011094064259
Class_1,49,0.6995453169586041,0.2776958983125305,0.04162411557140455,0.6476080311566726,0.5206849266035346
Class_1,50,0.2557257259018678,0.3252473071656389,0.7397736197368654,0.6467336728285719,0.708224261651338
Class_1,51,0.3429682866509337,0.27188714018349225,0.793680287005475,0.381220192613422,0.007932582981743819
Class_1,52,0.864854120709878,0.7160816991263431,0.38697354058525324,0.30983992618474354,0.5129428898857377
Class_1,53,0.2939528527645138,0.04720978919223151,0.6197700369340374,0.6279517326315248,0.14300968044014684
