@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.790258271049431,0.5823556692183548,0.612777055682879,0.049836978258405495,0.4724209555313468,0.9588411241599843,0.832896581247873,0.5370587103832276,Class_1
0.6078375101138922,0.9687368409191409,0.1459548736030557,0.09048350354143675,0.08621846592758564,0.8043760405301125,0.1541037049610725,0.354206182302617,Class_1
0.38741770037232437,0.712833736998673,0.8221529366240314,0.17704489448347793,0.42525440199319564,0.15708782470494198,0.8598923907626271,0.4045060636331057,Class_1
0.8630574565215559,0.5610907135447748,7.969554316117344E-4,0.28709378950222153,0.24426791006104542,0.502628445823049,0.32930078532510665,0.1788291412613333,Class_1
0.3629836295796369,0.1499584279121685,0.330318401438206,0.4102103387450988,0.21700083650918445,0.7102212644815225,0.44224006729417353,0.4536395884823662,Class_1
0.8805763719695349,0.19038905742125467,0.0028362939519778196,0.6463620538055228,0.9323562619087417,0.08495380815166287,0.7526388024963185,0.8705906048735241,Class_1
0.2727818744072965,0.2845218957756136,0.5845043082851163,0.40202757197783745,0.09851499128861319,0.913076005468019,0.6477703632504267,0.19655781343981504,Class_1
0.6776841803035296,0.23589583470344722,0.24781174157573937,0.03101092957855811,0.3492272687488015,0.7003862077286169,0.8896740275232623,0.608114058427348,Class_1
0.3146387515110174,0.5466652184289007,0.5696255352276363,0.9687886302428388,0.9711359977143995,0.7563406901980626,0.6685178033688265,0.9221774470874169,Class_1
0.5535117272135501,0.41408285892319996,0.4622864271306725,0.05001396636669275,0.004106706756202505,0.9260537965608191,0.08339446773423731,0.18451532938737003,Class_1
0.778526273500024,0.32908290203509205,0.9200382412225336,0.23170374820710626,0.6463179739574304,0.6162786514620043,0.3006017561434866,0.3407132011376077,Class_1
0.6144940106444845,0.7108590902467572,0.11618341584768388,0.7146328330317153,0.9739563775752704,0.40965213470693496,0.5838391816951839,0.004986992360899722,Class_1
0.7168103653449447,0.5167596152664721,0.15350417950024642,0.852695649720654,0.3162562290417623,0.8428049616173814,0.2605397050762869,0.33947251265664435,Class_1
0.5936625517731039,0.6901513043171285,0.1857289043049808,0.9610247855649933,0.43251295239736387,0.7256136735989953,0.5130521665478768,0.5823617157537042,Class_1
0.13763768431998502,0.7117026660606371,0.9592785573822514,0.523340196562182,0.04958914632736944,0.6915187192695932,0.7616434901651732,0.4462768691466711,Class_1
0.05209730901210852,0.43545368916705385,0.6242090077348904,0.4018223908686903,0.4755819396583614,0.4658840172066496,0.2952320995204871,0.20162189624610638,Class_1
0.6222621558421991,0.5390662346390009,0.02908045145955629,0.008818472280671896,0.026239290916687974,0.8261771503623406,0.9318989647527348,0.6284722968215164,Class_1
0.0995936991523817,0.3688681074376622,0.5840199955328687,0.2765439318410482,0.7202932883924749,0.6516792190576434,0.48349429574572333,0.7730205497343189,Class_1
0.11958039829182554,0.18414350195103224,0.8030254040597418,0.9195372032986255,0.09840004736584695,0.07971062438704413,0.7964257656839806,0.33476142964175915,Class_1
0.5950448523049999,0.8019468620345588,0.4809034788123657,0.23240954408183656,0.5514599857825455,0.7504480332088518,0.536978542759754,0.14848719504715213,Class_1
0.15038077985100284,0.4021903376851106,0.8579034582060442,0.8574442367567416,0.09983800681104404,0.43019181845336363,0.025798513985240135,0.2852685441055046,Class_1
0.9525855464555639,0.5513987490175332,0.8783326820188309,0.7606534695903245,0.5978865212976556,0.6400365380370858,0.46172104962320126,0.32266376181039735,Class_1
0.8350132161681116,0.10732109542850632,0.7161093826867704,0.30361217781189054,0.6904460149933559,0.11479078205406368,0.20934434702905358,0.39425050897231784,Class_1
0.5827001796911868,0.2506198566253425,0.8781942690094781,0.7069025168201708,0.12064487862639717,0.8979145126915654,0.85798479145765,0.47922592547522,Class_1
0.06967418452232765,0.5532911614498603,0.15182898025280844,0.23561636417962029,0.8128571724388768,0.3768934959005692,0.43380745627896244,0.4722302945493614,Class_1
0.1118971417134027,0.008385088856092793,0.6677671129133121,0.7764218203916903,0.5122918036209362,0.5660621645990954,0.6134625763440779,0.04169633629453806,Class_1
0.04972029866060945,0.4164856935338901,0.746641754254565,0.9104406482777624,0.5265474247830542,0.6920919241216696,0.7068985078634002,0.49321850630541275,Class_1
0.6519497839760865,0.9153293249264988,0.230225852549654,0.7654277895697259,0.27218872887629275,0.7011470347556837,0.5594081559804729,0.027975276395126647,Class_1
0.8579432360717103,0.45662574897294483,0.4575225855852665,0.9595867661889156,0.8739729214134815,0.13613872331539734,0.6772697304304669,0.36189318937518855,Class_1
0.9099885865647485,0.13662812151620807,0.06731643939277898,0.9082708546939472,0.3230739759442426,0.35498224875231743,0.9444124651277934,0.6371506656937176,Class_1
0.3892553520486023,0.1184669967094163,0.34244645536412266,0.1218381567516078,0.9027895689607659,0.2963069938265033,0.973034573459296,0.29954097701991467,Class_1
0.051901800263065456,0.21825408520404377,0.4024078427237344,0.16776515633766564,0.7555219671019444,0.3226132330682301,0.6729538944940453,0.17928280083391845,Class_1
0.8115687084048582,0.5311074718733635,0.7066776204466819,0.8054664581499663,0.22609505065170532,0.2566267215652922,0.7563754990937327,0.3512643852501929,Class_1
0.23970027605561106,0.9901545656110494,0.4768874084539786,0.08357306808806908,0.37072664615159556,0.8660201922708398,0.26336195628008796,0.02288862996204699,Class_1
0.6097453812908538,0.021574290981793087,0.7287428509229207,0.7109176185146231,0.8350496389179249,0.44253998139941675,0.10896969112682886,0.6560929927609945,Class_1
0.2729813547373069,0.4916164571955064,0.6730343769076583,0.3932580651883649,0.2821101150871137,0.3822607066481676,0.27842200576802545,0.02550344357328327,Class_1
0.02242541869643777,0.9753816399296641,0.8695526428899305,0.958154222646966,0.89943113844278,0.7426004486916136,0.09944584475151663,0.21249162658854437,Class_1
0.9677709306592222,0.5440229138174137,0.6953959435049163,0.6549356304310212,0.32965423731900045,0.4884517078724967,0.21311449770067836,0.04032676426393034,Class_1
0.060494275230255745,0.7161271851486707,0.9097801014797868,0.3164585904926126,0.1940415314306284,0.3505424405593177,0.7080338278526543,0.0012475962509475025,Class_1
0.8233392639411509,0.5293630452672655,0.5267489858283821,0.5225442938139601,0.8577780377431307,0.4854648883704267,0.1451530115978199,0.18253809053114511,Class_1
0.944255608943913,0.9344279182861956,0.47618897915091907,0.01084906977680744,0.5929181616075515,0.22258675815560547,0.7037694076253287,0.7233842301620365,Class_1
0.2577076556672522,0.12754482866799044,0.40352700326096624,0.7884165004475692,0.16135579945151624,0.521375131404146,0.787912494731451,0.9840028038495053,Class_1
0.5704729349963986,0.04722423445386026,0.1620078941523414,0.22617650026699587,0.8776429724174157,0.22008627478128595,0.4854823887952876,0.6907499373413227,Class_1
0.6622477271143966,0.9532346573531004,0.39182370189103766,0.33746523853262345,0.4715375406039011,0.7789702951043643,0.37049939721734426,0.7720004487536317,Class_1
0.8299045586111432,0.01345775062751109,0.4026784346570098,0.4109289994007095,0.3374462820360551,0.7200202706677714,0.3493696253847508,0.8300621425134251,Class_1
0.7399052569995785,0.3981685565476313,0.004570003424250402,0.41795681979822186,0.04296304445062382,0.5740438566693505,0.21020948385104754,0.2491521620965509,Class_1
0.25347697282711845,0.4512402399835165,0.797500231554662,0.12688122054873097,0.30215106177983475,0.3045247789089047,0.5638962881790167,0.4768571868645902,Class_1
0.8831652049935776,0.41535072519983374,0.6021666514282541,0.1811767509330574,0.7294500586388175,0.678409946552373,0.15817528045734164,0.5163766161953688,Class_1
0.5366409067763824,0.1028820827577196,0.5591081185434175,0.8427051229553084,0.6773061461655998,0.6803228134793309,0.5883691797353278,0.9340492075650173,Class_1
0.6280438724492329,0.31809060571235537,0.434809808254929,0.9726035134701955,0.362105406361128,0.4198971215000582,0.7749726223639163,0.6225655144865455,Class_1
