Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,0,0.003509197859085,0.997730331312527,0.998808860116431,0.005647919540805,0.003337433943886
Class_1,1,0.006278526376649,0.993713764511372,0.978199510502621,0.006524548098625,0.731994529012846
Class_1,2,0.007156287531311,0.987253476694065,0.961387206526246,0.031675709725116,0.029220187991688
Class_1,3,0.008059409199409,0.986867886335896,0.956318328073285,0.038534814057118,0.949625493018625
Class_1,4,0.010125046398705,0.984568448959754,0.948124866670358,0.039379026255531,0.987305797765028
Class_1,5,0.013811532838529,0.978465739527722,0.947530865118276,0.040415024316062,0.020473950995326
Class_1,6,0.02089464407432,0.972360713322966,0.94446683978723,0.041533413617667,0.062350137535106
Class_1,7,0.024722936324706,0.964318694891129,0.943431580623291,0.051431052657117,0.0065855784798
Class_1,8,0.028357877778212,0.95211460313712,0.942012243546102,0.054333957018444,0.342653323908291
Class_1,9,0.052115066400634,0.950456035876279,0.938611395794667,0.058463822943918,0.928589440261931
Class_1,10,0.068062059853616,0.920642590194539,0.937793049416684,0.060248396567244,0.350066929204337
Class_1,11,0.07801544674045,0.91782412338249,0.935563789002102,0.065046531872005,0.09993997101973
Class_1,12,0.079557739025701,0.914901888578584,0.9269791964252,0.067954227864885,0.644618327163653
Class_1,13,0.094678449195543,0.914572749382122,0.925795511936413,0.074297540149342,0.659964302057253
Class_1,14,0.100701654831761,0.91409008261203,0.919747011338907,0.079454056175973,0.339135132876533
Class_1,15,0.102763034381919,0.910008477774506,0.915569078782922,0.079951128604493,0.100610520112547
Class_1,16,0.10331037753339,0.909275074008788,0.910124487375318,0.080613348321026,0.420138644189852
Class_1,17,0.11234633228103,0.905601478676687,0.90587417500507,0.085728781161466,0.844002687481414
Class_1,18,0.130366995022884,0.895286827196964,0.903616335317943,0.09530568648378,0.563179919239677
Class_1,19,0.139654202575163,0.895078632438555,0.902846593756898,0.10021248340464,0.35326717181867
Class_1,20,0.14422883617616,0.891453477549213,0.893943975965327,0.102294399450203,0.70937849814209
Class_1,21,0.145764833864808,0.88831090596925,0.893696580992868,0.104438745050076,0.192325359000254
Class_1,22,0.147021748558602,0.882766021634626,0.87318335231176,0.104522081514823,0.731481803416031
Class_1,23,0.14788474861412,0.878695400972468,0.86619842406559,0.105748547898166,0.501804845522797
Class_1,24,0.149047341649896,0.875333784285639,0.860929865845113,0.123870602112245,0.649205959887472
Class_1,25,0.153204201048181,0.856178155312891,0.855425224206123,0.126070975910361,0.653878924746382
Class_1,26,0.158533205650128,0.854997814127477,0.844826129918344,0.127709711309708,0.782486397371434
Class_1,27,0.16084138033566,0.843700318199787,0.844683541235455,0.130134947830495,0.2803059099879
