Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,0,0.8481088209399035,0.7661601036331275,0.7759313967102958,0.2002066348474002,0.8720406296287004
Class_1,1,0.8117868019722196,0.9320276997132846,0.7735031767167224,0.18779100720086409,0.8888760221320566
Class_1,2,0.7616325666327575,0.8129501744982083,0.8732807041751955,0.09813725268573491,0.8262212616823348
Class_1,3,0.8683499031918372,0.8342836141415142,0.890826245616932,0.21877847131009778,0.7509831164344277
Class_1,4,0.8391804937390096,0.8042580790192123,0.8454033271269024,0.07181690407918415,0.8407891741448444
Class_1,5,0.7846351958850086,0.8141830501324127,0.9955719153721885,0.1860760320108836,0.7684767628205905
Class_1,6,0.7882871064209392,0.9351912164587557,0.9277819987547018,0.12619409218309235,0.8005525321813245
Class_1,7,0.8042282459613619,0.938337569014735,0.9163270739307504,0.18376460688472232,0.9943172739452626
Class_1,8,0.9659533306976025,0.9989602000818227,0.8984726064586409,0.22419026274487835,0.9054272924331024
Class_1,9,0.9145834621323568,0.7839784718411316,0.9851065746461649,0.20915910459961015,0.8797151663398691
Class_1,10,0.9934059068718202,0.7520712017685457,0.9109095643651626,0.23586835988419563,0.9437811275094729
Class_1,11,0.8719199557905738,0.9604541500566187,0.7922715311222015,0.039665535440706355,0.7848824870634954
Class_1,12,0.9889885696971683,0.9329307246919666,0.967447896082303,0.03616123100425863,0.9667379182915172
Class_1,13,0.9021744408168069,0.8811277609194238,0.9766519159617105,0.08229020442144283,0.9490713000072653
Class_1,14,0.947524679709312,0.9119050488498388,0.8292815902889251,0.14916975035747893,0.8151407299007807
Class_1,15,0.8182237615360269,0.8878261764600401,0.8128892458090451,0.23610965274085804,0.8140186422241843
Class_1,16,0.9912597201859267,0.7999616676812218,0.8135784155002501,0.16706072031068098,0.9120333970401469
Class_1,17,0.9736054556504505,0.8591807505587824,0.8784613782837625,0.001720780192838774,0.8239629725786604
