Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,150,0.831297868921299,0.053809837186099,0.489667655487924,0.148354738917786,0.809527296725947
Class_1,151,0.946779311398912,0.993401784191533,0.312709793182406,0.795377061424962,0.737394104754876
Class_1,152,0.638981750289435,0.227409903600191,0.609968364483755,0.063614510136874,0.878682101470772
Class_1,153,0.019618586965514,0.76458520091405,0.144123351298198,0.790644362453643,0.262598282018202
Class_1,154,0.769266216576957,0.467630905487031,0.630898872316507,0.741189754875726,0.832554080653316
Class_1,155,0.588109053174795,0.058049102767216,0.287367987049235,0.429940924021595,0.226841232419436
Class_1,156,0.842131611467783,0.690089813576088,0.30307255408791,0.169642536723862,0.335004120149723
Class_1,157,0.86989973614253,0.172215961334904,0.183190284434887,0.308829861252291,0.910898074779678
Class_1,158,0.925225641046134,0.492280038219572,0.679182068616472,0.40611141253465,0.700723090483473
Class_1,159,0.880150992780168,0.184567207134739,0.166064106020228,0.960720951473169,0.641913379685643
Class_1,160,0.61520935913124,0.342870384054722,0.286359628058911,0.616070495023176,0.113316886629832
Class_1,161,0.8495000974651,0.595596161495792,0.224148363807298,0.250310860826728,0.745684532807034
Class_1,162,0.156631480082263,0.737825676313993,0.505497617923353,0.324080413625629,0.825777205703709
Class_1,163,0.248673494689096,0.646302704284742,0.527447463289194,0.529277502387204,0.151088556821903
Class_1,164,0.617297835837694,0.188854709257232,0.179295498260535,0.290079439834819,0.666794410061585
Class_1,165,0.466569044527397,0.381272290428688,0.230423961717225,0.825070879527244,0.157022757219588
Class_1,166,0.405403260350569,0.537990265986352,0.104393744273415,0.307251562281427,0.490275852035043
Class_1,167,0.878669115142019,0.948117563294359,0.58469020991444,0.501295831688113,0.436045671709064
Class_1,168,0.361694683783919,0.022225440046081,0.852616088103651,0.010435546475572,0.775261630033718
Class_1,169,0.467605871017492,0.390025238791109,0.845056484723778,0.978072118919304,0.940614376978657
Class_1,170,0.181239545435863,0.8075434494864,0.356016351532503,0.243285821758598,0.488279367364497
Class_1,171,0.435749855659167,0.46638366739429,0.932395804050727,0.995582782262947,0.803079772540876
Class_1,172,0.921208656293414,0.201490008358828,0.377180565690392,0.240973420603433,0.6547781260089
Class_1,173,0.139620099889832,0.382630989593832,0.021882881683662,0.259601142033043,0.025714319195957
Class_1,174,0.006298315999157,0.282371163336815,0.570270926117199,0.504251399183329,0.210980710891242
Class_1,175,0.827131868068814,0.920849606439242,0.675684072436084,0.043065318677709,0.078919539284057
Class_1,176,0.140491203402785,0.361569358255558,0.472928399039649,0.759467389826578,0.498268145039473
Class_1,177,0.861247495309812,0.424154359623148,0.43375023350112,0.804818972089895,0.941932323980234
Class_1,178,0.326888969867622,0.149331589153371,0.810827858436586,0.384963822522625,0.860664387783518
Class_1,179,0.548139412561088,0.628116678481851,0.841751634530973,0.200650874429014,0.49898462341764
Class_1,180,0.256068604980472,0.115298241679495,0.754968065073219,0.532775823457332,0.869346981269809
Class_1,181,0.175801540545507,0.069501002254004,0.236278129533175,0.031066351239605,0.053758869329464
Class_1,182,0.383173039558762,0.730234960048007,0.759377522501554,0.359247732480259,0.649224595465942
Class_1,183,0.122070373351203,0.995251323117352,0.557214645449416,0.926254215215888,0.445536007252297
Class_1,184,0.325716354787321,0.717756000529116,0.789645117321451,0.100901549997962,0.059969551378059
Class_1,185,0.761779157961429,0.492368062975845,0.426825386294539,0.59604584267572,0.381692887223463
Class_1,186,0.794472474391894,0.322760807398003,0.799486939471228,0.572485688441189,0.291575564066726
Class_1,187,0.634430805519919,0.25209920431053,0.463798720632609,0.658991041963727,0.073835025072776
Class_1,188,0.151044542140109,0.870948434580382,0.34550792865993,0.230618605094952,0.992254208892536
Class_1,189,0.810128600413075,0.650397314745644,0.605698511545761,0.750822055243085,0.650139294400418
Class_1,190,0.165636123573395,0.520853412920566,0.07460539729902,0.52495247170042,0.839639008318601
Class_1,191,0.386959619366461,0.992155964554846,0.240448384083829,0.342484123748798,0.576342272234808
Class_1,192,0.440638831326178,0.33171369816807,0.252409612524009,0.463574036242647,0.495811028149852
Class_1,193,0.482626393922229,0.0412485413178,0.420272041818351,0.468652348527459,0.054782029450882
Class_1,194,0.849016244706857,0.338111595534761,0.50621103652858,0.342815819907995,0.91919526472714
Class_1,195,0.252528482706224,0.694388215806865,0.901686237571634,0.079422468287523,0.078150662740447
Class_1,196,0.805828865639513,0.752325256707853,0.966554985012221,0.454280989874446,0.824130455659181
Class_1,197,0.321999242653634,0.597475695902576,0.352573647844765,0.633979764477876,0.125928241944072
Class_1,198,0.106958566662324,0.239917041375097,0.145786391747832,0.382317659551338,0.72973562396211
Class_1,199,0.398916217763133,0.032187821059165,0.750060444429337,0.711960126543089,0.931261016596261
Class_1,200,0.807131900261506,0.231118042126976,0.280121648158539,0.670177122952431,0.087064940666164
Class_1,201,0.711966053024094,0.792501496083306,0.797019978439925,0.135491488257453,0.979358136750284
Class_1,202,0.311311343715792,0.753520352188971,0.778256098173673,0.167532392176121,0.746555759760902
Class_1,203,0.667621253534088,0.440681374138518,0.474775897764109,0.385235827239848,0.480973556810697
Class_1,204,0.676646669786143,0.379564441432016,0.611154664351348,0.108930067719471,0.871162336625529
Class_1,205,0.744164202517107,0.085651125650351,0.567371794461879,0.922965038271831,0.192503706115311
Class_1,206,0.48930972744597,0.670032026185683,0.394714627025816,0.8232320654287,0.924681126233958
Class_1,207,0.043289142868414,0.109905615291143,0.909113339230242,0.570240190453773,0.214581413164283
Class_1,208,0.530148403693078,0.32257874769791,0.962754793799259,0.177430009771909,0.695586822395813
Class_1,209,0.138963079065904,0.421118755387396,0.070609567003919,0.95969579388926,0.521319032744252
Class_1,210,0.479293844520508,0.978241048667551,0.008718475348437,0.231770384735986,0.34581701030684
Class_1,211,0.329996971380624,0.29889920551151,0.38599756849533,0.597453121314012,0.570717300150102
Class_1,212,0.852362960293511,0.940430349969134,0.950150061526705,0.77241647889492,0.108589693774276
Class_1,213,0.188457314949496,0.613906004110855,0.39031410809601,0.530619351027767,0.681993856872237
Class_1,214,0.195070473683923,0.577410889393783,0.303110937381236,0.116531073423317,0.672367422831731
Class_1,215,0.362549886182863,0.624549781926643,0.464084579635007,0.484118108648264,0.587118338750044
Class_1,216,0.789874259857387,0.833497074008853,0.260061265962552,0.904445000594843,0.167968130756949
Class_1,217,0.042470842927091,0.10518378459099,0.433269209582578,0.550812368484599,0.461700862753708
Class_1,218,0.014329611009053,0.50467908051806,0.76329456474553,0.134368341394887,0.476668443972308
Class_1,219,0.824109608690879,0.769074332904485,0.035994298344466,0.725716855568967,0.995237613769586
Class_1,220,0.318346199903854,0.945192154927694,0.528842134722301,0.914906542347258,0.76867812758505
Class_1,221,0.042192327426261,0.750194802687148,0.110385878589597,0.359876359446743,0.493856772776863
Class_1,222,0.104378841519785,0.882413285787265,0.278060363503819,0.845600469943516,0.498933616757815
