Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,150,0.271930784092615,0.78628683829817,0.820889666346292,0.280132458815197,0.924292417262912
Class_1,151,0.419728801353817,0.427795404282725,0.025013446836468,0.096327097887326,0.570702636910483
Class_1,152,0.390120467815092,0.121645780514616,0.377082249533312,0.019864600041497,0.677857316467234
Class_1,153,0.021931240715497,0.000865869200999,0.126684848438957,0.177367821844406,0.402046756387029
Class_1,154,0.192987086958736,0.705391610907761,0.402615259314765,0.408818404716751,0.113783782440631
Class_1,155,0.507536164715476,0.268761464295463,0.711348966736428,0.895781140750196,0.107746417162567
Class_1,156,0.918587461372072,0.236947444121406,0.548166784736762,0.749879554096842,0.51311877481723
Class_1,157,0.821898429320396,0.044343258543275,0.926467482858145,0.801039070653928,0.214119817226477
Class_1,158,0.179420097828039,0.806366981600781,0.432283228195358,0.205421074987277,0.28761458647612
Class_1,159,0.869578342799627,0.932549445233355,0.680404300902817,0.371033712297897,0.719563519368047
Class_1,160,0.133173632309076,0.044256603997937,0.072024793003664,0.579003974189557,0.583028860529919
Class_1,161,0.244619131441166,0.089528760234702,0.240586946906102,0.469413353121752,0.699744607613925
Class_1,162,0.654542640345575,0.976304227865095,0.39540523985438,0.700204311786586,0.223948795881009
Class_1,163,0.273758586609572,0.727768666016067,0.156848256622664,0.227629045165589,0.543532363900911
Class_1,164,0.695211215701741,0.671962542116765,0.452464455074244,0.506426928901927,0.797881840304795
Class_1,165,0.495803832152068,0.511027353518631,0.885066347747674,0.990895866050942,0.302441579582993
Class_1,166,0.737996184405095,0.439755640113878,0.515760482911345,0.80106899297726,0.966290699826216
Class_1,167,0.545297309358466,0.669757820557156,0.05739267440645,0.829734111389792,0.315974217066543
Class_1,168,0.904908602801561,0.852093264793825,0.4312679467208,0.126200899337181,0.264281510483065
Class_1,169,0.696675336664426,0.222570561480464,0.929284285973095,0.834305471951667,0.066007237279278
Class_1,170,0.997416555937543,0.582141201979337,0.746536640485136,0.127267360754874,0.026160774329187
Class_1,171,0.194067753485556,0.29669239302908,0.568716909960183,0.736185661412139,0.940473543062114
Class_1,172,0.488483944822876,0.784095544943526,0.844536595451944,0.380027610643855,0.796569357777896
Class_1,173,0.032524363009845,0.088035875880342,0.04345008435607,0.990933850316818,0.02834500440188
Class_1,174,0.286149303257205,0.254147438880939,0.479557820806505,0.584527528217725,0.880011286115973
Class_1,175,0.362729656853518,0.330217342623405,0.427770624065454,0.094867942339339,0.205792844208613
Class_1,176,0.31175618485543,0.658638443309841,0.317133688336288,0.761430532600738,0.097080883233796
Class_1,177,0.910249443272415,0.29559818997096,0.376109486274541,0.781498412746003,0.041944325433059
Class_1,178,0.52483212932594,0.822652128785561,0.785130490220341,0.082253489463905,0.48343510897731
Class_1,179,0.182239111007896,0.827242251185087,0.298284205198148,0.668400880986144,0.589569342869433
Class_1,180,0.751547185682294,0.128946750408706,0.350431126424622,0.962310945597652,0.545568039499238
Class_1,181,0.182651263129227,0.89877892880546,0.586466746613385,0.615832217824351,0.02213702598795
Class_1,182,0.383296984820451,0.00421607588487,0.238201472592631,0.294442716604831,0.811853094522679
Class_1,183,0.477758412705534,0.872855939843265,0.669542757109143,0.36665758981258,0.627926957603255
Class_1,184,0.883006702251212,0.865803126594467,0.242355270668244,0.219486843848203,0.152383729577187
Class_1,185,0.806821423645943,0.334604156239813,0.954161464226281,0.206317681321116,0.621330377116462
Class_1,186,0.824125128803971,0.69394082282691,0.160936944975497,0.648189248440754,0.629248993200782
Class_1,187,0.780685050489538,0.92388821588586,0.516955939991553,0.295418923888508,0.031331575976767
Class_1,188,0.47397933235211,0.08724070573195,0.193766539307921,0.166664753427443,0.250532138675762
Class_1,189,0.269786082325454,0.491778125667816,0.068239287042048,0.760485493517085,0.980736750707185
Class_1,190,0.3803226444312,0.585499526793702,0.417495106238123,0.787117817170116,0.785153082043648
Class_1,191,0.771463608770029,0.628466805945422,0.558682983140876,0.495512155030037,0.583463681823494
Class_1,192,0.016790981328059,0.61508051043362,0.901496031198893,0.826396803675642,0.928446602737985
Class_1,193,0.736635038846152,0.820724123541344,0.457408141222347,0.233863652729792,0.520689950057205
Class_1,194,0.856966286343761,0.367405356667237,0.733679283555498,0.601820102395616,0.344958706990374
Class_1,195,0.603040979970635,0.318987457463004,0.31854832455478,0.743069517666166,0.872576915741761
Class_1,196,0.673339427106858,0.577851470306873,0.915901915139979,0.486926245626211,0.038364131836507
Class_1,197,0.154687439019385,0.052539628592397,0.665271632680751,0.811076256764843,0.696458355490528
Class_1,198,0.870301996888041,0.676090201068825,0.882322194323604,0.545341460542622,0.769789100093778
Class_1,199,0.036269067547497,0.404235854369162,0.362709949625213,0.009082148345197,0.07375733802734
Class_1,200,0.061132250717767,0.353262635754761,0.049597156181047,0.600426951226519,0.854424079091465
Class_1,201,0.481815439470136,0.32535829692744,0.69708500124545,0.401355009673752,0.268536012514812
Class_1,202,0.267662122298684,0.788123826005477,0.974666375076095,0.358992591597268,0.179513967821965
Class_1,203,0.956255667411466,0.570970247577402,0.016019209516607,0.435212836648842,0.325692551063942
Class_1,204,0.265922366892706,0.723281183083899,0.164039046447701,0.511993212387995,0.100125734648082
Class_1,205,0.797867292831025,0.9043065473667,0.468678323854167,0.08404102675592,0.914712340116716
Class_1,206,0.007698875173174,0.241911659450113,0.528669738860247,0.522237704668218,0.456148626705277
Class_1,207,0.63260908134595,0.04609382934726,0.58373759569231,0.972871485094845,0.727005955022774
Class_1,208,0.330849927598937,0.501001392636031,0.731960745105089,0.782838369558786,0.116537796488466
Class_1,209,0.305202079191945,0.225187726464342,0.873544997467406,0.120318444548101,0.945792021026356
Class_1,210,0.52281590290387,0.19346722925136,0.947079156114533,0.710136489795343,0.574751292323118
Class_1,211,0.036717076255392,0.16761628517331,0.605252004498024,0.153844919661751,0.614906216713825
Class_1,212,0.742506691893593,0.080873733647448,0.676163001981359,0.106511947064332,0.400660294938007
Class_1,213,0.127668174445314,0.692222157383547,0.350694000538452,0.359335235151066,0.477656559352344
Class_1,214,0.93431139000139,0.331362910511186,0.531279318411461,0.29279457590273,0.085066670987497
Class_1,215,0.635646564142189,0.165924548185624,0.948657098764976,0.813312767257045,0.582847582946767
Class_1,216,0.111096861370114,0.46249503720483,0.118974420695236,0.333546591728301,0.60759748992795
Class_1,217,0.37692813423651,0.516617029829939,0.383716504234021,0.61003079857467,0.659429622830657
Class_1,218,0.745629534995256,0.602720645031107,0.181337851702494,0.443503397107624,0.109546916111804
Class_1,219,0.344945453784868,0.36645245642071,0.618549659016282,0.969869468656318,0.644091849211215
Class_1,220,0.324876528955783,0.303044371210142,0.841727180283256,0.917798068157722,0.380707833938878
Class_1,221,0.170852761575457,0.895434728462842,0.190618845983858,0.824404064815849,0.460828211432854
Class_1,222,0.800250026241207,0.835111814342803,0.488331962525722,0.735726708745265,0.572014173945252
Class_1,223,0.741573484753095,0.990660156925488,0.994106447535638,0.482212135201075,0.054508138316336
Class_1,224,0.948311072924216,0.464581325732075,0.449883599218677,0.176842398238293,0.050655342156189
Class_1,225,0.160777834375564,0.999174402507512,0.974325388705513,0.743619800305276,0.081352684480147
Class_1,226,0.358127861743907,0.578493924619369,0.011955932941688,0.20381792689377,0.626110940494985
Class_1,227,0.213384169820044,0.354303523641948,0.840493845869701,0.548442411263403,0.570642151838508
Class_1,228,0.528898416991405,0.339806804727763,0.466989512629075,0.119146521739426,0.327293980689307
Class_1,229,0.652736716737187,0.561675773404045,0.495356369202005,0.995264804685059,0.259787933291181
Class_1,230,0.118228471315274,0.136818439694247,0.154572781068298,0.718328997604446,0.413818233479242
Class_1,231,0.45302522811858,0.540294985653808,0.843883669929458,0.591470186155169,0.338031514557164
Class_1,232,0.77936316554233,0.963518791186157,0.839417792936225,0.232329991770524,0.597574955595783
Class_1,233,0.592352891242508,0.347400726290349,0.401037533468593,0.498229882425655,0.634559469461982
Class_1,234,0.894586573607902,0.810703254129403,0.192287224980233,0.183997649362203,0.351703797294766
Class_1,235,0.591820267348634,0.558026869414985,0.608826517440979,0.58279553949304,0.179939341198948
Class_1,236,0.309934803189303,0.546878814622126,0.623905525931545,0.549686872090292,0.338174256869097
Class_1,237,0.523896466231892,0.408842530468577,0.699699658330847,0.431107492125143,0.833807544096191
Class_1,238,0.439448898284477,0.830569954784771,0.704281950317185,0.506977119733108,0.116195216896626
Class_1,239,0.313139909374344,0.591849042109846,0.026460448769757,0.39698478919099,0.788123664416024
Class_1,240,0.699681078888539,0.607737080288309,0.951177215940282,0.516238666310055,0.453296002413313
Class_1,241,0.131079168784982,0.84075836864167,0.003677951446471,0.950659067777761,0.15861355457891
