Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,0,0.8601553149711944,0.8622943065629661,0.9173755351961237,0.7608502013321574,0.6423458294377203,0.25283275078553924,0.018096374914794412,0.13596959604591113
Class_1,1,0.9117771031044399,0.9733889285181705,0.9305402412406594,0.7600889359082581,0.6847648535509545,0.15487005576717922,0.04232891669191366,0.09326477188986747
Class_1,2,0.8636629451770432,0.856981001964182,0.9860007897891708,0.8956135775982584,0.6609080376387364,0.19163165016814643,0.12014570242661496,0.0010806294601069832
Class_1,3,0.9496860638163374,0.8798384859561782,0.9555876289747497,0.7724432042226358,0.7106822025362363,0.2738959113014871,0.024312506301005333,0.11887207119043025
Class_1,4,0.9247015113642537,0.9763405504456361,0.9705558628491862,0.8182532807532744,0.6228986002818616,0.14956747367922427,0.06779204654008249,0.1305903026052003
Class_1,5,0.9257702674755071,0.9058529507472984,0.9912708460995566,0.8605209055054821,0.6342444819961625,0.1410969339015258,0.10786305628815133,0.02410565102171596
Class_1,6,0.9713434556200903,0.8690012177615479,0.931369931501634,0.8091286613923774,0.6923477342507802,0.20902293543599088,0.049116538068297785,0.10980958789272595
Class_1,7,0.9843060984007863,0.9882130395628805,0.9973067242375439,0.7701936025110057,0.7050154314882211,0.16495928000438587,0.019630307228069323,0.021519719542343097
Class_1,8,0.9303827670182578,0.9101740654619883,0.954339234392912,0.8607913433572449,0.6951930484847945,0.25849009189020067,0.052953959554702175,0.10741866261054095
Class_1,9,0.8557572844838675,0.9251758062821442,0.9465037068698836,0.7529016923924061,0.6645756765389776,0.20232249030640537,0.0626424495215097,0.029194638386830868
Class_1,10,0.9980629711065271,0.890338965050824,0.9254874793466037,0.7893864917417333,0.5895641862153123,0.20970674836834363,0.12258639986548997,0.061306965467832326
Class_1,11,0.8625071629620321,0.9246853752191695,0.9405593548490339,0.752899188294484,0.6036230998982057,0.2725566922230596,0.059071924516472786,0.07988478260858672
Class_1,12,0.8564228705788628,0.9314545596030831,0.898416556849757,0.8303000129214281,0.6340330680332913,0.26387460940357854,0.04146900521746659,0.1039981041839321
Class_1,13,0.9510545908676575,0.959574526031136,0.9178108060176247,0.8918471994018894,0.6145812975265239,0.2792750634359132,0.010623195975084064,0.0923758669275467
Class_1,14,0.880136670418867,0.8526324314337916,0.866632234345246,0.7852072949837614,0.7174181628147577,0.24905561308191093,0.029571695067959588,0.0900082636129038
Class_1,15,0.8540899705428807,0.8657042859572273,0.9844610129363806,0.7587697353722538,0.6136989078735169,0.26963823562879485,0.12194259947818789,0.11373994551766298
Class_1,16,0.9856341137612851,0.9553342884692017,0.919584587024423,0.8262369612202436,0.6449335154565224,0.14364773756139862,0.12275158521233853,0.03773875786075115
Class_1,17,0.9919093324766177,0.8689506632270658,0.9371285012733189,0.7769716781840456,0.6366270977153147,0.1730454782762014,0.03481406304656558,0.10610119841763378
Class_1,18,0.9884344546615703,0.8813680288834856,0.9344066820243832,0.887384638113009,0.7246236004866339,0.2667849313486407,0.12667983696285728,0.07080711387977728
Class_1,19,0.985668692770322,0.9269369567446876,0.8578273672156386,0.825435960916886,0.703209265469812,0.18634711202810977,0.0670657390399605,0.13701721992957402
Class_1,20,0.9219918573174162,0.881213772588467,0.9059560241823044,0.804510646391019,0.7103092484301791,0.19184608923192817,0.13856622539630192,0.10973332913145438
Class_1,21,0.9961801651023847,0.9200489258770065,0.9661299742281271,0.8865476481894844,0.6930341882555722,0.24034958939592763,0.008788173957539195,0.020067645219509243
Class_1,22,0.9146610663056525,0.9195874688576604,0.8813242894940306,0.89064099465118,0.6243800177898434,0.1691269784867922,0.012430463243398462,0.05096823446539493
Class_1,23,0.981777710615279,0.8550091923540545,0.9309295118761821,0.8847888660069974,0.7129830517630101,0.23677061400118946,0.03351699379317717,0.13246339712198554
Class_1,24,0.9966229574818828,0.9778648398526248,0.9424399584541516,0.8637374309454087,0.6590567625126655,0.277081072518843,0.008871539510337513,0.11717746325620575
Class_1,25,0.9513087347575288,0.9618310511646909,0.9482190512657832,0.8325692400957201,0.6847544119488648,0.23412302835027815,0.13299328803533103,0.13858798699778016
Class_1,26,0.8837489751204682,0.9967619004691721,0.8596254305670378,0.885203010711388,0.7161219762753911,0.2736895271166261,0.13236658149250388,0.11753719545692615
Class_1,27,0.8835523319638217,0.8874186833828149,0.8717991465034336,0.8348760180808348,0.7042622627351746,0.22446624760313644,0.039388397628842886,0.01603550637673463
Class_1,28,0.8613813624131621,0.8713407816730533,0.8538481580198077,0.8377492866110526,0.7185534615546557,0.230176141904222,0.07259060445196232,0.10928765670267829
Class_1,29,0.9505432629572147,0.9972387026551561,0.9988254284417092,0.819985059787686,0.7178075232266576,0.23499924437182895,0.04804535902102778,0.1036663673216074
Class_1,30,0.8535130141823588,0.9021660876105259,0.9014480460010137,0.8503966763649806,0.6705009601020057,0.1393471171052452,0.13862790454907295,0.14600379965358554
Class_1,31,0.8542105330025073,0.9116596711846834,0.9667333852196861,0.8518293667802175,0.5784949328544223,0.15418435484187898,0.1142898334886575,0.023570739897179394
Class_1,32,0.9837878891846087,0.858058888861854,0.9444644802090691,0.8647715177490927,0.5887609280110093,0.23319071644985107,0.04399961804577728,0.014455254612349177
Class_1,33,0.9558500553999674,0.9455529514313434,0.978329356746413,0.760747645495193,0.6479252430911306,0.18426352991039863,0.12807126563769766,0.13176607185783898
Class_1,34,0.9292684334301488,0.8888205209705606,0.942810747716058,0.7665396361846784,0.5965676075389469,0.24265665197863037,0.13291166558893278,0.021772044506470228
Class_1,35,0.9368746908982761,0.979885193067495,0.8891570303251126,0.8209705871510135,0.6024978516580595,0.25243098930017055,0.095022711286458,0.04346131667457926
Class_1,36,0.8841491908121892,0.8788544845190098,0.955270349891613,0.8365370838162084,0.6300124370035669,0.1372056637086644,0.026818431697540994,0.05344990378808085
Class_1,37,0.8726522349678858,0.9948872693234773,0.9441590541646238,0.8962903226558073,0.6425343762489408,0.24581229324031034,0.07928058620659326,0.11056700462721102
Class_1,38,0.9652579588373583,0.8636745288420209,0.8672421817494711,0.8600545175330756,0.7217613048629923,0.17614924240286411,0.14614120618183377,0.002600579549321534
Class_1,39,0.888391711695038,0.9659256752858384,0.9337793866787106,0.7634872551711978,0.6680926750658855,0.16112690263169713,0.13247929281428025,0.07121450824255757
Class_1,40,0.9397432371917631,0.9633023557254847,0.9683808902520101,0.8276281954950204,0.6035817693221117,0.21699366632751593,4.673566351919343E-4,0.004475818634523983
Class_1,41,0.8602620173521044,0.9245712237293628,0.9541423267857053,0.8650364546791044,0.622615363404832,0.1701327235746479,0.07413929919924757,0.12399268628744586
Class_1,42,0.9687686399944069,0.9428408293584688,0.9311158322401702,0.8424770733474676,0.6194403148089463,0.23451820437057352,0.0043128574959973645,0.04638328474659671
Class_1,43,0.8678587794385112,0.913660751203284,0.9312452554695296,0.8255913078074478,0.593851657567477,0.17062655848384092,0.011783944678267766,0.08986428941846204
Class_1,44,0.881994983381938,0.9735920140777135,0.9922308352330782,0.8850035699357383,0.711032928599264,0.24184256130141862,0.01757822148680522,0.0318004837754375
Class_1,45,0.9141842705348998,0.9162657420016864,0.8798603024747818,0.7797275419278451,0.6281948211346582,0.13627364217255242,0.134215894674474,0.04410914025315259
