Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,0,0.75640064629328,0.785683557003133,0.689912618393407,0.63880980161724,0.659466722299592,0.583016877728499,0.627363199973968,0.692184025973914
Class_1,1,0.303474848970318,0.346164374264633,0.329882143595394,0.396765130065529,0.33642820412678,0.384945801915589,0.389163595857908,0.45141282737402
Class_1,2,0.852875257183057,0.7824827412465,0.788047906940212,0.711408756224011,0.694269573474566,0.692949011615635,0.72507758472262,0.634261242619516
Class_1,3,0.284284907811992,0.21615771413337,0.199132013470448,0.204870724329334,0.179280268846516,0.276936738451558,0.368249396811189,0.426541552848034
Class_1,4,0.739270955516009,0.811136362820863,0.868772646496887,0.798787800217689,0.710938791006812,0.799057973248273,0.815444795654808,0.731019672853023
Class_1,5,0.06438203275162,-0.027953367443651,0.030479047536315,-0.012170748493796,0.017060542536701,0.051840949566939,0.065862182386511,0.044461423672553
Class_1,6,0.480308953062734,0.45366289883511,0.360115521544545,0.415397244600624,0.505731795976274,0.584249009054422,0.607348658477088,0.514067797018344
Class_1,7,0.551560387979892,0.54883535971847,0.633251623886298,0.534432775567238,0.490293665763517,0.51893947539803,0.555654286935462,0.45765492388912
Class_1,8,0.11547962407961,0.202752707094946,0.164894854477458,0.071753456119737,0.021425177061531,-0.077192343171359,-0.062029571812503,-0.136429561385554
Class_1,9,0.782975131136948,0.855480859956719,0.850772034033308,0.755439185678593,0.73048523023219,0.742890288934678,0.767571670925407,0.856139553718085
Class_1,10,0.167024998500095,0.173795711852464,0.182510004750691,0.095665152606775,0.010385167824532,0.034780810279518,0.056329099778626,0.087716510100186
Class_1,11,0.016846630424513,0.097979542965743,0.1809523883608,0.208406094181685,0.148345885608612,0.21779141027739,0.292025413855057,0.197247198842939
Class_1,12,0.459440673198934,0.37542731815268,0.31429270617796,0.269473351319362,0.346420261550766,0.307435551816221,0.327371030985309,0.364553165258277
Class_1,13,0.617113818599636,0.652792128778902,0.600958506653183,0.540283963591904,0.528204759208893,0.494180188554983,0.436201621543996,0.460155126232246
Class_1,14,0.492066878613479,0.549404979490242,0.454948656878308,0.517905997902364,0.497971408116061,0.412019293878739,0.438763794604175,0.40202909518818
Class_1,15,0.014440168142766,0.044308353454533,0.091629131173884,-0.001869612094717,-0.001335168053081,0.014059821230889,-0.036065667268202,0.023664360787966
Class_1,16,0.135455994178622,0.184769369496823,0.22219503985425,0.130278156869625,0.041735997090675,0.068222331233425,0.060633480781639,0.057835665993606
Class_1,17,0.125338206908758,0.119169087310982,0.089011052703816,0.128434394040691,0.076787020913306,0.092103214606881,0.042905428220382,0.13931093498189
Class_1,18,0.55685129035925,0.501601130503453,0.593188903756011,0.51651526850196,0.486209615918728,0.424877733067693,0.382968202410756,0.323911334728928
Class_1,19,0.446417113278121,0.485646698360434,0.563360059097545,0.63940535414303,0.690913217515802,0.778443726542307,0.722653633551836,0.803025425095158
Class_1,20,0.193140401805665,0.240376745512704,0.146360398000608,0.239429643433739,0.245478720511539,0.286429948533047,0.329446740528636,0.369138818924386
Class_1,21,0.262289840827981,0.244855513488905,0.183112274471825,0.117270667634167,0.18268985925474,0.256249038692992,0.159442739018211,0.224801326437578
Class_1,22,0.969533307697517,0.965029675549461,0.932384398718542,0.906149113327152,0.863330410526521,0.875735469229009,0.835988708990225,0.886414363988643
Class_1,23,0.803536771200694,0.734030577434827,0.74866025891495,0.717777074547958,0.691227361613143,0.599897568386161,0.554646094249162,0.548196165883597
Class_1,24,0.263061345043647,0.188811296401158,0.141055447784839,0.184923455272414,0.085455141833114,0.119208506111724,0.112730293237413,0.085810992600933
Class_1,25,0.945979602598916,0.850363345836183,0.949396220221722,0.927383958745215,0.996158068277722,0.905689585322905,0.885319340021452,0.937282119272724
Class_1,26,0.801525301624922,0.856285791668844,0.894023322899816,0.884929199041124,0.848564593006563,0.766359475930434,0.827432760903031,0.768407720929358
Class_1,27,0.975658848008317,0.875785201581725,0.92472298197988,0.93210465311074,1.01643644134187,0.94547505817877,0.882627072995211,0.825866308072401
Class_1,28,0.506090511296654,0.456151196523438,0.487890209232446,0.522097181123901,0.42302204371813,0.409604158155396,0.437709383230868,0.40070784387872
Class_1,29,0.767245586958089,0.771998705623272,0.776209967087997,0.809230496965305,0.896863501372195,0.969120244832708,0.923837205121463,1.0202529536099
Class_1,30,0.480311382745274,0.474142263147497,0.535190974362225,0.454066232905623,0.54098421816517,0.546094824838318,0.613078170209816,0.579449636491386
Class_1,31,0.289693024809486,0.351932899591831,0.400752946825216,0.395838190800652,0.312688011940848,0.325342155151483,0.297148625888248,0.320389938028401
Class_1,32,0.936566101546718,0.896347205754564,0.81478334430586,0.75915006054,0.707070038791219,0.778151822909552,0.727611651038073,0.794656556427145
Class_1,33,0.904908089635819,0.884365038199409,0.963317662798619,0.893476905244774,0.977697699434749,0.972538079502499,1.00759805491475,0.951606920344117
Class_1,34,0.864925760067864,0.948031633619931,0.894830439840029,0.817347934467307,0.894191140647989,0.896016362954661,0.922281002878982,0.970440583023872
Class_1,35,0.346888855095319,0.377974159999783,0.445878377143007,0.373039911601711,0.43612483810399,0.517228892928226,0.437811870985339,0.463155163505887
Class_1,36,0.987216447210201,0.903256405906923,0.954007647215227,0.862609316055173,0.873604041679847,0.90808330095048,0.953424600677096,0.963599061338321
Class_1,37,0.334542783075948,0.302388013298175,0.244579512147381,0.177181364575915,0.195289202428082,0.130968029815386,0.076121720678267,-0.018209703997
Class_1,38,0.813939993367289,0.843086219614127,0.914092202866079,0.872519718373652,0.95504508411289,0.898014312923622,0.942862357502306,0.978958676731305
Class_1,39,0.396312713274897,0.376451882334612,0.46069015005129,0.519256023545585,0.529229476283494,0.624988722734313,0.606395430791548,0.588777245424294
Class_1,40,0.012896753117388,0.047448824508944,0.070052534237758,-0.018910109923361,0.001539674680529,0.023519561230062,0.028351737524449,0.0910517337851
Class_1,41,0.974457306026383,1.07042031915385,0.980858653071379,0.884154706093584,0.931776659844338,0.971980868566648,1.06372809111253,1.10797638508387
Class_1,42,0.400530538498017,0.441639327002059,0.399573346748697,0.403148408548724,0.476106158003375,0.492802274638298,0.55141718231268,0.61810167243562
Class_1,43,0.177647985722704,0.230232935239986,0.28856767003587,0.25884588924363,0.263355710310084,0.362224518691007,0.390902925068576,0.356225776529348
Class_1,44,0.540542619415364,0.503411559145046,0.45870645631093,0.478033214718731,0.463365805096406,0.464512077676555,0.515473628883221,0.438577707746596
Class_1,45,0.499370436548242,0.399983430995189,0.464558281737181,0.366481563570173,0.282969704100201,0.381766034129408,0.313055828109186,0.254229278055951
Class_1,46,0.555175094898164,0.494375069570128,0.538937937769292,0.52700599834597,0.470920400477439,0.409847674923087,0.349524329850536,0.258286423119784
Class_1,47,0.393993479561328,0.364629810195493,0.410209327543121,0.49036429084437,0.394593493008043,0.342157813445666,0.401200573298116,0.499696781210631
Class_1,48,0.464345545543402,0.557344816373454,0.522668552246626,0.495021689037822,0.505688248948056,0.437468889639738,0.364884666705745,0.458698265021904
Class_1,49,0.170457421428217,0.135972893546653,0.058644974498228,-0.028032806718928,0.008213259153583,0.101965295458725,0.187156464380255,0.282775008203963
Class_1,50,0.323751752459846,0.331495634320836,0.241238095444186,0.148171419638281,0.103026077134468,0.038704904521772,0.032047725701495,0.058366425879651
Class_1,51,0.234124037848085,0.143256567571638,0.241976167996136,0.299611355799858,0.317419331741439,0.410255127848565,0.315965908686795,0.236761253320351
Class_1,52,0.058006896436059,0.112212166875724,0.157436901227052,0.19011302303817,0.147258888115702,0.088855683835159,0.095644582633795,0.047278072002421
Class_1,53,0.179838602553546,0.175410012438472,0.233329923150485,0.153216023619347,0.14024715275066,0.164363676474367,0.259462932704996,0.234652473743883
Class_1,54,0.117292928609793,0.102102545008193,0.089868637197755,0.17239590360813,0.170747997799754,0.221459903669816,0.296401094659506,0.335891888499678
Class_1,55,0.653716846170504,0.710240611670103,0.730788712669447,0.733957425028601,0.688115718333055,0.767824045641815,0.741285448414714,0.810313128190497
Class_1,56,0.630028738643989,0.65447812708625,0.590258046809597,0.631574802401485,0.561583952173968,0.488763716474537,0.557373343091442,0.562956263519461
Class_1,57,0.688252911254218,0.627526799107754,0.690181527393358,0.684318662317452,0.608990939578956,0.637571443465286,0.736776618512735,0.66699484065468
Class_1,58,0.299371161810932,0.390274737142924,0.324509752941397,0.42075717779629,0.455463223931797,0.522953474820802,0.447062171251767,0.373849891913749
Class_1,59,0.44633524085367,0.51270355125916,0.557992256471831,0.631818291138847,0.635925304116716,0.708793385750349,0.613763648908181,0.551992025144811
Class_1,60,0.883351459242457,0.943644480495415,0.865271596511025,0.793835869438256,0.834375908578027,0.898793720474026,0.889969837954772,0.877002985135873
Class_1,61,0.946571738926857,0.902378327409723,0.971718823940529,1.01647466436746,1.0471051476006,1.04420382142092,0.959758784675157,0.921676826343321
Class_1,62,0.208071587599997,0.280103610009733,0.239658593474301,0.188962866797254,0.180185218136437,0.239434091350001,0.246584155047905,0.22882487288899
Class_1,63,0.487501680152631,0.560940635491412,0.653238821336571,0.579480042910682,0.524227336359922,0.461438587092074,0.471985738970876,0.410730250946971
Class_1,64,0.557249327135556,0.577478368950641,0.546383495710657,0.641305835313529,0.597190676380117,0.581876559540907,0.621196602513747,0.644053253674283
Class_1,65,0.634972792080419,0.686390876398222,0.642238365028469,0.690706724227948,0.647598983740312,0.573328565513754,0.5221493679638,0.535461431069893
Class_1,66,0.241731837764869,0.232679893393609,0.214058474722073,0.307513820564815,0.209958289569618,0.262307840438371,0.185989541776069,0.152367437973826
Class_1,67,0.918980115526904,0.874120029849523,0.805831068683425,0.849285076381137,0.834908757274967,0.824723575819952,0.907640823041099,0.862332617693253
Class_1,68,0.727246934421649,0.630126859986455,0.594117942208635,0.531796527593767,0.540854778978289,0.485683808800566,0.518852794009781,0.540982900425666
Class_1,69,0.828007444657421,0.830898960603855,0.871500504786745,0.803630917337164,0.889653632680624,0.886343902755907,0.972841993799782,1.02806620323572
Class_1,70,0.951106839646205,0.954699018359616,0.915278131335178,0.900180135707572,0.831786828644475,0.775831802624363,0.729596098941797,0.800832593486009
Class_1,71,0.455427133214608,0.502600903462248,0.539446295638706,0.553514176742486,0.587309772930883,0.497784853960702,0.491965849315986,0.450107910841
Class_1,72,0.217921302926577,0.24000873198927,0.23687266110073,0.242655193748774,0.222962923027184,0.124262067472965,0.177617714121226,0.109969191739809
Class_1,73,0.799459525341647,0.860702865009596,0.857082615861726,0.92851457357609,0.870895880633109,0.773556319379349,0.769663547720872,0.827421260172102
Class_1,74,0.175342507739633,0.244498090419005,0.212867510647822,0.285059439491202,0.24724177939837,0.263084269001871,0.354681058495969,0.429482470827508
Class_1,75,0.441860360596587,0.420009862543124,0.350172819483817,0.406037222498295,0.459610672482885,0.400625261828439,0.493921105424566,0.414409964211628
Class_1,76,0.94380537435917,0.880412553065541,0.780564896741228,0.691621060922529,0.738758149345755,0.795967779035829,0.697505599595033,0.651538418971776
