Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,0,0.8620025856801643,0.9003048434662463,0.9426752973198976,0.8935584497971378,0.6377872533345574,0.2673842009667591,0.09949984077016555,0.07233860442307342
Class_1,1,0.9980738023346047,0.9650968613349744,0.9356635331122913,0.8153801887207626,0.7216307582415667,0.1432735482176976,0.07102256946566297,0.09201272937757568
Class_1,2,0.8762376650471491,0.9025256969688019,0.9674463126783093,0.8691535837231634,0.6219859999496177,0.13976988506067278,0.09773310397621368,0.07333155559537001
Class_1,3,0.9884747789523879,0.9144015931438412,0.9996221015426259,0.792542950060378,0.6593767154973591,0.24429898526902405,0.11403520295377845,0.011083477155044385
Class_1,4,0.9497870454040312,0.9002439658074077,0.9891914016537859,0.8916659431612461,0.7163436871428897,0.2770764141684453,0.14937404569975513,0.10666148382838635
Class_1,5,0.8653324720317672,0.983229283019573,0.9365798267128902,0.8430513125860813,0.6945424021351294,0.2216773394513749,0.008923183065579637,0.1443854393308411
Class_1,6,0.9688080803052893,0.8966467548098137,0.9608343313773077,0.836497988806717,0.6123955063314027,0.1729640935105156,0.09400981067369246,0.04890186184349422
Class_1,7,0.860491014707957,0.8743524379849149,0.851231904274804,0.8472598133433726,0.626138627672402,0.1910850933014932,0.0734620008517727,0.059574464186626104
Class_1,8,0.9644150626495614,0.9313162803790423,0.9843639495239702,0.8327364636462858,0.6350115970192647,0.21648739284878457,0.12042221495445612,0.09562060703916363
Class_1,9,0.9172970893964303,0.9141420643957855,0.863832433615358,0.779284221002972,0.6612439936245947,0.18699995667463393,0.09906520948398272,0.11528435483004301
Class_1,10,0.8987773725680517,0.9808514505421995,0.8735975565825623,0.7569031375341848,0.6475757522257748,0.2155268740656684,0.09484354559646929,0.11778564381906377
Class_1,11,0.917405817218999,0.9478040298755661,0.872729420903345,0.8014497588217726,0.6366647708243515,0.178496284094809,0.11225085674537078,0.11312784407109018
