@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.8082989857610823,0.55179676526518,0.20120683665029293,0.5338292256727625,0.6362291712592976,0.7229775390023159,0.5616782375609644,0.1569184810052504,Class_1
0.7244896139791165,0.5161561941222014,0.7788355314254336,0.4478932299167766,0.8206601445791092,0.8427300311507014,0.15949014541552442,0.5977561762438498,Class_1
0.22273705414067246,0.5122999398221524,0.14601572847480226,0.14771340385927723,0.16254603569774007,0.8909428072836322,0.6576838333158687,0.3977021054782798,Class_1
0.3517656943112295,0.7233609947892917,0.8416539845361718,0.313931611227695,0.7685603379221236,0.14222722628072348,0.8467677678237165,0.2616716684789089,Class_1
0.30778196345147835,0.1820337606842175,0.9933579385672751,0.3762621650933893,0.21935743586155898,0.23686666595207773,0.8755979718251736,0.013860485136524825,Class_1
0.29748715243894697,0.5189856413727972,0.14069549216961597,0.2481292047146364,0.20036225622869908,0.03643173662679977,0.8597383783198588,0.9305057943712235,Class_1
0.9692817118552852,0.3364889748667088,0.12600498206475375,0.7438340947296687,0.9052092052975341,0.3659885283189587,0.9321597745231722,0.6785582628586417,Class_1
0.11503329183311017,0.8521136977246363,0.8437201828618011,0.19936380385915808,0.445664899327857,0.20711714870834896,0.9461173938187002,0.20063042345321358,Class_1
0.4296090702369467,0.10560889886551938,0.40433156005385185,0.9757788097283021,0.37029154390771246,0.5720224320555889,0.06521194536747255,0.6331919078173333,Class_1
0.5264692946726407,0.17669422686623382,0.6310985732204158,0.6030282763392625,0.8338819557183573,0.6924786014715856,0.7598467637803936,0.265088180384241,Class_1
0.07250445143753625,0.07106924608460097,0.49066202057586084,0.8335787973048869,0.8016120581572891,0.47337923342890054,0.11017826093741312,0.594086660730682,Class_1
0.6693188781446348,0.44987616040586687,0.06152317413513553,0.0949444205619503,0.9675625308292432,0.22224732433256522,0.09314405546724369,0.18062807118016977,Class_1
0.8170698945579615,0.3723892018487541,0.6248337047709182,0.052774795484733295,0.46922030173013096,0.3805638000356938,0.0024267408912057586,0.9945068801861603,Class_1
0.874125074447805,0.1352415117656176,0.6494855901566924,0.6114617553268108,0.7913992564479502,0.47750781607606774,0.3131476734646512,0.9640057159347217,Class_1
0.13542541756838145,0.08693976443773066,0.22384025860630108,0.6823623934540368,0.12292388950918787,0.08990899321309709,0.4976703995130358,0.18524733423054718,Class_1
0.6465547187593678,0.11031236796856358,0.8345589171600583,0.37972295689303415,0.31557217098538337,0.38210203508630114,0.5874112551192866,0.025201564616759486,Class_1
0.7734592908318729,0.21875764932590713,0.6112067542971732,0.4372337794709883,0.5378519113430184,0.4501491767231829,0.6435737599665122,0.9903157951909944,Class_1
0.7385000116975915,0.5100809499139255,0.9048073059981727,0.1413609968690276,0.11041212604958561,0.35489610965269125,0.2911733950793688,0.13767332952451528,Class_1
0.7420725910373898,0.4072769759634278,0.4639636224948558,0.3644046074038254,0.4702982240432033,0.721709786877777,0.6515660870555013,0.4279020938038075,Class_1
0.929755193705588,0.11972118384840169,0.03993510291291946,0.5830078710926816,0.7910254718108982,0.9943645960824818,0.6850268975635159,0.6158710491009519,Class_1
0.585500183654476,0.923286050660902,0.8344233784281703,0.381598498402559,0.20349442222989234,0.6559117870275613,0.8524588381021061,0.2549009438794002,Class_1
0.562627495432342,0.6915302976791453,0.42209471549237876,0.06813910626499153,0.7580405505743161,0.6798904983731014,0.1485915701259658,0.48226172139312706,Class_1
0.3124756565148856,0.9573636687115229,0.4512420662470207,0.0937649293608781,0.5029194252844521,0.7150983414928657,0.36989154117109135,0.522785411620852,Class_1
0.39912701621268,0.6880914884743676,0.35972797832171544,0.03026882377678608,0.9471837125046532,0.5744877653206013,0.14643832137542223,0.602418104895068,Class_1
0.5946084632044065,0.5056283966435633,0.22341379410496465,0.8279156384299237,0.4446773229784031,0.6781506403469512,0.7120871592008446,0.49381012829717785,Class_1
0.9426504807815146,0.33333626160280627,0.446678038754348,0.6537955876835787,0.3997510989368115,0.03355529155547643,0.7073285460556884,0.31783247165305817,Class_1
0.9343987047458302,0.026855185032592765,0.7089697121676343,0.47603679075839767,0.7762189173390137,0.4127595842406311,0.31820158546105726,0.9626791243285834,Class_1
0.6874272650289015,0.3264401822750811,0.3774606822713188,0.0454479153071663,0.12263395183785064,0.2616152185397246,0.6154550503076772,0.36065138222419013,Class_1
0.9134909668319445,0.270008399361121,0.7174291451283928,0.5046519717468115,0.2797212407792484,0.12057336595154622,0.0571492491817468,0.3663871106429928,Class_1
0.5491611638200271,0.18425391299713745,0.4305334107840837,0.9989858379695981,0.1254110388575269,0.5272552584965862,0.1695549783019148,0.4692511217430383,Class_1
0.4213542624935761,0.36626685711786366,0.0947995690004374,0.2108826508733428,0.8638750492778351,0.28898797914937513,0.0737485043336702,0.6035056033701663,Class_1
0.9746289285706762,0.42332026546920354,0.16327969988794022,0.644402618115307,0.2588126265303259,0.42478106337916177,0.2673951452151371,0.39336831628912783,Class_1
0.8974824327979967,0.13705696948424995,0.19859028466115536,0.8897107025802419,0.6543902303754732,0.719550847597182,0.22204993280628238,0.4864325997081027,Class_1
0.4274632977782834,0.8726565557361872,0.21199367125328483,0.9192820018312456,0.7298709099716675,0.6541216009781696,0.5522155403075081,0.9653728887163066,Class_1
0.19897963872611202,0.10997389678407687,0.16746074307672076,0.26484965822881423,0.29756319000285314,0.7939984442048681,0.5846113093050633,0.4318750759494181,Class_1
0.36855559129496196,0.476706675505577,0.5122883549473131,0.5262737647617332,0.021217930003119667,0.9386660342381873,0.32538535546993397,0.7813552613696393,Class_1
0.22319063709430886,0.5563889080349352,0.08846554745981206,0.14356068432072167,0.6607368767080882,0.9217583724390054,0.4182068119560953,0.7750353456578363,Class_1
0.7746878479330962,0.3606375169007642,0.8330675727487817,0.17204749700861666,0.6228126513275717,0.8899238083155753,0.12504242451967607,0.2712533365481856,Class_1
0.005646224144904011,0.8947724665943296,0.7802027503377307,0.42941348354999,0.5000232716419164,0.3648563823829688,0.9130776422888417,0.8436925975822739,Class_1
0.21599782137758672,0.49703654921353035,0.411629822480318,0.697892057692074,0.11203732400512123,0.49979034350849294,0.11122722964217513,0.6086508245161173,Class_1
0.7014338422685041,0.5471901539003092,0.56146693900401,0.09002364865205936,0.8764775961022102,0.22574125791205335,0.7295406307725781,0.22480768201874157,Class_1
0.6051692996482668,0.5467600409336483,0.17786992676900681,0.6917926252973557,0.9513903215399171,0.15299693578558982,0.32950010166684374,0.9136436398773707,Class_1
0.8082108884281142,0.12605917297352376,0.9343233666181189,0.480955798981916,0.8098641445177016,0.8193662751126204,0.6608927029135446,0.026750926831847432,Class_1
0.7679260685528376,0.8130029086949284,0.6292940336893048,0.2509068585599151,0.06132946616174484,0.5268750453560661,0.270874181950703,0.5099300346833358,Class_1
0.7571176666221462,0.07522047940996635,0.15304941333468036,0.20214725709678694,0.05271177479366729,0.33235744894526176,0.44652435959312264,0.11620582900229914,Class_1
0.8102171793822065,0.41555738641781614,0.7611722795814205,0.3795736887333969,0.05922881743643804,0.9213508351083136,0.957866534560395,0.9117885235047364,Class_1
0.7801083100769827,0.3329435327415694,0.7044554001912978,0.8673880898561189,0.90062560586223,0.1392965834711808,0.6585584185022872,0.4748055206323908,Class_1
0.9827661570442509,0.8837690269587533,0.5412565500099477,0.6521415979338814,0.7145650306232907,0.6432050177611437,0.6944476722832349,0.6177498501567775,Class_1
