Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
Class_1,0,0.9912310383388565,0.3449399836080156,0.5240092876593884,0.6179167174179345,0.4195452043080107,0.11102309709327329,0.8730583910241348,0.3102080576876003
Class_1,1,0.8202215978694894,0.1016894896043723,0.19295536646587996,0.6595554806698258,0.8454043917330424,0.7126983037183533,0.8866445477640817,0.7228617695859875
Class_1,2,0.8748213117289493,0.23006996880662156,0.3468115636958463,0.8089714132858515,0.6823595111122007,0.5221125472036299,0.1305066318426107,0.256973931129735
Class_1,3,0.3163958274767801,0.2068505691035959,0.33030842693548834,0.7951846604585899,0.4385637412087663,0.7552277674467922,0.7343817822615297,0.5867880837381687
Class_1,4,0.5675585368894477,0.709002886960356,0.6796869801375203,0.5367888839972005,0.2888338355633433,0.2718703874681514,0.0595905224721085,0.08328981621666764
Class_1,5,0.12275066563318138,0.15010293637897898,0.7827303056172493,0.973121883190373,0.597660561503848,0.44735763515950877,0.46262229015823153,0.6490947316631516
Class_1,6,0.8719301540522862,0.19896087964630194,0.0228532192429185,0.7927162634680691,0.4598594796921932,0.24855826102805034,0.526326013331666,0.22997933242003576
Class_1,7,0.5015145486562214,0.9351666179473022,0.43202104078111836,0.655109623308542,0.5874977848990081,0.5211303429290327,0.5867186633959333,0.4223852679951886
Class_1,8,0.9463281304069759,0.08358166676758771,0.9563393811930856,0.3438866118974516,0.9952127443258404,0.18842274518807411,0.3155777748821512,0.14335352989755146
Class_1,9,0.3090776364830734,0.7576010163673356,0.5072346777359756,0.8865972578613024,0.22654364072830524,0.8578157923526363,0.27564183357273797,0.135733637956726
Class_1,10,0.24799089071035907,0.07821942510590407,0.15645051136785848,0.7082129760709864,0.03293999751142007,0.49419810699896094,0.5766322925208004,0.5793028759372192
Class_1,11,0.8331098062254683,0.9200731431501662,0.515332742009109,0.26325506535355825,0.6304232238921798,0.139639296624687,0.5836586755956176,0.9038594202920323
Class_1,12,0.5830170795984475,0.230727285127713,0.12452991733522378,0.6932464388766346,0.6085160423324951,0.9790211600512212,0.07010485778270859,0.6406657880821938
Class_1,13,0.819065899420602,0.025345685403969864,0.7892570138726049,0.8136594568190364,0.5702974937635765,0.6932772972625677,0.20517755071632704,0.7964522936547446
Class_1,14,0.4680158654007289,0.5136498190745383,0.43179343896341804,0.5005298382539095,0.8580746127748295,0.3898775247381623,0.3764290239885867,0.18155112132892193
Class_1,15,0.35256785690164893,0.4953370091774336,0.21144726323438479,0.6473635118262813,0.0019019614694618658,0.25369285769519,0.31633324859996736,0.05877273316259446
Class_1,16,0.4962751988135452,0.36718439977064543,0.11845567119733913,0.0503275994256136,0.49826698600076125,0.8553066522666818,0.48321614108528865,0.33081119344161924
Class_1,17,0.6251785984633143,0.6080572816396755,0.4692950152002605,0.12304216736759399,0.02751804432762972,0.845743679682929,0.0734626218278055,0.5873351331672311
Class_1,18,0.5376541393810029,0.8510261087674541,0.7965354900289695,0.2741286588222225,0.04048893691942412,0.9156610449322452,0.7054118854101276,0.2796118516789554
Class_1,19,0.9194373063334698,0.42802119479553724,0.4594656922086644,0.851479289713598,0.668159542225637,0.6420557111801073,0.4846684437181179,0.44266111412950837
Class_1,20,0.36328183039754536,0.8793616109156924,0.08053028097445747,0.7293037058395662,0.6970214286108598,0.5200040488705072,0.10392729571761417,0.8295967325192912
Class_1,21,0.5463065129010608,0.04725977564114614,0.8064137763306607,0.4583510076522538,0.8047818466763299,0.8809858268205079,0.68449973273112,0.06465446222037396
Class_1,22,0.041732735460734194,0.6720181932969735,0.4361255134562624,0.040066436018725615,0.7018780628719522,0.8791200245394082,0.9289142068340062,0.8961911019253697
Class_1,23,0.11161828207889302,0.09881266449833037,0.28836132502753054,0.1656905833770561,0.03149642225581495,0.7932927832701756,0.3548398305450682,0.15310399195434088
Class_1,24,0.2114401537378482,0.33442614909217994,0.01242067372142397,0.5928880843661917,0.5937864404978842,0.7446114760041102,0.9248484079494899,0.54695424648531
Class_1,25,0.8005493995470717,0.27620727655161503,0.6787354883675848,0.7103500074310163,0.8148532260298651,0.018716644867828425,0.8319562003765892,0.17230009321662199
Class_1,26,0.9941164376307914,0.8610597977720863,0.7665960420831164,0.2973158026263335,0.13982335265467905,0.013299602331971028,0.9759600671527296,0.771517543780819
Class_1,27,0.28908107991057164,0.6426819148882207,0.7854181590276034,0.2825880986913585,0.7136255274128864,0.42547984941068406,0.7080269336396349,0.7490114069366328
Class_1,28,0.9159119340294297,0.7759569122019103,0.35092766667156017,0.45244327654444483,0.965967610276847,0.3358886929868199,0.7503189198230167,0.024602800822378534
Class_1,29,0.12290919722332883,0.47267009413850836,0.492624642805648,0.24611958538339607,0.7536985794270098,0.2613357909034989,0.8161352711087738,0.049492817691506374
Class_1,30,0.1776273522563424,0.7174711589057673,0.1006238290846273,0.17589586603140384,0.5085535189747615,0.018980729432210075,0.005172942279394022,0.3571045555398663
Class_1,31,0.6670918339474855,0.6933378857992455,0.33490347264121445,0.6786890196369167,0.7212623773976791,0.5519015098078422,0.9246629466460349,0.5642946961160012
Class_1,32,0.033785049953463986,0.133409970520463,0.7177642343536139,7.00521069737503E-5,0.7147435896561468,0.15804461686893245,0.6592127052011634,0.3055532434208693
Class_1,33,0.009204924393849123,0.22189089071734935,0.5293589838639704,0.86374394410904,0.8112946209127215,0.9614381421297005,0.2572853726967773,0.6980453538143596
Class_1,34,0.8646799105112744,0.6710945098321623,0.2129671357296966,0.11657567783758616,0.5602648317742415,0.9119853599370786,0.8116712790121838,0.5039065728601246
Class_1,35,0.9958999398702854,0.48919867978274445,0.6960966867998551,0.9614569896468228,0.002177186798963504,0.4869315257400588,0.7985702629671839,0.5818444536693551
Class_1,36,0.8582050220580365,0.07172084686658065,0.5541995677501915,0.05456681689915144,0.1814621351428729,0.7417827902888162,0.6140798800675881,0.5231076647171707
Class_1,37,0.16412060091722724,0.644404522309785,0.45905289427061735,0.21169456992471025,0.8042247025163255,0.3653476605480316,0.895829964438214,0.6033178345332134
Class_1,38,0.5524507488308221,0.3598956052105885,0.6339237759959454,0.9652323282095899,0.45203614864972674,0.47865597817304106,0.3767147563997796,0.745900886039694
Class_1,39,0.9760676514490925,0.6191070797401949,0.25639860859204666,0.271182340525985,0.8110510521623359,0.1364870008300818,0.7818186099977378,0.11674793801115835
Class_1,40,0.9595909652025255,0.7606886269603226,0.34470103608252,0.009595687801346009,0.5915964586687016,0.2818708958033519,0.9450491512356654,0.11282654795471247
