ObjectId,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8
0,0.04105543896233743,0.12686401219524157,0.05852013916255391,0.13744636757426376,0.029368870906226224,0.18596096774674187,0.052284328890254285,0.04476696636211914
1,0.6300190523003084,0.6433366237494761,0.5491300828836482,0.5257543357487288,0.5021643605288927,0.7704793817733857,0.48622459893997977,0.644641952678777
2,0.6699192683686004,0.8010150154608685,0.748480653911381,0.672922244026682,0.7743179852312413,0.556742264139246,0.743793854012353,0.7481444673674561
3,0.6729512000180866,0.7663349344617073,0.6331143492997982,0.540005561728393,0.624196092767863,0.6833857563925929,0.5700047571424197,0.5674092778111821
4,0.262098825918589,0.3719146459930368,0.33121210538533136,0.35690475387129045,0.23891081489697036,0.2656971133195484,0.2679315098301989,0.3276956674408131
5,0.5793723647091817,0.5611302367073128,0.6272657724422047,0.7154041985886953,0.5956763266433088,0.6606881204852593,0.5738079905456859,0.7073725546587215
6,0.3440004623255897,0.48758847881100964,0.38048691108579313,0.39968950510945367,0.2265654309597163,0.2858764067859775,0.22095689126446355,0.46265331140474414
7,0.24847004453001809,0.28486003895097567,0.14987352365432194,0.1673762722943729,0.1495510285726836,0.1422807114652267,0.27556080820371315,0.1700211975437314
8,0.7858269676680145,0.6731251469961005,0.7687332327376121,0.8487272469473068,0.6604376214529429,0.6538339410723771,0.6539777979288933,0.8518548378375795
9,0.9902878155286206,0.981652412865992,0.8742921072764914,0.9037973955632509,0.994256051143191,0.946434806641923,0.8432058346739318,0.8430127524388386
10,0.7899859895985204,0.7565808053372818,0.9305958343677881,0.7851108492838509,0.6641002671525641,0.7330776643010667,0.6479236389323959,0.7029282137184331
11,0.9463975137178582,0.9060056496260448,0.9055607260266569,0.8400413182658607,0.942482986828797,0.9811420249542387,0.93216615316068,0.9105196184893953
12,0.7166189638575386,0.7955772384341909,0.8286431716991609,0.6091539302626399,0.787763856814869,0.8296498132641628,0.5877639624935553,0.5921331976401704
13,0.9039711806196169,0.9505260005123136,0.9935056903360375,0.7543544140459884,0.8396984847335794,0.8960981848387624,0.8338708545352331,0.990212494372712
14,0.2340408962515672,0.08582880233099267,0.1951929607354859,0.18291535304750287,0.1512423140527584,0.3343472170070674,0.3191504378852704,0.19695845299616688
15,0.6972761276488268,0.5951063000515221,0.5589446471056111,0.7385685136959708,0.7742827060320311,0.8264541302595891,0.6149488032627377,0.5969974640359693
16,0.7771292725269745,0.7454209408845756,0.8815635346693859,0.7049814820659498,0.6369446813346498,0.8411002584944506,0.7635015727558684,0.6777756056835402
17,0.20946305010500876,0.29143161008482976,0.1392925680256738,0.20174918101074454,0.11949382064850914,0.12582920899638794,0.12273983762541611,0.31200941659928516
18,0.48145730502785633,0.5319516741553172,0.39482649435891404,0.4590449045799642,0.5125777088592485,0.4672555479965945,0.6113332946383697,0.46123090650418774
19,0.5116250527004649,0.3984999305841512,0.40922732739261924,0.5219747745653049,0.5491444996523365,0.46428035054128314,0.39654571400848865,0.44620493202695194
20,0.7265831157002431,0.5944863843865504,0.8633789426824643,0.8743379115427777,0.6411116781541227,0.757875493340491,0.7365746755550664,0.5966211013311298
21,0.2771464434624933,0.296791188802254,0.20010781836547703,0.2766493464057497,0.29208522227150396,0.3543570474274957,0.3364425771281591,0.1960427933635908
22,0.25513587009117056,0.35867914990409133,0.30643969145162503,0.1966498209654653,0.29287198494711364,0.2085484778444393,0.30590609743347186,0.315697127826279
23,0.12849214305219903,0.051744880504603345,0.021048465469708566,0.11864623928526832,0.2664574511851147,0.2719289786776314,0.13592337962753545,0.012820414174395387
24,0.8243063260991843,0.897708180808683,0.6763622335730851,0.9667187436050695,0.917059240679402,0.9150866701012451,0.6888866943065857,0.7328451981614027
25,0.888842447678375,0.8776383129472811,0.9035088835895696,0.8802560037055641,0.7999695962663813,0.7775081844317697,0.751896518688432,0.7836202835999707
26,0.5211559097615674,0.5076236305674433,0.42662154474022557,0.5091517298192841,0.5258155147057696,0.6670236913949336,0.3793427664440374,0.5144412695141383
27,0.41680849625064975,0.5129041461192431,0.38937143138771135,0.3114569493730685,0.29918917893491076,0.5266599066176274,0.31111441153594116,0.5125214504257907
28,0.9966313891458434,0.902114556640466,0.9946069833660063,0.9202310163601591,0.9302649258617024,0.9089079274274442,0.8747152255447366,0.8819772292632223
29,0.5908746139077043,0.6726414132345386,0.721807704802265,0.45786372491908756,0.613889458671368,0.4754518189204606,0.6231701267306305,0.5456304047709551
30,0.3258349056691012,0.1763566320585233,0.3701509378592024,0.4650426578326401,0.33451992456832697,0.425582161127355,0.28802175298051924,0.3402441710374423
31,0.5391195239273932,0.5849754695783732,0.6190260778713745,0.45872861365647244,0.5166727768944699,0.6702467410109294,0.6241460986269187,0.5322990530999052
32,0.642300735599145,0.5532395847836323,0.7747742404913699,0.5138343637724693,0.6558513572767196,0.5454402040238133,0.5029034566603731,0.6908748838860026
33,0.2022066804313698,0.0885613559467016,0.06678075676787824,0.27124784255875567,0.17381553954122303,0.21687249126488187,0.23963018888346038,0.09434030236108873
34,0.1390100268335437,0.18254707550276492,0.2685873108610789,0.16592677698504307,0.05754124995170765,0.09137173558858006,0.12819410930509315,0.2655833933135923
35,0.3998818383244125,0.4957907146793511,0.33031570472327615,0.27830120323645036,0.3120289908820043,0.5226956488197743,0.3377544564458744,0.39885654475451376
36,0.5400623975513028,0.4449004100830236,0.41509770836201854,0.43883019754312425,0.46542949295361963,0.6257546948410965,0.6364338450292306,0.565639449286397
37,0.5022285913490658,0.6502321219090915,0.5499556442622209,0.46994956189187803,0.5512209222367149,0.6049282869617956,0.5661901641799789,0.6325034999203906
38,0.24184950533539196,0.31468053208127067,0.29582217715476383,0.3275430622462529,0.2860403920722018,0.3745029107251075,0.16114555621438292,0.2213481780713095
39,0.12010506313178682,0.012264372761317538,0.17651315378736876,0.02122212878315983,0.23757198074200198,0.12116881890785931,0.13538185470657244,0.07582437149014053
40,0.7447548477105128,0.7336259330569304,0.61176175609598,0.7745468389643653,0.889613562388116,0.6951791069527212,0.7680906668321157,0.7318848761056231
41,0.5321782151434225,0.5442571153627691,0.6748465134286048,0.6235709728882645,0.4104873061873986,0.6257042713328481,0.6216040386523016,0.6201079125064236
42,0.11854733204097556,0.2502195775272193,0.23558509069581404,0.02275826755790654,0.11934925140124272,0.26679386301574637,0.06214105528662417,0.006265587506790911
43,0.6687243683066031,0.6677003606548115,0.6688467574508784,0.7441614383089464,0.7136140166069384,0.6047098855613354,0.5356106128199164,0.8173419595305192
44,0.1908229293746,0.33266898630642755,0.2886580086458634,0.22649969817878995,0.1650972898147534,0.18006517156615232,0.20287164914990674,0.227392856562151
45,0.39366250564225114,0.39059707955847583,0.2626462415955839,0.5250776547659867,0.3755552163410191,0.40818589468713323,0.32081498367493483,0.27687207599555763
46,0.9875109627338123,0.9125612396341818,0.920548849150459,0.8644804940242086,0.8704170078493204,0.991212188938531,0.9647354850497543,0.9267458103044726
47,0.9194843394703758,0.8130884918261082,0.8115329031441538,0.7898118882813367,0.8618189314884426,0.8391849988878616,0.8883098811627719,0.9402241024790267
48,0.8146762768189393,0.6898739480957495,0.8210804988182163,0.9075153882297204,0.7619182171840609,0.6971892573449089,0.9020157516301848,0.667700973384397
49,0.9682324229781103,0.9909026462102976,0.9377778749336834,0.8399932336154831,0.9062363582193911,0.9220577525028599,0.8860694138762266,0.9604397731927415
50,0.5170141549745364,0.6135972272830377,0.5957824727658085,0.6236210185636292,0.5130682150914918,0.5373755903181733,0.6511588291460259,0.37541859670989586
51,0.7947111419342159,0.7561202844066324,0.7253130942124358,0.783656540112007,0.7129720257832982,0.8571013596088501,0.7800783382651227,0.8162020436728973
52,0.868907719688905,0.8631586594288434,0.8295622814464948,0.7309728598407922,0.7361573081575666,0.7710742551085042,0.8205300039491654,0.9474326923984412
53,0.7103530435342384,0.5887833857950697,0.6960463316055405,0.5855118044962176,0.7278839635264293,0.7685422522055825,0.6766540111494118,0.6892686703718267
54,0.33726344971785704,0.23620609973836457,0.25481135151654644,0.4621526513709246,0.3069798181795336,0.23979478463040313,0.3937410592651392,0.2110491971152024
55,0.569535518862883,0.42910994922672085,0.5949046205645973,0.6605227692660623,0.4362547261446041,0.6852690757128282,0.6482962047730826,0.5914386136522285
56,0.7290484808592055,0.6075230523675007,0.8195777779315863,0.8244320435075005,0.8516873763587195,0.6052920952738066,0.8252845551728364,0.6175438583583936
57,0.9295778419997074,0.8760456256380968,0.9304663876065845,0.9883235586963577,0.8577603136613877,0.9864619819162193,0.9680980159764907,0.8459757571488155
58,0.6294403331405478,0.5239649057504423,0.5858752172815739,0.6706194314660053,0.49650736762633246,0.6095289369187468,0.5603899587740604,0.5475493284383167
59,0.9362792450170101,0.8943641939902707,0.8285084782210658,0.8550667405716513,0.9369771652863498,0.9382555710193958,0.9423595105949522,0.9769452084049532
60,0.3874061394021431,0.4718070238097712,0.430089442073004,0.5305964345409945,0.48788408525864035,0.42552214946596706,0.30717638027777094,0.26714437105803446
61,0.6173549578012651,0.5644028692096811,0.573702067137729,0.5049048524673577,0.47682588343124205,0.5611482267623388,0.6878700689945303,0.49961066353564243
62,0.6470490475954116,0.5006600556931423,0.5260759778609156,0.711327628429015,0.6037118587927749,0.7681754159075406,0.7768860649265789,0.5854663035701628
